"surface","site","reaction energy (eV)","reaction energy difference (eV)","absolute reaction energy difference (eV)"
"Tc6Y6","bridge|A_A|B",-1.912664906,-3.329683571,3.329683571
"Ag6Nb6","bridge|B_B|A",-1.912962191,-3.329980856,3.329980856
"Pt6Sc6","bridge|B_B|A",-1.913569821,-3.330588486,3.330588486
"Ta6Y6","bridge|B_B|A",-1.916624571,-3.333643236,3.333643236
"W6Y6","bridge|B_B|A",-1.92135595,-3.338374615,3.338374615
"Os6Ti6","bridge|B_B|A",-1.922754751,-3.339773416,3.339773416
"Sc6Tc6","bridge|B_B|A",-1.92354497,-3.340563635,3.340563635
"Ir6Ta6","hollow|A_B_B|HCP",-1.924635874,-3.341654539,3.341654539
"Pt6Sc6","hollow|A_B_B|HCP",-1.926026512,-3.343045177,3.343045177
"Mo12","hollow|A_A_A|FCC",-1.927141362,-3.344160027,3.344160027
"Rh6Sc6","hollow|A_B_B|HCP",-1.929650252,-3.346668917,3.346668917
"Fe6Y6","hollow|A_A_B|HCP",-1.929938148,-3.346956813,3.346956813
"Rh6Sc6","hollow|A_B_B|FCC",-1.930681427,-3.347700092,3.347700092
"Cd6Nb6","bridge|A_A|B",-1.934436598,-3.351455263,3.351455263
"Cd6Nb6","bridge|B_B|B",-1.934480681,-3.351499346,3.351499346
"Cd6Nb6","bridge|B_B|A",-1.934807762,-3.351826427,3.351826427
"Co6La6","4fold|A_A_B_B",-1.935813222,-3.352831887,3.352831887
"Mo6Ta6","bridge|A_A|B",-1.94273539,-3.359754055,3.359754055
"Pt6Ta6","hollow|A_B_B|HCP",-1.946600359,-3.363619024,3.363619024
"Nb6Pd6","hollow|A_A_B|HCP",-1.949252244,-3.366270909,3.366270909
"Ni6Zr6","4fold|A_A_B_B",-1.950415395,-3.36743406,3.36743406
"Rh6V6","hollow|A_B_B|FCC",-1.951288608,-3.368307273,3.368307273
"Mo6W6","hollow|A_A_B|FCC",-1.953190956,-3.370209621,3.370209621
"V6Zn6","bridge|A_A|B",-1.961156681,-3.378175346,3.378175346
"V6Zn6","bridge|A_A|A",-1.961617914,-3.378636579,3.378636579
"Ta6Zn6","hollow|A_A_B|HCP",-1.972866828,-3.389885493,3.389885493
"Ir6Ta6","hollow|A_B_B|FCC",-1.976372334,-3.393390999,3.393390999
"Pd6V6","bridge|B_B|A",-1.983850975,-3.40086964,3.40086964
"Sc6Tc6","4fold|A_A_B_B",-1.987392128,-3.404410793,3.404410793
"Re6V6","hollow|A_B_B|HCP",-1.993091689,-3.410110354,3.410110354
"Ni6Y6","bridge|B_B|A",-1.993290196,-3.410308861,3.410308861
"La6Mn6","bridge|A_A|B",-1.99805627,-3.415074935,3.415074935
"Co6La6","hollow|A_B_B|FCC",-1.999080914,-3.416099579,3.416099579
"Ni6Ta6","hollow|A_B_B|FCC",-2.003047926,-3.420066591,3.420066591
"Cd6V6","bridge|B_B|A",-2.006093968,-3.423112633,3.423112633
"Cd6V6","bridge|B_B|B",-2.011007936,-3.428026601,3.428026601
"Cr6Mo6","hollow|A_B_B|HCP",-2.015531692,-3.432550357,3.432550357
"Ru6V6","bridge|B_B|A",-2.027972737,-3.444991402,3.444991402
"Sc6Zn6","4fold|A_A_B_B",-2.028591932,-3.445610597,3.445610597
"Cu6Zr6","4fold|A_A_B_B",-2.03028965,-3.447308315,3.447308315
"Ag6V6","bridge|B_B|B",-2.031020684,-3.448039349,3.448039349
"Ag6V6","bridge|B_B|A",-2.036006218,-3.453024883,3.453024883
"Mn6Nb6","bridge|B_B|A",-2.038195102,-3.455213767,3.455213767
"La6Ni6","hollow|A_A_B|FCC",-2.038984232,-3.456002897,3.456002897
"La6Ni6","bridge|A_A|B",-2.056777348,-3.473796013,3.473796013
"Cr6Mn6","top|A",-2.056962521,-3.473981186,3.473981186
"Ir6Ti6","hollow|A_B_B|FCC",-2.058430031,-3.475448696,3.475448696
"Os6Ti6","hollow|A_B_B|HCP",-2.068328308,-3.485346973,3.485346973
"Hf6Re6","bridge|A_A|B",-2.069590916,-3.486609581,3.486609581
"Mo6W6","hollow|A_A_B|HCP",-2.070251881,-3.487270546,3.487270546
"Tc6V6","bridge|B_B|A",-2.071169448,-3.488188113,3.488188113
"Cu6Sc6","4fold|A_A_B_B",-2.07396501,-3.490983675,3.490983675
"Tc6Zr6","bridge|B_B|A",-2.074013446,-3.491032111,3.491032111
"Cr6Mo6","hollow|A_B_B|FCC",-2.083079735,-3.5000984,3.5000984
"Au6Ta6","bridge|B_B|A",-2.086712863,-3.503731528,3.503731528
"Tc6V6","hollow|A_B_B|HCP",-2.088845147,-3.505863812,3.505863812
"Hg6Ta6","bridge|B_B|A",-2.099597453,-3.516616118,3.516616118
"Mo6Ta6","hollow|A_A_B|HCP",-2.102805403,-3.519824068,3.519824068
"Mo6W6","hollow|A_B_B|HCP",-2.107469707,-3.524488372,3.524488372
"Fe6Hf6","4fold|A_A_B_B",-2.107949171,-3.524967836,3.524967836
"Fe6Zr6","4fold|A_A_B_B",-2.108168359,-3.525187024,3.525187024
"Cr6W6","hollow|A_B_B|HCP",-2.11025071,-3.527269375,3.527269375
"Mn6Zr6","bridge|B_B|A",-2.112977563,-3.529996228,3.529996228
"La6Ti6","bridge|A_B|A",-2.113726012,-3.530744677,3.530744677
"Ni6Y6","4fold|A_A_B_B",-2.115287537,-3.532306202,3.532306202
"Mo12","hollow|A_A_A|HCP",-2.116413272,-3.533431937,3.533431937
"Mo6Y6","bridge|B_B|A",-2.120782332,-3.537800997,3.537800997
"La6Pt6","bridge|A_A|B",-2.123916947,-3.540935612,3.540935612
"Nb6Tc6","bridge|B_B|A",-2.125530854,-3.542549519,3.542549519
"Mo6Nb6","hollow|A_A_B|FCC",-2.126836049,-3.543854714,3.543854714
"W6Zr6","bridge|A_A|B",-2.128635537,-3.545654202,3.545654202
"Co6V6","hollow|A_A_B|FCC",-2.130721834,-3.547740499,3.547740499
"Co6V6","hollow|A_B_B|FCC",-2.131296675,-3.54831534,3.54831534
"Ru6V6","hollow|A_B_B|HCP",-2.131893828,-3.548912493,3.548912493
"W12","hollow|A_A_A|FCC",-2.133600254,-3.550618919,3.550618919
"Mo6Zr6","bridge|B_B|A",-2.133736311,-3.550754976,3.550754976
"Mn6Y6","bridge|B_B|A",-2.133923254,-3.550941919,3.550941919
"Nb6Os6","hollow|A_A_B|FCC",-2.135966012,-3.552984677,3.552984677
"Ru6Ti6","bridge|B_B|A",-2.14153972,-3.558558385,3.558558385
"Fe6Zr6","bridge|B_B|A",-2.142574705,-3.55959337,3.55959337
"Ni6Ta6","hollow|A_B_B|HCP",-2.1443029,-3.561321565,3.561321565
"Ru6Zr6","bridge|B_B|A",-2.144494876,-3.561513541,3.561513541
"Os6Zr6","hollow|A_B_B|FCC",-2.145992046,-3.563010711,3.563010711
"Cr6Nb6","bridge|B_B|A",-2.150417026,-3.567435691,3.567435691
"Nb6Re6","hollow|A_A_B|HCP",-2.155189902,-3.572208567,3.572208567
"Co6Y6","hollow|A_B_B|FCC",-2.155700388,-3.572719053,3.572719053
"Mn6W6","hollow|A_B_B|FCC",-2.157893489,-3.574912154,3.574912154
"Cr6Zr6","bridge|B_B|A",-2.164219456,-3.581238121,3.581238121
"Ir6Zr6","hollow|A_B_B|FCC",-2.164699465,-3.58171813,3.58171813
"Re6Sc6","bridge|B_B|A",-2.169684454,-3.586703119,3.586703119
"Fe6La6","hollow|A_B_B|FCC",-2.174791215,-3.59180988,3.59180988
"Co6Sc6","hollow|A_B_B|FCC",-2.176317229,-3.593335894,3.593335894
"Co6Sc6","hollow|A_B_B|FCC",-2.176317229,-3.593335894,3.593335894
"Co6Sc6","hollow|A_B_B|FCC",-2.176317229,-3.593335894,3.593335894
"Re6Ti6","hollow|A_B_B|HCP",-2.194034017,-3.611052682,3.611052682
"W12","hollow|A_A_A|HCP",-2.198106472,-3.615125137,3.615125137
"Hf6Y6","bridge|B_B|A",-2.200513728,-3.617532393,3.617532393
"Hf6Tc6","bridge|A_A|B",-2.2005623,-3.617580965,3.617580965
"Nb6W6","hollow|A_B_B|FCC",-2.200804073,-3.617822738,3.617822738
"Ta6Zn6","bridge|A_A|B",-2.202946017,-3.619964682,3.619964682
"Hf6Os6","hollow|A_A_B|HCP",-2.203050509,-3.620069174,3.620069174
"Re6Ta6","hollow|A_B_B|HCP",-2.205710558,-3.622729223,3.622729223
"Tc6Ti6","hollow|A_B_B|HCP",-2.205813281,-3.622831946,3.622831946
"Tc6Ti6","bridge|B_B|A",-2.206051516,-3.623070181,3.623070181
"Ru6Ti6","hollow|A_B_B|HCP",-2.207210041,-3.624228706,3.624228706
"Y6Zn6","4fold|A_A_B_B",-2.207258885,-3.62427755,3.62427755
"Rh6Ta6","bridge|B_B|A",-2.207653314,-3.624671979,3.624671979
"Mo6Zr6","bridge|A_A|B",-2.213295867,-3.630314532,3.630314532
"Pd6Ta6","bridge|B_B|A",-2.213661044,-3.630679709,3.630679709
"Ni6Y6","hollow|A_B_B|FCC",-2.217705063,-3.634723728,3.634723728
"Fe6La6","4fold|A_A_B_B",-2.221630306,-3.638648971,3.638648971
"Tc6Zr6","hollow|A_B_B|HCP",-2.22185167,-3.638870335,3.638870335
"Os6Ta6","hollow|A_B_B|FCC",-2.22897493,-3.645993595,3.645993595
"Re6Zr6","hollow|A_A_B|HCP",-2.229470041,-3.646488706,3.646488706
"Re6Zr6","hollow|A_B_B|HCP",-2.229919982,-3.646938647,3.646938647
"La6Mn6","4fold|A_A_B_B",-2.231769267,-3.648787932,3.648787932
"Co6Ti6","bridge|B_B|A",-2.233408073,-3.650426738,3.650426738
"La6Mn6","bridge|A_A|A",-2.235906758,-3.652925423,3.652925423
"Nb6Tc6","hollow|A_A_B|HCP",-2.236700922,-3.653719587,3.653719587
"Rh6Ta6","hollow|A_B_B|FCC",-2.237832508,-3.654851173,3.654851173
"Cu6Ta6","bridge|B_B|A",-2.238778512,-3.655797177,3.655797177
"Cu6Ta6","bridge|A_A|B",-2.2387796,-3.655798265,3.655798265
"Rh6Ta6","hollow|A_A_B|FCC",-2.239051034,-3.656069699,3.656069699
"Mo6Zr6","hollow|A_A_B|HCP",-2.243315602,-3.660334267,3.660334267
"Re6Sc6","hollow|A_B_B|HCP",-2.243814114,-3.660832779,3.660832779
"Mo6Sc6","bridge|B_B|A",-2.244728689,-3.661747354,3.661747354
"Mo6Sc6","bridge|B_B|A",-2.244728689,-3.661747354,3.661747354
"Mo6Sc6","bridge|B_B|A",-2.244728689,-3.661747354,3.661747354
"W6Zr6","hollow|A_A_B|FCC",-2.25538181,-3.672400475,3.672400475
"Hf6Mo6","hollow|A_B_B|HCP",-2.263265356,-3.680284021,3.680284021
"Mo6Sc6","hollow|A_A_B|FCC",-2.266779298,-3.683797963,3.683797963
"Mo6Sc6","hollow|A_A_B|FCC",-2.266779298,-3.683797963,3.683797963
"Mo6Sc6","hollow|A_A_B|FCC",-2.266779298,-3.683797963,3.683797963
"Mo6Nb6","hollow|A_B_B|FCC",-2.271357341,-3.688376006,3.688376006
"Hf6Re6","hollow|A_A_B|HCP",-2.27501251,-3.692031175,3.692031175
"Hf6Tc6","hollow|A_A_B|HCP",-2.275853886,-3.692872551,3.692872551
"Ta6W6","hollow|A_B_B|FCC",-2.276078652,-3.693097317,3.693097317
"Mo6Nb6","hollow|A_B_B|HCP",-2.276391583,-3.693410248,3.693410248
"Ta6Tc6","bridge|A_A|B",-2.28129521,-3.698313875,3.698313875
"Ag6Ta6","bridge|B_B|A",-2.283868999,-3.700887664,3.700887664
"Mn6Zr6","4fold|A_A_B_B",-2.283911313,-3.700929978,3.700929978
"Ag6Ta6","bridge|A_A|B",-2.283985328,-3.701003993,3.701003993
"Mo6Nb6","hollow|A_A_B|HCP",-2.284669422,-3.701688087,3.701688087
"Mn6Ta6","bridge|B_B|A",-2.286560749,-3.703579414,3.703579414
"Cd6Ta6","bridge|A_A|B",-2.286633132,-3.703651797,3.703651797
"Mo6V6","hollow|A_A_B|HCP",-2.286860074,-3.703878739,3.703878739
"Cr6Ta6","bridge|B_B|A",-2.28697858,-3.703997245,3.703997245
"Co6Sc6","4fold|A_A_B_B",-2.28698824,-3.704006905,3.704006905
"Co6Sc6","4fold|A_A_B_B",-2.28698824,-3.704006905,3.704006905
"Co6Sc6","4fold|A_A_B_B",-2.28698824,-3.704006905,3.704006905
"Cr6Ta6","bridge|A_A|B",-2.287007152,-3.704025817,3.704025817
"Cd6Ta6","bridge|B_B|A",-2.289746114,-3.706764779,3.706764779
"Hf6Ir6","hollow|A_A_B|FCC",-2.297959462,-3.714978127,3.714978127
"Cr6Nb6","bridge|A_A|B",-2.298573895,-3.71559256,3.71559256
"W6Zr6","hollow|A_A_B|HCP",-2.301118431,-3.718137096,3.718137096
"Mo6Y6","hollow|A_A_B|HCP",-2.301794362,-3.718813027,3.718813027
"Ru6Zr6","hollow|A_B_B|HCP",-2.303287043,-3.720305708,3.720305708
"Re6Sc6","hollow|A_B_B|FCC",-2.303640927,-3.720659592,3.720659592
"Mo6Y6","hollow|A_A_B|FCC",-2.304665707,-3.721684372,3.721684372
"Mo6V6","hollow|A_A_B|FCC",-2.30873449,-3.725753155,3.725753155
"Co6Zr6","bridge|B_B|A",-2.309373413,-3.726392078,3.726392078
"Mo6Sc6","hollow|A_A_B|HCP",-2.316857088,-3.733875753,3.733875753
"Mo6Sc6","hollow|A_A_B|HCP",-2.316857088,-3.733875753,3.733875753
"Mo6Sc6","hollow|A_A_B|HCP",-2.316857088,-3.733875753,3.733875753
"Ta6Tc6","hollow|A_A_B|HCP",-2.321689966,-3.738708631,3.738708631
"Hf6Ru6","hollow|A_A_B|HCP",-2.324001573,-3.741020238,3.741020238
"Nb6Ru6","hollow|A_A_B|FCC",-2.325847593,-3.742866258,3.742866258
"Fe6Hf6","bridge|B_B|A",-2.325890995,-3.74290966,3.74290966
"V6Zr6","bridge|B_B|A",-2.328599888,-3.745618553,3.745618553
"Mo6Ti6","hollow|A_A_B|FCC",-2.332600778,-3.749619443,3.749619443
"Nb6W6","hollow|A_A_B|FCC",-2.332890579,-3.749909244,3.749909244
"Fe6Ta6","bridge|B_B|A",-2.335059735,-3.7520784,3.7520784
"Mo6V6","hollow|A_B_B|FCC",-2.336574865,-3.75359353,3.75359353
"Hf6W6","hollow|A_B_B|HCP",-2.336757453,-3.753776118,3.753776118
"V6W6","hollow|A_B_B|HCP",-2.345540471,-3.762559136,3.762559136
"Nb6W6","hollow|A_B_B|HCP",-2.349967627,-3.766986292,3.766986292
"Pd6Y6","bridge|B_B|A",-2.366908347,-3.783927012,3.783927012
"Ta6W6","hollow|A_B_B|HCP",-2.370076568,-3.787095233,3.787095233
"Co6Y6","4fold|A_A_B_B",-2.372213342,-3.789232007,3.789232007
"Mo6Ti6","hollow|A_A_B|HCP",-2.372684099,-3.789702764,3.789702764
"Mo6Zr6","hollow|A_B_B|HCP",-2.381109968,-3.798128633,3.798128633
"Mo6Ta6","bridge|B_B|A",-2.384425947,-3.801444612,3.801444612
"Mo6Ta6","hollow|A_B_B|HCP",-2.385364468,-3.802383133,3.802383133
"Mn6Nb6","hollow|A_B_B|FCC",-2.396827263,-3.813845928,3.813845928
"Hf6W6","hollow|A_B_B|FCC",-2.3974402,-3.814458865,3.814458865
"V6W6","hollow|A_A_B|FCC",-2.399009344,-3.816028009,3.816028009
"Rh6Ti6","hollow|A_B_B|HCP",-2.399599151,-3.816617816,3.816617816
"V6W6","hollow|A_B_B|FCC",-2.401240269,-3.818258934,3.818258934
"Pd6Sc6","bridge|B_B|A",-2.406822005,-3.82384067,3.82384067
"Sc6W6","hollow|A_B_B|FCC",-2.412205913,-3.829224578,3.829224578
"Mo6V6","hollow|A_B_B|HCP",-2.413542128,-3.830560793,3.830560793
"Cr6V6","hollow|A_A_B|FCC",-2.414266495,-3.83128516,3.83128516
"Cr6V6","hollow|A_B_B|HCP",-2.427348368,-3.844367033,3.844367033
"Cr6Nb6","hollow|A_B_B|FCC",-2.430560808,-3.847579473,3.847579473
"Ti6W6","hollow|A_B_B|HCP",-2.431846954,-3.848865619,3.848865619
"Sc6W6","hollow|A_B_B|HCP",-2.434585916,-3.851604581,3.851604581
"Cr6V6","hollow|A_A_B|HCP",-2.442553681,-3.859572346,3.859572346
"La6W6","hollow|A_B_B|FCC",-2.445368698,-3.862387363,3.862387363
"Fe6Zr6","hollow|A_B_B|FCC",-2.445380263,-3.862398928,3.862398928
"Ta6W6","hollow|A_A_B|HCP",-2.446701512,-3.863720177,3.863720177
"La6Nb6","hollow|A_A_B|HCP",-2.44762874,-3.864647405,3.864647405
"La6Pd6","bridge|A_A|B",-2.448574472,-3.865593137,3.865593137
"La6Mn6","hollow|A_A_B|FCC",-2.449888509,-3.866907174,3.866907174
"Hf6Mo6","hollow|A_A_B|HCP",-2.450279537,-3.867298202,3.867298202
"W6Y6","hollow|A_A_B|HCP",-2.453450888,-3.870469553,3.870469553
"W6Y6","hollow|A_A_B|FCC",-2.453982462,-3.871001127,3.871001127
"V6W6","hollow|A_A_B|HCP",-2.455710657,-3.872729322,3.872729322
"Cr6V6","hollow|A_B_B|FCC",-2.456077058,-3.873095723,3.873095723
"Cr6La6","bridge|A_A|B",-2.456827412,-3.873846077,3.873846077
"Ti6W6","hollow|A_B_B|FCC",-2.457622121,-3.874640786,3.874640786
"Cr6Ti6","bridge|B_B|A",-2.458966635,-3.8759853,3.8759853
"Ru6Ta6","hollow|A_B_B|HCP",-2.460387205,-3.87740587,3.87740587
"La6Nb6","hollow|A_A_B|FCC",-2.464727829,-3.881746494,3.881746494
"Au6Ti6","bridge|B_B|A",-2.475922593,-3.892941258,3.892941258
"W6Zr6","hollow|A_B_B|HCP",-2.480929215,-3.89794788,3.89794788
"Ta6W6","hollow|A_A_B|FCC",-2.498709814,-3.915728479,3.915728479
"Cr12","hollow|A_A_A|FCC",-2.499425337,-3.916444002,3.916444002
"Cr12","hollow|A_A_A|HCP",-2.500851622,-3.917870287,3.917870287
"Cu6Ti6","hollow|A_B_B|HCP",-2.509730016,-3.926748681,3.926748681
"Ta6V6","bridge|B_B|A",-2.51125399,-3.928272655,3.928272655
"Ta6V6","bridge|A_A|B",-2.519404343,-3.936423008,3.936423008
"La6Nb6","hollow|A_B_B|FCC",-2.52040994,-3.937428605,3.937428605
"Cu6La6","bridge|A_A|B",-2.52431627,-3.941334935,3.941334935
"Cu6La6","bridge|B_B|A",-2.527907356,-3.944926021,3.944926021
"Mn6Ta6","hollow|A_B_B|HCP",-2.528471857,-3.945490522,3.945490522
"Mn6Ta6","hollow|A_B_B|FCC",-2.529402486,-3.946421151,3.946421151
"Co6Ti6","hollow|A_B_B|FCC",-2.535144496,-3.952163161,3.952163161
"La6Zn6","bridge|A_A|B",-2.547424041,-3.964442706,3.964442706
"Fe6Y6","hollow|A_B_B|FCC",-2.549669933,-3.966688598,3.966688598
"Cr6Ta6","hollow|A_B_B|HCP",-2.552319913,-3.969338578,3.969338578
"La6Ta6","hollow-tilt|A_A_B|HCP",-2.55885704,-3.975875705,3.975875705
"Pt6Zr6","bridge|B_B|A",-2.558963845,-3.97598251,3.97598251
"Rh6Zr6","hollow|A_B_B|FCC",-2.559824405,-3.97684307,3.97684307
"Rh6Zr6","hollow|A_B_B|HCP",-2.562427446,-3.979446111,3.979446111
"Mn6Zr6","hollow|A_B_B|FCC",-2.562502277,-3.979520942,3.979520942
"Y6Zn6","bridge|A_A|B",-2.572140958,-3.989159623,3.989159623
"Fe6Hf6","hollow|A_B_B|FCC",-2.576433689,-3.993452354,3.993452354
"Nb6V6","hollow|A_A_B|HCP",-2.577521056,-3.994539721,3.994539721
"Cu6Y6","hollow|A_B_B|HCP",-2.579229795,-3.99624846,3.99624846
"Hg6Ti6","bridge|B_B|A",-2.579698239,-3.996716904,3.996716904
"Y6Zn6","hollow|A_A_B|FCC",-2.579967904,-3.996986569,3.996986569
"Y6Zn6","hollow|A_A_B|HCP",-2.581060305,-3.99807897,3.99807897
"Ta6V6","hollow|A_B_B|HCP",-2.582199782,-3.999218447,3.999218447
"Cu6Y6","bridge|B_B|A",-2.582540468,-3.999559133,3.999559133
"La6Ta6","hollow|A_A_B|FCC",-2.586323531,-4.003342196,4.003342196
"Cr6Hf6","bridge|A_A|B",-2.606100084,-4.023118749,4.023118749
"Cr6Hf6","bridge|A_A|B",-2.606100084,-4.023118749,4.023118749
"Cr6Hf6","bridge|A_A|B",-2.606100084,-4.023118749,4.023118749
"Ti6Zn6","bridge|A_A|B",-2.607715216,-4.024733881,4.024733881
"Cr6Zr6","bridge|A_A|B",-2.608167877,-4.025186542,4.025186542
"La6Nb6","hollow|A_B_B|HCP",-2.610129002,-4.027147667,4.027147667
"Mo6Y6","hollow|A_B_B|HCP",-2.612075296,-4.029093961,4.029093961
"W6Zr6","hollow|A_B_B|FCC",-2.612119242,-4.029137907,4.029137907
"Cr6Hf6","hollow|A_A_B|HCP",-2.612294756,-4.029313421,4.029313421
"Cr6Hf6","hollow|A_A_B|HCP",-2.612294756,-4.029313421,4.029313421
"Cr6Hf6","hollow|A_A_B|HCP",-2.612294756,-4.029313421,4.029313421
"Fe6Ta6","hollow|A_B_B|FCC",-2.615374132,-4.032392797,4.032392797
"Au6Zr6","bridge|B_B|A",-2.61585142,-4.032870085,4.032870085
"Hf6V6","bridge|B_B|A",-2.627442109,-4.044460774,4.044460774
"Ti6V6","bridge|A_B|B",-2.629794669,-4.046813334,4.046813334
"Hg6Zr6","bridge|B_B|A",-2.631175511,-4.048194176,4.048194176
"Hg6Zr6","bridge|A_A|B",-2.631312928,-4.048331593,4.048331593
"Cr6Sc6","hollow|A_A_B|FCC",-2.633048742,-4.050067407,4.050067407
"Ni6Zr6","hollow|A_B_B|HCP",-2.639242598,-4.056261263,4.056261263
"La6Nb6","bridge-tilt|A_A|B",-2.642705654,-4.059724319,4.059724319
"Au6La6","bridge|B_B|A",-2.642799261,-4.059817926,4.059817926
"Ni6Zr6","bridge|B_B|A",-2.648103713,-4.065122378,4.065122378
"Ag6Ti6","bridge|B_B|A",-2.648170789,-4.065189454,4.065189454
"Ag6Zr6","bridge|B_B|A",-2.649893541,-4.066912206,4.066912206
"Ag6Zr6","bridge|A_A|B",-2.650263344,-4.067282009,4.067282009
"Nb6Zr6","hollow|A_A_B|HCP",-2.653867764,-4.070886429,4.070886429
"Cr6Ti6","hollow|A_A_B|HCP",-2.656476383,-4.073495048,4.073495048
"Nb6V6","hollow|A_B_B|HCP",-2.657302793,-4.074321458,4.074321458
"Zn6Zr6","bridge|B_B|A",-2.66456143,-4.081580095,4.081580095
"Au6Y6","bridge|B_B|A",-2.668131563,-4.085150228,4.085150228
"Au6Sc6","bridge|B_B|A",-2.668980694,-4.085999359,4.085999359
"Cr6Ti6","hollow|A_B_B|HCP",-2.670056496,-4.087075161,4.087075161
"Cr6Ti6","bridge|A_A|B",-2.672127555,-4.08914622,4.08914622
"Cu6Sc6","bridge|B_B|A",-2.67665172,-4.093670385,4.093670385
"Nb6Ta6","hollow|A_A_B|HCP",-2.679903344,-4.096922009,4.096922009
"Nb6V6","hollow|A_A_B|FCC",-2.680528389,-4.097547054,4.097547054
"Cr6Zr6","hollow|A_B_B|FCC",-2.686555303,-4.103573968,4.103573968
"Cu6Sc6","hollow|A_B_B|HCP",-2.688223361,-4.105242026,4.105242026
"Fe6Y6","4fold|A_A_B_B",-2.702380491,-4.119399156,4.119399156
"Co6Hf6","hollow|A_B_B|FCC",-2.702924719,-4.119943384,4.119943384
"Sc6Zn6","bridge|B_B|A",-2.704870741,-4.121889406,4.121889406
"Mn6Y6","hollow|A_B_B|FCC",-2.706620433,-4.123639098,4.123639098
"Mo6Ti6","hollow|A_B_B|HCP",-2.706748871,-4.123767536,4.123767536
"Hf6W6","hollow|A_A_B|HCP",-2.707428339,-4.124447004,4.124447004
"Sc6Zn6","hollow|A_A_B|HCP",-2.708237878,-4.125256543,4.125256543
"Sc6W6","hollow|A_A_B|HCP",-2.709504295,-4.12652296,4.12652296
"Sc6Zn6","hollow|A_B_B|HCP",-2.710444857,-4.127463522,4.127463522
"Ta6V6","hollow|A_A_B|HCP",-2.71239741,-4.129416075,4.129416075
"Mo6Sc6","hollow|A_B_B|HCP",-2.712903269,-4.129921934,4.129921934
"Mo6Sc6","hollow|A_B_B|HCP",-2.712903269,-4.129921934,4.129921934
"Mo6Sc6","hollow|A_B_B|HCP",-2.712903269,-4.129921934,4.129921934
"Hf6Rh6","hollow|A_A_B|HCP",-2.712926807,-4.129945472,4.129945472
"Nb6Ta6","hollow|A_A_B|FCC",-2.713959343,-4.130978008,4.130978008
"Sc6Y6","bridge|A_A|B",-2.722326163,-4.139344828,4.139344828
"Nb6V6","hollow|A_B_B|FCC",-2.731684567,-4.148703232,4.148703232
"Nb6Ta6","hollow|A_B_B|HCP",-2.736375401,-4.153394066,4.153394066
"Cd6Zr6","bridge|B_B|A",-2.738200741,-4.155219406,4.155219406
"Cd6Ti6","bridge|B_B|A",-2.739338449,-4.156357114,4.156357114
"Mn6Y6","4fold|A_A_B_B",-2.746558989,-4.163577654,4.163577654
"La6Nb6","bridge|A_A|A",-2.749419314,-4.166437979,4.166437979
"La6Nb6","bridge|B_B|B",-2.749947759,-4.166966424,4.166966424
"Nb6Y6","hollow|A_A_B|HCP",-2.752994754,-4.170013419,4.170013419
"Ti6W6","hollow|A_A_B|HCP",-2.756094674,-4.173113339,4.173113339
"Hf6Nb6","hollow|A_B_B|HCP",-2.7603255,-4.177344165,4.177344165
"Mo6Ti6","hollow|A_B_B|FCC",-2.760608091,-4.177626756,4.177626756
"Mo6Sc6","hollow|A_B_B|FCC",-2.76353277,-4.180551435,4.180551435
"Mo6Sc6","hollow|A_B_B|FCC",-2.76353277,-4.180551435,4.180551435
"Mo6Sc6","hollow|A_B_B|FCC",-2.76353277,-4.180551435,4.180551435
"Nb6Ti6","hollow|A_A_B|HCP",-2.768691913,-4.185710578,4.185710578
"Cr6Sc6","hollow|A_B_B|HCP",-2.769421994,-4.186440659,4.186440659
"Nb6Zr6","hollow|A_A_B|FCC",-2.772101363,-4.189120028,4.189120028
"Nb6Sc6","hollow|A_A_B|HCP",-2.774732704,-4.191751369,4.191751369
"La6Ti6","hollow-tilt|A_A_B|FCC",-2.786960275,-4.20397894,4.20397894
"Cr6Hf6","hollow|A_B_B|FCC",-2.791306205,-4.20832487,4.20832487
"Cr6Hf6","hollow|A_B_B|FCC",-2.791306205,-4.20832487,4.20832487
"Cr6Hf6","hollow|A_B_B|FCC",-2.791306205,-4.20832487,4.20832487
"Hg6Y6","bridge|A_A|B",-2.794331295,-4.21134996,4.21134996
"Hg6Y6","bridge|B_B|A",-2.795575127,-4.212593792,4.212593792
"Cd6La6","bridge|B_B|A",-2.799056688,-4.216075353,4.216075353
"Nb6W6","hollow|A_A_B|HCP",-2.802555663,-4.219574328,4.219574328
"Nb6Sc6","hollow|A_A_B|FCC",-2.805203875,-4.22222254,4.22222254
"Hg6La6","bridge|B_B|A",-2.806712202,-4.223730867,4.223730867
"Pd6Zr6","bridge|B_B|A",-2.817946014,-4.234964679,4.234964679
"Ta6Zr6","hollow|A_A_B|HCP",-2.823135633,-4.240154298,4.240154298
"Ti6W6","hollow|A_A_B|FCC",-2.824138372,-4.241157037,4.241157037
"Cd6Y6","bridge|A_A|B",-2.826294739,-4.243313404,4.243313404
"Nb6Ta6","hollow|A_B_B|FCC",-2.829773578,-4.246792243,4.246792243
"Cd6Y6","bridge|B_B|A",-2.8302076,-4.247226265,4.247226265
"Nb6Ti6","hollow|A_A_B|FCC",-2.831701641,-4.248720306,4.248720306
"Sc6W6","hollow|A_A_B|FCC",-2.832789824,-4.249808489,4.249808489
