surface,site,reaction energy (eV),reaction energy difference (eV),absolute reaction energy difference (eV)
Ir6V6,hollow|A_B_B|FCC,-0.684479776,-0.372165744,0.372165744
Fe6Ir6,bridge|B_B|A,0.059911984,0.372226016,0.372226016
Cd6Hf6,hollow|A_A_B|FCC,0.060146546,0.372460578,0.372460578
Cd6Zr6,hollow|A_A_B|FCC,0.060192125,0.372506157,0.372506157
Ag6Ti6,bridge|A_A|B,-0.686154092,-0.37384006,0.37384006
Hf6V6,bridge|A_A|B,-0.68678009,-0.374466058,0.374466058
Pd6Ta6,hollow|A_B_B|HCP,-0.686865126,-0.374551094,0.374551094
Au6Zr6,bridge|B_B|A,-0.687288943,-0.374974911,0.374974911
Au6Hf6,top|B,0.062680062,0.374994094,0.374994094
La12,hollow|A_A_A|HCP,-0.687573846,-0.375259814,0.375259814
Cd6Ti6,hollow|A_A_B|HCP,0.06320184,0.375515872,0.375515872
Ag6Hf6,top|B,0.063516132,0.375830164,0.375830164
Ir6La6,bridge|B_B|A,0.063654094,0.375968126,0.375968126
Pd6Zr6,top|B,0.064791393,0.377105425,0.377105425
Rh6Ta6,hollow|A_B_B|FCC,-0.689697014,-0.377382982,0.377382982
Ag6Ti6,bridge|B_B|A,-0.690483015,-0.378168983,0.378168983
V6Zn6,hollow|A_A_B|HCP,-0.690505192,-0.37819116,0.37819116
Pt6Tc6,top|B,0.066334959,0.378648991,0.378648991
Au6Ti6,hollow|A_A_B|FCC,0.067639881,0.379953913,0.379953913
Co6W6,hollow|A_B_B|FCC,-0.692298695,-0.379984663,0.379984663
Au6Ti6,hollow|A_B_B|FCC,0.067673487,0.379987519,0.379987519
Cu6Sc6,hollow|A_A_B|FCC,-0.693021429,-0.380707397,0.380707397
Zn6Zr6,bridge|B_B|A,-0.693090682,-0.38077665,0.38077665
Cu6Nb6,hollow|A_B_B|HCP,-0.693316401,-0.381002369,0.381002369
La6V6,bridge|A_A|B,0.069056506,0.381370538,0.381370538
Co6W6,top|B,0.069258686,0.381572718,0.381572718
V6Zn6,bridge|A_A|B,-0.694265534,-0.381951502,0.381951502
Re6Sc6,bridge|A_A|B,-0.694683909,-0.382369877,0.382369877
Au6Pd6,hollow|A_A_B|FCC,0.070950826,0.383264858,0.383264858
Sc6Zr6,bridge|A_B|A,-0.695944068,-0.383630036,0.383630036
Cu6Hf6,top|B,0.071387297,0.383701329,0.383701329
Co6W6,hollow|A_B_B|HCP,-0.696188154,-0.383874122,0.383874122
Au6Y6,bridge|B_B|A,-0.696251965,-0.383937933,0.383937933
Cd6Mo6,hollow-tilt|A_A_B|HCP,0.071655193,0.383969225,0.383969225
Tc6Zn6,hollow|A_B_B|HCP,0.072061867,0.384375899,0.384375899
Os6Ta6,top|B,0.072454255,0.384768287,0.384768287
Cu6Sc6,hollow|A_B_B|FCC,-0.697198377,-0.384884345,0.384884345
Ag6Cu6,hollow|A_B_B|HCP,0.07342298,0.385737012,0.385737012
Hf6Zr6,bridge|A_B|B,-0.698105468,-0.385791436,0.385791436
Co6Zr6,hollow-tilt|A_B_B|FCC,-0.698376493,-0.386062461,0.386062461
Ta12,top|A,0.073949521,0.386263553,0.386263553
Ag6Zr6,hollow|A_B_B|HCP,-0.698938953,-0.386624921,0.386624921
Ag6Fe6,hollow|A_A_B|HCP,0.074597696,0.386911728,0.386911728
Ag6Co6,hollow|A_A_B|FCC,0.074852122,0.387166154,0.387166154
Mo6Re6,hollow|A_B_B|FCC,-0.699540324,-0.387226292,0.387226292
La6Sc6,bridge|B_B|A,-0.69954495,-0.387230918,0.387230918
Cd6Ti6,hollow|A_A_B|FCC,0.075213353,0.387527385,0.387527385
Co6Hf6,hollow|A_B_B|FCC,-0.699929311,-0.387615279,0.387615279
Co6Hf6,hollow|A_A_B|FCC,-0.700101831,-0.387787799,0.387787799
Ti6Zn6,hollow|A_B_B|HCP,0.076260992,0.388575024,0.388575024
Sc6Zn6,bridge|A_A|B,-0.701146748,-0.388832716,0.388832716
Ag6Cu6,bridge|B_B|A,0.077060734,0.389374766,0.389374766
Co6Rh6,top|B,0.077722243,0.390036275,0.390036275
Fe6Pt6,hollow|A_A_B|FCC,0.079090568,0.3914046,0.3914046
Ag6Ni6,hollow-tilt|A_A_B|HCP,0.079099683,0.391413715,0.391413715
Cu6Y6,bridge|B_B|A,-0.704130749,-0.391816717,0.391816717
Ag6Ir6,hollow|A_A_B|FCC,0.079700783,0.392014815,0.392014815
La6Re6,top|B,-0.704627493,-0.392313461,0.392313461
Tc6Ti6,hollow|A_A_B|HCP,-0.705103964,-0.392789932,0.392789932
Au6Ta6,hollow|A_A_B|FCC,0.080742435,0.393056467,0.393056467
Au6Nb6,hollow|A_A_B|FCC,0.081621226,0.393935258,0.393935258
La6Sc6,hollow|A_B_B|HCP,-0.706487118,-0.394173086,0.394173086
Mo6Re6,hollow|A_A_B|HCP,-0.707433938,-0.395119906,0.395119906
Co6Hg6,top|A,0.083560445,0.395874477,0.395874477
Cu6Sc6,bridge|B_B|A,-0.708506339,-0.396192307,0.396192307
Cu6Y6,top|A,0.084480054,0.396794086,0.396794086
Cu12,bridge|A_A|A,0.084552981,0.396867013,0.396867013
Cr6Zn6,hollow|A_B_B|FCC,0.085222109,0.397536141,0.397536141
Cr6Mo6,hollow|A_B_B|HCP,-0.709968135,-0.397654103,0.397654103
Fe6Zn6,hollow|A_B_B|FCC,0.086461043,0.398775075,0.398775075
Ta6Zr6,bridge|A_B|B,-0.71142544,-0.399111408,0.399111408
Ni6Zr6,bridge|B_B|A,-0.712609816,-0.400295784,0.400295784
La6Nb6,bridge-tilt|A_B|B,-0.712950366,-0.400636334,0.400636334
Sc6Zn6,hollow|A_A_B|FCC,-0.713258127,-0.400944095,0.400944095
Au6Zr6,hollow|A_A_B|FCC,0.089334293,0.401648325,0.401648325
Ag6Y6,4fold|A_A_B_B,0.090147641,0.402461673,0.402461673
Mo6Zn6,hollow|A_A_B|FCC,0.090295263,0.402609295,0.402609295
Nb6Ni6,hollow|A_A_B|HCP,-0.715174081,-0.402860049,0.402860049
Mo6Tc6,hollow|A_A_B|FCC,-0.71537735,-0.403063318,0.403063318
Ag6Sc6,4fold|A_A_B_B,0.090964935,0.403278967,0.403278967
Tc6V6,hollow|A_B_B|HCP,-0.715812324,-0.403498292,0.403498292
Au6Ta6,bridge|B_B|A,-0.716254509,-0.403940477,0.403940477
Mo6Sc6,hollow|A_B_B|HCP,-0.718384752,-0.40607072,0.40607072
Mo6Sc6,hollow|A_B_B|HCP,-0.718384752,-0.40607072,0.40607072
Mo6Sc6,hollow|A_B_B|HCP,-0.718384752,-0.40607072,0.40607072
Ru12,top|A,0.095803119,0.408117151,0.408117151
La6Nb6,hollow-tilt|A_A_B|HCP,-0.72132535,-0.409011318,0.409011318
Ag6W6,bridge|B_B|A,-0.722673946,-0.410359914,0.410359914
Co6Zn6,hollow|A_B_B|FCC,0.098215544,0.410529576,0.410529576
Ag6Zr6,bridge|A_A|B,-0.723307155,-0.410993123,0.410993123
Mo6Zn6,hollow|A_B_B|FCC,0.098867801,0.411181833,0.411181833
Ag6Zr6,bridge|B_B|A,-0.723656957,-0.411342925,0.411342925
Au6Rh6,hollow|A_A_B|FCC,0.100871648,0.41318568,0.41318568
Mo6Re6,hollow|A_B_B|HCP,-0.725657266,-0.413343234,0.413343234
Mo6Y6,top|B,0.102746104,0.415060136,0.415060136
La6Ta6,hollow-tilt|A_A_B|HCP,-0.727723835,-0.415409803,0.415409803
Ag6Tc6,hollow|A_A_B|FCC,0.103950071,0.416264103,0.416264103
Nb6Rh6,hollow|A_A_B|FCC,-0.729951087,-0.417637055,0.417637055
Au6Hf6,hollow|A_B_B|FCC,0.106501955,0.418815987,0.418815987
Au6Hf6,hollow|A_A_B|FCC,0.106661822,0.418975854,0.418975854
La6Ti6,hollow-tilt|A_B_B|FCC,-0.731337779,-0.419023747,0.419023747
Fe6Ta6,hollow|A_B_B|FCC,-0.731427984,-0.419113952,0.419113952
Cd6Y6,bridge|B_B|A,-0.731589212,-0.41927518,0.41927518
Hf6W6,bridge|A_A|B,-0.731622682,-0.41930865,0.41930865
La6Tc6,bridge-tilt|A_B|A,-0.731883503,-0.419569471,0.419569471
Cd6Nb6,bridge|A_A|B,-0.732194257,-0.419880225,0.419880225
Cr6W6,hollow|A_B_B|FCC,-0.732194393,-0.419880361,0.419880361
Nb6Zn6,bridge|A_A|B,-0.732357253,-0.420043221,0.420043221
Cd6Nb6,bridge|B_B|A,-0.732681069,-0.420367037,0.420367037
Pd6Zr6,bridge|B_B|A,-0.732703382,-0.42038935,0.42038935
Ta6V6,bridge|A_A|B,-0.734204362,-0.42189033,0.42189033
Hf6Zn6,bridge|A_A|B,-0.734239601,-0.421925569,0.421925569
Ir6Nb6,hollow|A_A_B|FCC,-0.734541103,-0.422227071,0.422227071
Hf6Zr6,bridge|A_A|B,-0.734806278,-0.422492246,0.422492246
Ti6Zn6,hollow|A_A_B|FCC,-0.735157849,-0.422843817,0.422843817
La6Tc6,hollow-tilt|A_A_B|FCC,-0.735187645,-0.422873613,0.422873613
Ir6Nb6,hollow|A_B_B|FCC,-0.735502209,-0.423188177,0.423188177
Au6Ni6,hollow|A_A_B|FCC,0.112979761,0.425293793,0.425293793
Nb6Y6,hollow|A_B_B|FCC,-0.73771463,-0.425400598,0.425400598
Ag6Pd6,hollow|A_A_B|HCP,0.113710387,0.426024419,0.426024419
Tc6Zr6,bridge|A_A|B,-0.738707302,-0.42639327,0.42639327
Tc6Zr6,bridge|B_B|A,-0.738776963,-0.426462931,0.426462931
Hf6Pt6,bridge|B_B|A,-0.73921561,-0.426901578,0.426901578
Hf6Pt6,bridge|A_A|B,-0.739253298,-0.426939266,0.426939266
Hf6Pd6,bridge|B_B|A,0.114898844,0.427212876,0.427212876
Au6Pd6,hollow|A_A_B|HCP,0.115692328,0.42800636,0.42800636
Re6Sc6,hollow|A_A_B|HCP,-0.740848974,-0.428534942,0.428534942
Mo6W6,hollow|A_B_B|FCC,-0.74101129,-0.428697258,0.428697258
Hf12,bridge|A_A|A,-0.742009131,-0.429695099,0.429695099
Re6W6,hollow|A_A_B|FCC,-0.74220274,-0.429888708,0.429888708
Cd6Ta6,hollow|A_A_B|FCC,0.117648418,0.42996245,0.42996245
Mo6Nb6,hollow|A_A_B|FCC,-0.742286143,-0.429972111,0.429972111
Re6Ti6,hollow|A_A_B|HCP,-0.742800574,-0.430486542,0.430486542
Cr6Mo6,hollow|A_A_B|FCC,-0.743453103,-0.431139071,0.431139071
Cd6Sc6,bridge|B_B|A,-0.743892431,-0.431578399,0.431578399
Hf6Tc6,bridge|B_B|A,-0.745167692,-0.43285366,0.43285366
Hf6Ti6,bridge|B_B|A,-0.745925393,-0.433611361,0.433611361
La6Rh6,hollow-tilt|A_A_B|FCC,-0.746217372,-0.43390334,0.43390334
Mo6W6,hollow|A_A_B|HCP,-0.746343224,-0.434029192,0.434029192
Cr6Mo6,hollow|A_B_B|FCC,-0.746513023,-0.434198991,0.434198991
Cu6W6,bridge|B_B|A,-0.746565813,-0.434251781,0.434251781
Hf6Hg6,bridge|A_A|B,-0.746579419,-0.434265387,0.434265387
Nb12,top|A,0.122014893,0.434328925,0.434328925
Re6W6,hollow|A_A_B|HCP,-0.746658468,-0.434344436,0.434344436
Fe6Pd6,hollow|A_B_B|FCC,0.12312294,0.435436972,0.435436972
V6W6,bridge|B_B|A,-0.748525169,-0.436211137,0.436211137
Mo6Sc6,hollow|A_B_B|FCC,-0.748612109,-0.436298077,0.436298077
Mo6Sc6,hollow|A_B_B|FCC,-0.748612109,-0.436298077,0.436298077
Mo6Sc6,hollow|A_B_B|FCC,-0.748612109,-0.436298077,0.436298077
Fe6Pd6,hollow|A_B_B|HCP,0.125143522,0.437457554,0.437457554
Hg6Nb6,top-tilt|B,0.125286245,0.437600277,0.437600277
Zn6Zr6,hollow|A_B_B|FCC,-0.749997441,-0.437683409,0.437683409
Cr12,top|A,0.125528427,0.437842459,0.437842459
Cu6Ta6,hollow|A_B_B|HCP,-0.750733645,-0.438419613,0.438419613
Ag6Ta6,bridge|B_B|A,-0.750986303,-0.438672271,0.438672271
Mo6V6,hollow|A_A_B|FCC,-0.752395036,-0.440081004,0.440081004
Cd6Sc6,bridge|A_A|B,-0.752681164,-0.440367132,0.440367132
Nb6Zn6,hollow|A_A_B|HCP,-0.752721573,-0.440407541,0.440407541
Cr6Nb6,bridge|A_A|B,-0.753027292,-0.44071326,0.44071326
Fe6Zn6,hollow|A_B_B|HCP,0.128600456,0.440914488,0.440914488
Ni6Ta6,hollow|A_B_B|HCP,-0.753370292,-0.44105626,0.44105626
Mo6W6,hollow|A_A_B|FCC,-0.753490974,-0.441176942,0.441176942
Cu6Ta6,bridge|B_B|A,-0.754445142,-0.44213111,0.44213111
Hg6Ta6,bridge|B_B|A,-0.754731405,-0.442417373,0.442417373
Pt6Sc6,bridge|A_A|B,0.130351645,0.442665677,0.442665677
Mn6Zr6,hollow|A_B_B|FCC,-0.755374274,-0.443060242,0.443060242
Co6V6,hollow|A_B_B|FCC,-0.755886257,-0.443572225,0.443572225
Ag6Zr6,top|B,0.131495475,0.443809507,0.443809507
Pd12,top|A,0.132502024,0.444816056,0.444816056
Sc6Zr6,bridge|B_B|A,-0.757140157,-0.444826125,0.444826125
Ti6Zn6,bridge|B_B|A,-0.7573105,-0.444996468,0.444996468
Fe6Pd6,bridge|A_A|B,0.132793322,0.445107354,0.445107354
Cu6Ti6,hollow|A_B_B|HCP,-0.75827011,-0.445956078,0.445956078
W6Y6,hollow-tilt|A_B_B|HCP,-0.758458957,-0.446144925,0.446144925
Cr6La6,top-tilt|A,-0.759210399,-0.446896367,0.446896367
Mo6Ti6,hollow|A_A_B|FCC,-0.759495166,-0.447181134,0.447181134
La6Mo6,bridge-tilt|B_B|A,-0.759627278,-0.447313246,0.447313246
Cd6Nb6,hollow|A_A_B|FCC,0.135212278,0.44752631,0.44752631
Hf6Zn6,hollow|A_A_B|FCC,-0.760068782,-0.44775475,0.44775475
Co6Zn6,top|A,0.135769431,0.448083463,0.448083463
Hf6Zn6,hollow|A_A_B|HCP,-0.760405659,-0.448091627,0.448091627
Hg6Pd6,bridge|A_A|B,0.136303454,0.448617486,0.448617486
La6Sc6,hollow|A_A_B|FCC,-0.761360779,-0.449046747,0.449046747
Ru6Sc6,bridge|A_A|B,-0.761705547,-0.449391515,0.449391515
Mn6Nb6,hollow|A_B_B|FCC,-0.762061472,-0.44974744,0.44974744
La6Y6,hollow|A_A_B|FCC,-0.762216713,-0.449902681,0.449902681
Re6W6,hollow|A_B_B|HCP,-0.762329504,-0.450015472,0.450015472
Mo6Ta6,hollow|A_A_B|HCP,-0.762381614,-0.450067582,0.450067582
Ir6Y6,hollow-tilt|A_B_B|FCC,-0.762607877,-0.450293845,0.450293845
Au6Ni6,hollow|A_A_B|HCP,0.139085955,0.451399987,0.451399987
Hf6Ni6,bridge|A_A|B,-0.764157565,-0.451843533,0.451843533
Co6Y6,hollow-tilt|A_B_B|FCC,-0.764267499,-0.451953467,0.451953467
Co6Zn6,hollow-tilt|A_B_B|HCP,0.139672088,0.45198612,0.45198612
Mo6Zr6,bridge|B_B|A,-0.764454713,-0.452140681,0.452140681
Hf6W6,top|A,0.140013727,0.452327759,0.452327759
Mn6Ru6,top|B,0.140705712,0.453019744,0.453019744
Mo6Zr6,bridge|A_A|B,-0.765718818,-0.453404786,0.453404786
Mo6W6,hollow|A_B_B|HCP,-0.766593256,-0.454279224,0.454279224
Hg6Zr6,hollow-tilt|A_A_B|HCP,0.142375675,0.454689707,0.454689707
Mo6Re6,hollow|A_A_B|FCC,-0.767018298,-0.454704266,0.454704266
Hg6Pd6,bridge|B_B|A,0.142725613,0.455039645,0.455039645
Re6W6,top|B,0.142856228,0.45517026,0.45517026
Cr6Ta6,bridge|A_A|B,-0.768699145,-0.456385113,0.456385113
Re6Zr6,bridge|A_A|B,-0.76906092,-0.456746888,0.456746888
Sc6W6,hollow|A_A_B|HCP,-0.769570453,-0.457256421,0.457256421
Ru6Ti6,hollow|A_B_B|FCC,-0.76972583,-0.457411798,0.457411798
Fe6Pt6,hollow|A_A_B|HCP,0.145750022,0.458064054,0.458064054
W6Zn6,bridge|A_A|B,-0.770378631,-0.458064599,0.458064599
Ta6Tc6,hollow|A_A_B|FCC,-0.773127525,-0.460813493,0.460813493
Ta6W6,bridge|B_B|A,-0.773181948,-0.460867916,0.460867916
Cd6Ti6,bridge|B_B|A,-0.774350541,-0.462036509,0.462036509
Mo12,top|A,0.150029421,0.462343453,0.462343453
Ir6Tc6,top|B,0.150053639,0.462367671,0.462367671
Mo12,hollow|A_A_A|FCC,-0.7747315,-0.462417468,0.462417468
Au6Hf6,bridge|B_B|A,-0.77505069,-0.462736658,0.462736658
Ir6Sc6,hollow-tilt|A_B_B|FCC,-0.775222258,-0.462908226,0.462908226
Pt6Zr6,hollow|A_A_B|HCP,0.151275294,0.463589326,0.463589326
Mo6W6,top|A,0.151298424,0.463612456,0.463612456
Ag6Sc6,bridge|B_B|A,-0.776159282,-0.46384525,0.46384525
Cu6Hg6,bridge|A_A|B,0.151851087,0.464165119,0.464165119
Cu6Zr6,top|A,0.152191229,0.464505261,0.464505261
Mo6Nb6,top|A,0.15322567,0.465539702,0.465539702
Fe6Zr6,hollow-tilt|A_B_B|FCC,-0.778052514,-0.465738482,0.465738482
Cr6Mo6,hollow|A_A_B|HCP,-0.778274014,-0.465959982,0.465959982
Fe6Pt6,hollow|A_B_B|HCP,0.15433984,0.466653872,0.466653872
Hf6Re6,bridge|B_B|A,-0.779357708,-0.467043676,0.467043676
La6Sc6,hollow|A_B_B|FCC,-0.77957295,-0.467258918,0.467258918
Cr6Tc6,top|A,0.154961756,0.467275788,0.467275788
Y6Zr6,bridge|B_B|A,-0.780096769,-0.467782737,0.467782737
Hg6Ni6,top|B,0.155650068,0.4679641,0.4679641
Ru6Y6,bridge|A_A|B,-0.780744944,-0.468430912,0.468430912
Cr6Ta6,hollow|A_A_B|HCP,-0.7821598,-0.469845768,0.469845768
W6Zr6,hollow|A_B_B|HCP,-0.783401319,-0.471087287,0.471087287
Mo6Nb6,hollow|A_B_B|FCC,-0.783710849,-0.471396817,0.471396817
Cu6Zn6,hollow|A_A_B|HCP,0.159172174,0.471486206,0.471486206
Cu6Zr6,top|B,0.159728374,0.472042406,0.472042406
Ta6V6,bridge|B_B|A,-0.784445556,-0.472131524,0.472131524
Fe6Pt6,hollow|A_B_B|FCC,0.161345275,0.473659307,0.473659307
Hf6Mo6,hollow|A_B_B|HCP,-0.78648573,-0.474171698,0.474171698
Cr6V6,top|B,0.161877393,0.474191425,0.474191425
Hf6Mo6,bridge|B_B|A,-0.786631855,-0.474317823,0.474317823
Cu6V6,top|B,0.162634822,0.474948854,0.474948854
La6Y6,hollow|A_B_B|HCP,-0.787398264,-0.475084232,0.475084232
Ag6Hf6,bridge|A_A|B,-0.787843034,-0.475529002,0.475529002
Cu6Zn6,hollow|A_A_B|FCC,0.163326399,0.475640431,0.475640431
Ag6Hf6,bridge|B_B|A,-0.788540189,-0.476226157,0.476226157
Cd6Zr6,bridge|A_A|B,-0.788627266,-0.476313234,0.476313234
Cd6Zr6,bridge|B_B|A,-0.789149588,-0.476835556,0.476835556
Au6Cu6,hollow|A_B_B|FCC,0.164787243,0.477101275,0.477101275
La6Y6,hollow|A_A_B|HCP,-0.789961848,-0.477647816,0.477647816
Cr6W6,top|A,0.167627023,0.479941055,0.479941055
V12,top|A,0.170977696,0.483291728,0.483291728
Pd6Pt6,top|A,0.171278246,0.483592278,0.483592278
Nb6Y6,hollow|A_B_B|HCP,-0.796087539,-0.483773507,0.483773507
W6Zr6,hollow|A_B_B|FCC,-0.796350129,-0.484036097,0.484036097
Cd6Cu6,bridge|B_B|A,0.171934721,0.484248753,0.484248753
Mo6Sc6,hollow|A_A_B|FCC,-0.797366066,-0.485052034,0.485052034
Mo6Sc6,hollow|A_A_B|FCC,-0.797366066,-0.485052034,0.485052034
Mo6Sc6,hollow|A_A_B|FCC,-0.797366066,-0.485052034,0.485052034
Nb6W6,hollow|A_B_B|FCC,-0.797569062,-0.48525503,0.48525503
Ti6Zn6,hollow|A_A_B|HCP,-0.797706072,-0.48539204,0.48539204
Fe6Y6,hollow-tilt|A_B_B|FCC,-0.797759406,-0.485445374,0.485445374
Cu6Nb6,top|B,0.173489171,0.485803203,0.485803203
La6Pt6,bridge|B_B|A,0.173926866,0.486240898,0.486240898
Mo6V6,hollow|A_A_B|HCP,-0.79881031,-0.486496278,0.486496278
Au6Zr6,top|B,0.175130018,0.48744405,0.48744405
La6Zr6,hollow|A_A_B|HCP,-0.799880534,-0.487566502,0.487566502
Nb6Tc6,hollow|A_A_B|FCC,-0.800164212,-0.48785018,0.48785018
Pt6Zr6,bridge|A_A|B,0.175672613,0.487986645,0.487986645
Re6V6,hollow|A_B_B|HCP,-0.800375917,-0.488061885,0.488061885
Sc12,top|A,0.175749213,0.488063245,0.488063245
Cu6Zr6,hollow|A_B_B|FCC,-0.800465306,-0.488151274,0.488151274
Co6Sc6,hollow-tilt|A_B_B|FCC,-0.801564782,-0.48925075,0.48925075
Co6Sc6,hollow-tilt|A_B_B|FCC,-0.801564782,-0.48925075,0.48925075
Co6Sc6,hollow-tilt|A_B_B|FCC,-0.801564782,-0.48925075,0.48925075
La6Ti6,bridge|B_B|A,-0.801872135,-0.489558103,0.489558103
Ag6Y6,bridge|B_B|A,-0.802010777,-0.489696745,0.489696745
Re6W6,hollow|A_B_B|FCC,-0.802408607,-0.490094575,0.490094575
Ta6Y6,hollow|A_A_B|FCC,-0.802574869,-0.490260837,0.490260837
V6Zr6,bridge|A_A|B,-0.80261691,-0.490302878,0.490302878
Nb6Pd6,top|A,0.178437697,0.490751729,0.490751729
W6Zr6,top|B,0.178594299,0.490908331,0.490908331
Ta6Y6,hollow|A_B_B|FCC,-0.804308914,-0.491994882,0.491994882
Au6Nb6,top|B,0.179788062,0.492102094,0.492102094
Sc6W6,hollow|A_A_B|FCC,-0.8045896,-0.492275568,0.492275568
Hf6Ru6,hollow|A_A_B|FCC,-0.805068656,-0.492754624,0.492754624
Au6Co6,hollow|A_A_B|FCC,0.180831075,0.493145107,0.493145107
Cd6Sc6,4fold|A_A_B_B,0.181090263,0.493404295,0.493404295
Tc12,top|A,0.181114073,0.493428105,0.493428105
Cr6Zr6,bridge|A_A|B,-0.806221602,-0.49390757,0.49390757
La6Pd6,top|B,0.182428519,0.494742551,0.494742551
Ag6Sc6,top|B,0.182526344,0.494840376,0.494840376
Hf6La6,hollow-tilt|A_A_B|HCP,-0.80731033,-0.494996298,0.494996298
Fe6Pt6,bridge|B_B|A,0.183278194,0.495592226,0.495592226
Hf6W6,hollow|A_A_B|HCP,-0.808410486,-0.496096454,0.496096454
Mo6V6,hollow|A_B_B|FCC,-0.808861243,-0.496547211,0.496547211
Ag6Cu6,hollow|A_A_B|FCC,0.184468556,0.496782588,0.496782588
Fe6Zn6,top|A,0.184544884,0.496858916,0.496858916
Mo6Ta6,hollow|A_B_B|HCP,-0.80921431,-0.496900278,0.496900278
Nb6W6,hollow|A_A_B|FCC,-0.809907112,-0.49759308,0.49759308
Ta6W6,hollow|A_B_B|FCC,-0.810290929,-0.497976897,0.497976897
Nb6V6,hollow|A_A_B|FCC,-0.810493654,-0.498179622,0.498179622
La6Ru6,hollow-tilt|A_A_B|FCC,-0.811296389,-0.498982357,0.498982357
Mo6Nb6,hollow|A_B_B|HCP,-0.811387547,-0.499073515,0.499073515
Ir6Mn6,hollow|A_B_B|FCC,0.187797733,0.500111765,0.500111765
Rh6Zn6,4fold|A_A_B_B,0.187932429,0.500246461,0.500246461
Sc6V6,hollow|A_A_B|FCC,-0.813258466,-0.500944434,0.500944434
Nb6Zr6,hollow|A_B_B|FCC,-0.813385135,-0.501071103,0.501071103
W6Zr6,hollow|A_A_B|FCC,-0.814777134,-0.502463102,0.502463102
Cu6Zn6,bridge|A_A|B,0.193186267,0.505500299,0.505500299
Cd6W6,bridge|B_B|A,-0.818570536,-0.506256504,0.506256504
Ag6Cu6,hollow|A_A_B|HCP,0.194425202,0.506739234,0.506739234
Sc6Ti6,bridge|B_B|A,-0.820766223,-0.508452191,0.508452191
Hf6Sc6,bridge|A_A|B,-0.820911804,-0.508597772,0.508597772
Cd6V6,hollow|A_A_B|FCC,0.196616671,0.508930703,0.508930703
Hf6La6,hollow|A_B_B|HCP,-0.821534673,-0.509220641,0.509220641
Ti6W6,hollow|A_B_B|FCC,-0.821631409,-0.509317377,0.509317377
La6Tc6,bridge|A_A|B,0.197191103,0.509505135,0.509505135
Cd6Fe6,hollow-tilt|A_A_B|FCC,0.198128127,0.510442159,0.510442159
Cr6V6,hollow|A_A_B|FCC,-0.823022455,-0.510708423,0.510708423
V6W6,hollow|A_B_B|FCC,-0.823058782,-0.51074475,0.51074475
Ta6Zn6,bridge|A_A|B,-0.823118103,-0.510804071,0.510804071
Ag6Y6,top|B,0.198697933,0.511011965,0.511011965
Hf6W6,hollow|A_B_B|FCC,-0.823455796,-0.511141764,0.511141764
Os6Tc6,top|B,0.19913971,0.511453742,0.511453742
La6Nb6,bridge|B_B|A,-0.823802197,-0.511488165,0.511488165
Au6Fe6,hollow|A_A_B|FCC,0.199916459,0.512230491,0.512230491
Hf6La6,hollow-tilt|A_B_B|HCP,-0.824627927,-0.512313895,0.512313895
Cd6Fe6,top-tilt|B,0.200596063,0.512910095,0.512910095
Ru6Sc6,hollow|A_B_B|FCC,-0.825671347,-0.513357315,0.513357315
Cr6V6,hollow|A_B_B|FCC,-0.825813663,-0.513499631,0.513499631
Nb6Zr6,hollow|A_A_B|FCC,-0.826637759,-0.514323727,0.514323727
Sc6Tc6,hollow|A_A_B|FCC,-0.827840911,-0.515526879,0.515526879
La6Zr6,hollow|A_B_B|HCP,-0.828079282,-0.51576525,0.51576525
Tc6Ti6,hollow|A_B_B|HCP,-0.828095745,-0.515781713,0.515781713
Hf6Pd6,bridge|A_A|B,-0.828113977,-0.515799945,0.515799945
Hf6Nb6,hollow|A_B_B|FCC,-0.828577387,-0.516263355,0.516263355
Cr6Hf6,bridge|A_A|B,-0.829805845,-0.517491813,0.517491813
Cr6Hf6,bridge|A_A|B,-0.829805845,-0.517491813,0.517491813
Cr6Hf6,bridge|A_A|B,-0.829805845,-0.517491813,0.517491813
Mo6Y6,hollow-tilt|A_A_B|FCC,-0.831015935,-0.518701903,0.518701903
Mo6Ti6,hollow|A_B_B|FCC,-0.831582612,-0.51926858,0.51926858
Cd6V6,hollow|A_B_B|FCC,0.207542449,0.519856481,0.519856481
Au6Co6,hollow|A_A_B|HCP,0.207694017,0.520008049,0.520008049
Hf6V6,bridge|B_B|A,-0.832894473,-0.520580441,0.520580441
Tc6Zn6,hollow|A_B_B|FCC,0.208732403,0.521046435,0.521046435
Mo6Y6,bridge|A_A|A,-0.834921449,-0.522607417,0.522607417
Rh6Zr6,top|B,0.213341603,0.525655635,0.525655635
Cr6Re6,top|A,0.213472898,0.52578693,0.52578693
Au6Ni6,top|B,0.213560519,0.525874551,0.525874551
Mn6Ta6,hollow|A_B_B|FCC,-0.838457568,-0.526143536,0.526143536
Os6W6,top|B,0.214188558,0.52650259,0.52650259
Sc6Y6,hollow|A_A_B|HCP,-0.839070505,-0.526756473,0.526756473
Nb6Sc6,hollow|A_A_B|FCC,-0.839167513,-0.526853481,0.526853481
Nb6Sc6,hollow|A_B_B|FCC,-0.839274862,-0.52696083,0.52696083
La6Nb6,bridge-tilt|B_B|A,-0.839600446,-0.527286414,0.527286414
Ru6Zr6,hollow|A_B_B|FCC,-0.839880043,-0.527566011,0.527566011
