surface,LC,MV,EN,IE,EA,SE,DBC,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Os6Zr6,298.32,11.22,2.2,8.43823,1.1,661,-1.391292983,3.694301857,0.81935681,5.224,4.636297773,1,7.5,8,2.71308232
Os6Zr6,298.32,11.22,1.33,6.634126,0.426,601,-0.42548139,6.172765896,0.446364861,5.224,4.636297773,1,7.5,4,6.235454463
Os6Zr6,298.32,11.22,2.2,8.43823,1.1,661,-1.391016103,3.694380726,0.819294955,5.224,4.636297773,2,7.33,8,1.090861793
Os6Zr6,298.32,11.22,1.57292731471431,7.235494,0.650666666666667,621,-0.81367495,5.337894089,0.596316388,5.224,4.636297773,3,6.95454545454545,5.03968419957949,2.110743236
Os6Zr6,298.32,11.22,1.71055546533867,7.536178,0.763,631,-0.979149291,4.929940665,0.660240568,5.224,4.636297773,5,7.615384615,5.65685424949238,2.815842846
Pd12,389.07,8.56,2.2,8.336839,0.562,396.7,-1.647359184,1.397635929,0.936136936,9.852,5.37185132,1,7.5,10,4.826180566
Pd12,389.07,8.56,2.2,8.336839,0.562,396.7,-1.647185269,1.39800252,0.936112988,9.852,5.37185132,3,7.5,10,2.504732645
Pd12,389.07,8.56,2.2,8.336839,0.562,396.7,-1.64724671,1.397884535,0.936121802,9.852,5.37185132,3,6.95454545454545,10,2.559051602
Pd6Pt6,390.745,8.825,2.28,8.95883,2.128,510,-1.974050478,1.712056748,0.910809049,19.14,5.660977902,1,7.5,10,3.9912949
Pd6Pt6,390.745,8.825,2.22634981009304,8.54416933333333,1.084,434.466666666667,-1.854000304,1.57449432,0.926046062,19.14,5.660977902,3,7.5,10,2.526313314
Pd6Pt6,390.745,8.825,2.22634981009304,8.54416933333333,1.084,434.466666666667,-1.853984848,1.57448251,0.926044787,19.14,5.660977902,3,6.95454545454545,10,2.46529818
Pd6Pt6,390.745,8.825,2.25301521677332,8.75149966666667,1.606,472.233333333333,-1.913915903,1.645662338,0.918438405,19.14,5.660977902,3,7.5,10,2.063205493
Pd6Pt6,390.745,8.825,2.25301521677332,8.75149966666667,1.606,472.233333333333,-1.913901403,1.645687232,0.918436048,19.14,5.660977902,3,6.95454545454545,10,2.158498943
Pd6Re6,332.585,8.71,1.9,7.83352,0.15,738,-1.188181273,3.834882395,0.632224435,22.33,5.413183454,2,7.33,7,1.574993674
Pd6Re6,332.585,8.71,2.09507538418998,8.169066,0.424666666666667,510.466666666667,-2.220333988,3.185396529,0.830145272,22.33,5.413183454,3,7.5,8.87904001742601,2.467598494
Pd6Re6,332.585,8.71,2.09507538418998,8.169066,0.424666666666667,510.466666666667,-2.220373781,3.185356772,0.830152672,22.33,5.413183454,3,6.95454545454545,8.87904001742601,2.582977347
Pd6Re6,332.585,8.71,1.99515493883582,8.001293,0.287333333333333,624.233333333333,-1.716692637,3.554969858,0.733570677,22.33,5.413183454,3,7.5,7.88373516310524,1.353990841
Pd6Rh6,384.705,8.42,2.22634981009304,8.04419266666667,0.753666666666667,436.7,-1.859733169,2.281364975,0.889347447,29.58,5.320771795,3,7.5,9.6548938460563,2.333231674
Pd6Rh6,384.705,8.42,2.22634981009304,8.04419266666667,0.753666666666667,436.7,-1.859218093,2.281518321,0.889261422,29.58,5.320771795,3,6.95454545454545,9.6548938460563,2.490487214
Pd6Rh6,384.705,8.42,2.25301521677332,7.75154633333333,0.945333333333333,476.7,-1.656805169,2.251414577,0.853306466,29.58,5.320771795,3,7.5,9.32169751786158,1.745640616
Pd6Rh6,384.705,8.42,2.25301521677332,7.75154633333333,0.945333333333333,476.7,-1.656814354,2.251412855,0.853307042,29.58,5.320771795,3,6.95454545454545,9.32169751786158,1.899525753
Pd6Ru6,329.83,8.365,2.2,8.01139266666667,0.724666666666667,466.366666666667,-2.000933309,2.574485136,0.853812251,17.64,5.273161633,3,7.5,9.28317766722556,2.386198361
Pd6Ru6,329.83,8.365,2.2,8.01139266666667,0.724666666666667,466.366666666667,-2.001059477,2.574768647,0.853792974,17.64,5.273161633,3,6.95454545454545,9.28317766722556,2.568014079
Pd6Ru6,329.83,8.365,2.2,7.68594633333333,0.887333333333333,536.033333333333,-1.661346958,2.6657561,0.78482459,17.64,5.273161633,3,7.5,8.61773876012753,1.585551146
Pd6Ru6,329.83,8.365,2.2,7.68594633333333,0.887333333333333,536.033333333333,-1.66134522,2.66575447,0.784824476,17.64,5.273161633,3,6.95454545454545,8.61773876012753,1.783190965
Pd6Sc6,359.985,11.78,1.59649231571388,7.153273,0.312666666666667,354.9,-1.421171795,2.507425114,0.603653472,10.27,3.899117212,3,6.95454545454545,4.48140474655716,3.00267131
Pd6Sc6,359.985,11.78,1.72973986483517,7.4491645,0.375,365.35,-1.926505308,2.424787281,0.717848142,10.27,3.899117212,5,7.615384615,5.47722557505166,2.450516276
Pd6Ta6,359.6,9.705,1.9363277681966,8.07441633333333,0.482,521.466666666667,-1.775072801,3.619870835,0.766518146,18.17,4.874032153,3,7.5,7.937005259841,2.984058451
Pd6Ta6,359.6,9.705,1.9363277681966,8.07441633333333,0.482,521.466666666667,-1.774990669,3.619916951,0.766507952,18.17,4.874032153,3,6.95454545454545,7.937005259841,3.086304001
Pd6Ta6,359.6,9.705,1.70425692085874,7.81199366666667,0.402,646.233333333333,-0.838205783,4.06316344,0.599816753,18.17,4.874032153,3,7.5,6.29960524947437,1.878734896
Pd6Ta6,359.6,9.705,1.70425692085874,7.81199366666667,0.402,646.233333333333,-0.838185146,4.063171084,0.599814337,18.17,4.874032153,3,6.95454545454545,6.29960524947437,1.830893065
Pd6Tc6,331.285,8.595,2.09507538418998,7.93101933333333,0.558,455.466666666667,-2.042206807,2.723809296,0.831241473,25.96,5.265973875,3,7.5,8.87904001742601,2.395683705
Pd6Tc6,331.285,8.595,2.09507538418998,7.93101933333333,0.558,455.466666666667,-2.042225865,2.72382401,0.831247124,25.96,5.265973875,3,6.95454545454545,8.87904001742601,2.51680171
Pd6Tc6,331.285,8.595,1.99515493883582,7.52519966666667,0.554,514.233333333333,-1.546898408,2.924477503,0.735533573,25.96,5.265973875,3,7.5,7.88373516310524,1.531184026
Pd6Tc6,331.285,8.595,1.99515493883582,7.52519966666667,0.554,514.233333333333,-1.546902631,2.924478064,0.735534076,25.96,5.265973875,3,6.95454545454545,7.88373516310524,1.79084852
Pd6Ti6,342.075,9.6,1.95338880383372,7.83393266666667,0.401,412.366666666667,-2.256122199,2.396337399,0.815739878,27.05,4.42243824,3,7.5,7.36806299728077,3.197928091
Pd6Ti6,342.075,9.6,1.95338880383372,7.83393266666667,0.401,412.366666666667,-2.255900274,2.396411538,0.815680917,27.05,4.42243824,3,6.95454545454545,7.36806299728077,3.282302837
Pd6Ti6,342.075,9.6,1.73442173588315,7.33102633333333,0.24,428.033333333333,-1.386763064,2.568501576,0.638937035,27.05,4.42243824,3,6.95454545454545,5.42883523318981,2.069315945
Pd6V6,346.035,8.44,1.99072370839209,7.80662166666667,0.549666666666667,423.066666666667,-2.146162508,2.491173064,0.823501532,19.53,4.870682589,3,7.5,7.937005259841,2.811728349
Pd6V6,346.035,8.44,1.99072370839209,7.80662166666667,0.549666666666667,423.066666666667,-2.147014621,2.49072736,0.823705913,19.53,4.870682589,3,6.95454545454545,7.937005259841,2.945752714
Pd6V6,346.035,8.44,1.80135494688834,7.27640433333333,0.537333333333333,449.433333333333,-1.363548492,2.6375945,0.677489137,19.53,4.870682589,3,7.5,6.29960524947437,1.962221734
Pd6V6,346.035,8.44,1.80135494688834,7.27640433333333,0.537333333333333,449.433333333333,-1.363478731,2.637605892,0.677471872,19.53,4.870682589,3,6.95454545454545,6.29960524947437,1.923490275
Pd6W6,352.795,9.015,2.25209023864749,8.179236,0.646753333333333,542.8,-2.287132975,3.213931636,0.829608297,11.16,5.235556343,3,7.5,8.43432665301749,2.650589064
Pd6W6,352.795,9.015,2.25209023864749,8.179236,0.646753333333333,542.8,-2.2871317,3.213938526,0.829608504,11.16,5.235556343,3,6.95454545454545,8.43432665301749,2.888440233
Pd6W6,352.795,9.015,2.30541383773241,8.021633,0.731506666666667,688.9,-1.702531288,3.69654319,0.717851894,11.16,5.235556343,3,7.5,7.11378660898013,1.610850114
Pd6W6,352.795,9.015,2.30541383773241,8.021633,0.731506666666667,688.9,-1.702503246,3.696542893,0.717847058,11.16,5.235556343,3,6.95454545454545,7.11378660898013,1.685060592
Pd6Y6,376.905,14.22,1.22,6.21726,0.307,391.4,-0.120782149,2.992162988,0.325049264,4.558,3.58929466,2,7.33,3,3.385044723
Pd6Y6,376.905,14.22,1.48495780733927,6.92378633333333,0.392,393.166666666667,-1.438787439,2.858379743,0.635963599,4.558,3.58929466,3,6.95454545454545,4.48140474655716,3.156969244
Pd6Y6,376.905,14.22,1.63829179330179,7.2770495,0.4345,394.05,-1.888636942,2.666138753,0.742071066,4.558,3.58929466,5,7.615384615,5.47722557505166,2.475809257
Pd6Zn6,327.78,8.86,2.2,8.336839,0.562,396.7,-2.298452163,1.545029916,0.941497126,2.364,4.856968575,2,7.33,10,4.590125348
Pd6Zn6,327.78,8.86,1.99883265211535,8.68929166666667,0.374666666666667,306.583333333333,-3.846427598,2.552064234,0.960386156,2.364,4.856968575,3,7.5,10.6265856918261,4.518392875
Pd6Zn6,327.78,8.86,1.99883265211535,8.68929166666667,0.374666666666667,306.583333333333,-3.846439245,2.55206877,0.960386223,2.364,4.856968575,3,6.95454545454545,10.6265856918261,4.530551329
Pd6Zr6,356.135,11.29,1.57292731471431,7.201697,0.471333333333333,532.9,-1.57606382,2.972616322,0.661447283,15.51,4.124632982,3,6.95454545454545,5.42883523318981,1.96619514
Pd6Zr6,356.135,11.29,1.71055546533867,7.4854825,0.494,498.85,-2.016411523,2.859406467,0.74869478,15.51,4.124632982,5,7.615384615,6.32455532033676,1.933521479
Pt12,392.42,9.09,2.28,8.95883,2.128,510,-2.154847642,1.922339888,0.90533201,8.782,5.946806688,1,7.5,10,4.140889346
Pt12,392.42,9.09,2.28,8.95883,2.128,510,-2.15481818,1.922490455,0.905308148,8.782,5.946806688,3,7.5,10,2.306027909
Pt12,392.42,9.09,2.28,8.95883,2.128,510,-2.15484575,1.922455161,0.905304336,8.782,5.946806688,3,6.95454545454545,10,2.222465831
Pt6Re6,334.26,8.975,2.14556214584874,8.58372666666667,1.46866666666667,586,-2.597912774,3.704323471,0.812839378,13.24,5.515737819,3,7.5,8.87904001742601,2.537877199
Pt6Re6,334.26,8.975,2.14556214584874,8.58372666666667,1.46866666666667,586,-2.597768328,3.704468172,0.812812553,13.24,5.515737819,3,6.95454545454545,8.87904001742601,2.694124421
Pt6Re6,334.26,8.975,2.01905128144696,8.20862333333333,0.809333333333333,662,-1.990463705,3.861363084,0.726087103,13.24,5.515737819,3,7.5,7.88373516310524,1.509700638
Pt6Re6,334.26,8.975,2.01905128144696,8.20862333333333,0.809333333333333,662,-1.990442793,3.861373067,0.726083194,13.24,5.515737819,3,6.95454545454545,7.88373516310524,1.81061487
Pt6Rh6,386.38,8.685,2.28,8.45885333333333,1.79766666666667,512.233333333333,-2.13398805,2.776938012,0.866273023,23.34,5.60615073,3,7.5,9.6548938460563,2.093367135
Pt6Rh6,386.38,8.685,2.28,8.45885333333333,1.79766666666667,512.233333333333,-2.134090963,2.776931073,0.866293153,23.34,5.60615073,3,6.95454545454545,9.6548938460563,2.271734355
Pt6Rh6,386.38,8.685,2.28,7.95887666666667,1.46733333333333,514.466666666667,-1.85834284,2.610147509,0.83738794,23.34,5.60615073,3,7.5,9.32169751786158,1.893514623
Pt6Rh6,386.38,8.685,2.28,7.95887666666667,1.46733333333333,514.466666666667,-1.85833638,2.610158242,0.837387123,23.34,5.60615073,3,6.95454545454545,9.32169751786158,1.992703926
Pt6Ru6,331.505,8.63,2.25301521677332,8.42605333333333,1.76866666666667,541.9,-2.317771231,3.104331971,0.836629247,18.15,5.458999083,3,7.5,9.28317766722556,2.307262218
Pt6Ru6,331.505,8.63,2.25301521677332,8.42605333333333,1.76866666666667,541.9,-2.317838352,3.104404084,0.836643869,18.15,5.458999083,3,6.95454545454545,9.28317766722556,2.53481483
Pt6Ru6,331.505,8.63,2.22634981009304,7.89327666666667,1.40933333333333,573.8,-1.874434062,3.018167891,0.777285174,18.15,5.458999083,3,7.5,8.61773876012753,1.704283666
Pt6Ru6,331.505,8.63,2.22634981009304,7.89327666666667,1.40933333333333,573.8,-1.874432401,3.018172697,0.777284942,18.15,5.458999083,3,6.95454545454545,8.61773876012753,1.948397807
Pt6Sc6,361.66,12.045,2.28,8.95883,2.128,510,-3.012453037,2.303461127,0.950934415,10.93,4.027450252,2,7.33,10,2.481784605
Pt6Sc6,361.66,12.045,1.36,6.56149,0.188,334,-0.082294516,2.521080308,0.312601334,10.93,4.027450252,2,7.33,3,3.550123672
Pt6Sc6,361.66,12.045,1.61561380177481,7.36060333333333,0.834666666666667,392.666666666667,-1.464282572,2.828510907,0.613665677,10.93,4.027450252,3,6.95454545454545,4.48140474655716,3.096103909
Pt6Ta6,361.275,9.97,1.98298905745802,8.489077,1.526,597,-1.952628352,4.080049612,0.74904709,17.14,5.014033848,3,7.5,7.937005259841,3.00340248
Pt6Ta6,361.275,9.97,1.98298905745802,8.489077,1.526,597,-1.952837425,4.079877212,0.749071625,17.14,5.014033848,3,6.95454545454545,7.937005259841,3.042714358
Pt6Ta6,361.275,9.97,1.72466912368345,8.019324,0.924,684,-0.980224874,4.401069889,0.591537879,17.14,5.014033848,3,7.5,6.29960524947437,1.984526225
Pt6Ta6,361.275,9.97,1.72466912368345,8.019324,0.924,684,-0.980174996,4.401084805,0.591532578,17.14,5.014033848,3,6.95454545454545,6.29960524947437,1.945962932
Pt6Tc6,332.96,8.86,2.14556214584874,8.34568,1.602,531,-2.401200413,3.270395797,0.812780411,19.31,5.382610866,3,7.5,8.87904001742601,2.458335603
Pt6Tc6,332.96,8.86,2.14556214584874,8.34568,1.602,531,-2.401459278,3.270321624,0.81284335,19.31,5.382610866,3,6.95454545454545,8.87904001742601,2.653009925
Pt6Tc6,332.96,8.86,2.01905128144696,7.73253,1.076,552,-1.798050188,3.283847514,0.728027438,19.31,5.382610866,3,7.5,7.88373516310524,1.706457447
Pt6Tc6,332.96,8.86,2.01905128144696,7.73253,1.076,552,-1.798039666,3.283849514,0.728025278,19.31,5.382610866,3,6.95454545454545,7.88373516310524,2.019123459
Pt6Ti6,343.75,9.865,2.00046122696,8.24859333333333,1.445,487.9,-2.421274164,2.860759984,0.80231973,24.61,4.56758825,3,7.5,7.36806299728077,3.135507626
Pt6Ti6,343.75,9.865,2.00046122696,8.24859333333333,1.445,487.9,-2.4230106,2.860224988,0.802714723,24.61,4.56758825,3,6.95454545454545,7.36806299728077,3.178323241
Pt6V6,347.71,8.705,2.0386958215449,8.22128233333334,1.59366666666667,498.6,-2.405826018,3.010412151,0.811718556,9.087,5.049187378,3,7.5,7.937005259841,2.732427709
Pt6V6,347.71,8.705,2.0386958215449,8.22128233333334,1.59366666666667,498.6,-2.406222585,3.010245591,0.811803087,9.087,5.049187378,3,6.95454545454545,7.937005259841,2.880188109
Pt6V6,347.71,8.705,1.82293011087046,7.48373466666667,1.05933333333333,487.2,-1.531847072,2.996521676,0.671210941,9.087,5.049187378,3,7.5,6.29960524947437,2.069791872
Pt6V6,347.71,8.705,1.82293011087046,7.48373466666667,1.05933333333333,487.2,-1.531767317,2.996524385,0.671193018,9.087,5.049187378,3,6.95454545454545,6.29960524947437,2.000818225
Pt6W6,354.47,9.28,2.30636071691793,8.59389666666667,1.69075333333333,618.333333333333,-2.582677155,3.68409679,0.813347927,19.18,5.386047093,3,7.5,8.43432665301749,2.664046998
Pt6W6,354.47,9.28,2.30636071691793,8.59389666666667,1.69075333333333,618.333333333333,-2.582660819,3.684091136,0.813345777,19.18,5.386047093,3,6.95454545454545,8.43432665301749,2.860552919
Pt6W6,354.47,9.28,2.33302620900973,8.22896333333333,1.25350666666667,726.666666666667,-1.936024845,3.990331228,0.70925574,19.18,5.386047093,3,7.5,7.11378660898013,1.615414552
Pt6W6,354.47,9.28,2.33302620900973,8.22896333333333,1.25350666666667,726.666666666667,-1.936046777,3.990308664,0.709251945,19.18,5.386047093,3,6.95454545454545,7.11378660898013,1.828297235
Pt6Y6,378.58,14.485,2.28,8.95883,2.128,510,-2.776311715,2.37775763,0.94797042,10.04,3.673111991,2,7.33,10,2.551482483
Pt6Y6,378.58,14.485,1.22,6.21726,0.307,391.4,-0.226290166,3.34392869,0.356292545,10.04,3.673111991,2,7.33,3,3.831840136
Pt6Y6,378.58,14.485,1.5027434238027,7.13111666666667,0.914,430.933333333333,-1.481532433,3.175843195,0.647548791,10.04,3.673111991,3,6.95454545454545,4.48140474655716,3.198005236
Pt6Zn6,329.455,9.125,2.28,8.95883,2.128,510,-2.165052309,1.839595202,0.923214522,1.965,5.200489905,2,7.33,10,3.721765734
Pt6Zn6,329.455,9.125,2.04700017318148,9.10395233333333,1.41866666666667,382.116666666667,-3.708082504,2.677239908,0.948180297,1.965,5.200489905,3,7.5,10.6265856918261,3.694731361
Pt6Zn6,329.455,9.125,2.04700017318148,9.10395233333333,1.41866666666667,382.116666666667,-3.708110952,2.677237805,0.948180992,1.965,5.200489905,3,6.95454545454545,10.6265856918261,3.705253186
Pt6Zn6,329.455,9.125,1.83781127587939,9.24907466666667,0.709333333333333,254.233333333333,-5.22836427,2.497580785,0.972784218,1.965,5.200489905,3,6.95454545454545,11.2924323465723,4.292272534
Pt6Zr6,357.81,11.555,1.59176655836561,7.40902733333333,0.993333333333333,570.666666666667,-1.777977658,3.244776399,0.641227474,10.03,4.111605055,3,6.95454545454545,5.42883523318981,1.78458133
Pt6Zr6,357.81,11.555,1.74137876408322,7.796478,1.277,555.5,-2.234463495,3.197941888,0.728623426,10.03,4.111605055,5,7.615384615,6.32455532033676,1.322552169
Re12,276.1,8.86,1.9,7.83352,0.15,738,-1.670018132,5.768289431,0.674964789,6.086,5.342665688,1,7.5,7,4.02485606
Re12,276.1,8.86,1.9,7.83352,0.15,738,-1.66973535,5.768306801,0.674920883,6.086,5.342665688,3,7.5,7,1.382594223
Re12,276.1,8.86,1.9,7.83352,0.15,738,-1.669677878,5.768222246,0.674914676,6.086,5.342665688,3,6.95454545454545,7,1.640166843
Re6Rh6,328.22,8.57,2.01905128144696,7.70864666666667,0.479,664.233333333333,-1.587454079,4.947134231,0.691486888,13.37,5.42801196,3,7.5,7.61166261102024,1.499100988
Re6Rh6,328.22,8.57,2.01905128144696,7.70864666666667,0.479,664.233333333333,-1.587380367,4.947148476,0.691477604,13.37,5.42801196,3,6.95454545454545,7.61166261102024,1.754005939
Re6Rh6,328.22,8.57,2.14556214584874,7.58377333333333,0.808,590.466666666667,-1.862259019,4.440277825,0.759848698,13.37,5.42801196,3,7.5,8.27677252914336,2.019567821
Re6Rh6,328.22,8.57,2.14556214584874,7.58377333333333,0.808,590.466666666667,-1.862279375,4.44026535,0.759851722,13.37,5.42801196,3,6.95454545454545,8.27677252914336,2.548206368
Re6Ru6,273.345,8.515,1.99515493883582,7.67584666666667,0.45,693.9,-1.534045079,5.143097323,0.680670722,16.67,5.310549486,3,7.5,7.31861142004594,1.352806738
Re6Ru6,273.345,8.515,1.99515493883582,7.67584666666667,0.45,693.9,-1.53405987,5.143160734,0.680671309,16.67,5.310549486,3,6.95454545454545,7.31861142004594,1.66089457
Re6Ru6,273.345,8.515,2.09507538418998,7.51817333333333,0.75,649.8,-1.591190589,4.740683886,0.718414203,16.67,5.310549486,3,7.5,7.65172473108956,1.434349323
Re6Ru6,273.345,8.515,2.09507538418998,7.51817333333333,0.75,649.8,-1.591183098,4.740709314,0.718412721,16.67,5.310549486,3,6.95454545454545,7.65172473108956,2.035356002
Re6Sc6,303.5,11.93,1.69960775263951,7.40951,0.162666666666667,603.333333333333,-1.375295355,4.725173448,0.682223947,17.9,4.291639693,3,7.5,5.27763208790408,1.003657608
Re6Sc6,303.5,11.93,1.52035079622755,6.9855,0.175333333333333,468.666666666667,-0.962437243,5.009724096,0.55186586,17.9,4.291639693,3,7.5,3.97905720789639,1.731847845
Re6Sc6,303.5,11.93,1.52035079622755,6.9855,0.175333333333333,468.666666666667,-0.962269287,5.009569559,0.551832864,17.9,4.291639693,3,6.95454545454545,3.97905720789639,1.507637743
Re6Ta6,303.115,9.855,1.9,7.83352,0.15,738,-1.025073576,5.151257652,0.665942843,11.04,5.012005712,2,7.33,7,0.771900972
Re6Ta6,303.115,9.855,1.5,7.549571,0.322,771,-0.388980226,6.599230117,0.461655296,11.04,5.012005712,2,7.33,5,1.700424547
Re6Ta6,303.115,9.855,1.6229757832848,7.64422066666667,0.264666666666667,760,-0.612034656,6.137655039,0.533308526,11.04,5.012005712,3,7.5,5.59344471040698,1.583404712
Re6Tc6,274.8,8.745,1.9,7.83352,0.15,738,-1.582759504,5.272388548,0.674241955,23.56,5.206685623,1,7.5,7,3.815831543
Re6Tc6,274.8,8.745,1.9,7.11938,0.55,573,-1.424524536,4.627271401,0.68694844,23.56,5.206685623,1,7.5,7,3.90022901
Re6Tc6,274.8,8.745,1.9,7.59547333333333,0.283333333333333,683,-1.528903712,5.062867302,0.678561131,23.56,5.206685623,3,7.5,7,1.278900347
Re6Tc6,274.8,8.745,1.9,7.59547333333333,0.283333333333333,683,-1.528914034,5.062836117,0.678562377,23.56,5.206685623,3,6.95454545454545,7,1.55654109
Re6Tc6,274.8,8.745,1.9,7.35742666666667,0.416666666666667,628,-1.476178239,4.847875778,0.682800153,23.56,5.206685623,3,7.5,7,1.397030951
Re6Tc6,274.8,8.745,1.9,7.35742666666667,0.416666666666667,628,-1.476184221,4.847890261,0.682801737,23.56,5.206685623,3,6.95454545454545,7,1.714111738
Re6Ti6,285.59,9.75,1.9,7.83352,0.15,738,-1.433689204,4.173894557,0.771519927,13.39,4.879393979,2,7.33,7,0.47454599
Re6Ti6,285.59,9.75,1.65170194756948,7.16325333333333,0.102666666666667,541.8,-0.773104186,4.764099561,0.584772265,13.39,4.879393979,3,7.5,4.82028452835046,1.720586278
Re6V6,289.55,8.59,1.9,7.83352,0.15,738,-1.874120866,5.016591568,0.777144995,17.41,5.058288725,2,7.33,7,0.87177369
Re6V6,289.55,8.59,1.75982953719956,7.2898535,0.3375,606.9,-1.289247485,4.768128411,0.656083271,17.41,5.058288725,5,7.615384615,5.91607978309962,1.086538993
Re6W6,296.31,9.165,2.36,7.86403,0.81626,835,-1.244321069,5.940559465,0.653180407,13.33,5.213850634,2,7.33,6,1.85220366
Re6W6,296.31,9.165,2.04239498288249,7.84369,0.372086666666667,770.333333333333,-1.368256498,5.35505202,0.696398177,13.33,5.213850634,3,7.5,6.64939976115098,0.976904735
Re6W6,296.31,9.165,2.04239498288249,7.84369,0.372086666666667,770.333333333333,-1.368250045,5.355051106,0.696393977,13.33,5.213850634,3,6.95454545454545,6.64939976115098,1.00163172
Re6W6,296.31,9.165,2.19546171900188,7.85386,0.594173333333333,802.666666666667,-1.308287765,5.647206648,0.675448136,13.33,5.213850634,3,7.5,6.31635959765638,1.238554436
Re6W6,296.31,9.165,2.19546171900188,7.85386,0.594173333333333,802.666666666667,-1.307950455,5.647159578,0.675393223,13.33,5.213850634,3,6.95454545454545,6.31635959765638,1.159011071
Re6Y6,320.42,14.37,1.9,7.83352,0.15,738,-1.322096929,4.308096625,0.725041976,16.39,3.809764293,2,7.33,7,1.487741188
Re6Zn6,271.295,9.01,1.9,7.83352,0.15,738,-1.032510544,4.088770444,0.642535659,13.19,5.072779533,2,7.33,7,1.901685521
Re6Zn6,271.295,9.01,1.9,7.83352,0.15,738,-1.032510544,4.088770444,0.642535659,13.19,5.072779533,2,7.33,7,1.901166872
Re6Zn6,271.295,9.01,1.81271856262466,8.35374566666667,0.1,534.116666666667,-3.083039003,4.427136825,0.765336291,13.19,5.072779533,3,7.5,8.37771872824006,2.045594693
Re6Zn6,271.295,9.01,1.72944662488632,8.87397133333333,0.05,330.233333333333,-5.048290027,3.803919953,0.883033516,13.19,5.072779533,3,7.5,10.0265958699292,3.037202828
Re6Zn6,271.295,9.01,1.72944662488632,8.87397133333333,0.05,330.233333333333,-5.0484277,3.803854618,0.883046688,13.19,5.072779533,3,6.95454545454545,10.0265958699292,3.041640188
Re6Zr6,299.65,11.44,1.9,7.83352,0.15,738,-1.130138473,3.900007559,0.744943378,19.02,4.638412099,2,7.33,7,0.264096549
Re6Zr6,299.65,11.44,1.49790968099,7.033924,0.334,646.666666666667,-0.898334552,5.503875487,0.621968796,19.02,4.638412099,3,6.95454545454545,4.82028452835046,1.601955121
Re6Zr6,299.65,11.44,1.58965405041474,7.233823,0.288,669.5,-0.966410371,5.086296595,0.65810368,19.02,4.638412099,5,7.615384615,5.29150262212918,2.085213788
Rh12,380.34,8.28,2.28,7.4589,1.137,516.7,-1.835742602,3.478620815,0.817456423,7.762,5.287723878,1,7.5,9,3.724234623
Rh12,380.34,8.28,2.28,7.4589,1.137,516.7,-1.835835436,3.478811073,0.81745264,7.762,5.287723878,3,7.5,9,1.926347062
Rh12,380.34,8.28,2.28,7.4589,1.137,516.7,-1.835801099,3.478736958,0.817455784,7.762,5.287723878,3,6.95454545454545,9,2.219680338
Rh6Ru6,325.465,8.225,2.25301521677332,7.4261,1.108,546.366666666667,-1.866989668,3.785102428,0.784417932,17.21,5.229584363,3,7.5,8.65349742184445,2.043513975
Rh6Ru6,325.465,8.225,2.25301521677332,7.4261,1.108,546.366666666667,-1.867102555,3.785127075,0.784435637,17.21,5.229584363,3,6.95454545454545,8.65349742184445,2.469502203
Rh6Ru6,325.465,8.225,2.22634981009304,7.3933,1.079,576.033333333333,-1.70472897,3.90505666,0.752558406,17.21,5.229584363,3,7.5,8.32033529220762,1.68369703
Rh6Ru6,325.465,8.225,2.22634981009304,7.3933,1.079,576.033333333333,-1.704717739,3.905064011,0.75255703,17.21,5.229584363,3,6.95454545454545,8.32033529220762,2.0694286
Rh6Sc6,355.62,11.64,2.28,7.4589,1.137,516.7,-1.715987781,2.409647118,0.901449301,7.308,4.284004748,2,7.33,9,2.266590723
Rh6Sc6,355.62,11.64,1.36,6.56149,0.188,334,0.227990737,5.042183541,0.264271907,7.308,4.284004748,2,7.33,3,3.371693186
Rh6Sc6,355.62,11.64,1.61561380177481,6.86062666666667,0.504333333333333,394.9,-0.579658909,4.265022769,0.529001053,7.308,4.284004748,3,6.95454545454545,4.32674871092222,3.234257466
Rh6Ta6,355.235,9.565,1.98298905745802,7.48912366666667,0.865333333333333,601.466666666667,-1.247583338,4.898509951,0.698282075,15.63,4.888267288,3,7.5,7.39863622299141,2.129892703
Rh6Ta6,355.235,9.565,1.98298905745802,7.48912366666667,0.865333333333333,601.466666666667,-1.247584603,4.898493697,0.698282092,15.63,4.888267288,3,6.95454545454545,7.39863622299141,2.231490895
Rh6Ta6,355.235,9.565,1.72466912368345,7.51934733333333,0.593666666666667,686.233333333333,-0.672764595,5.706790194,0.558935754,15.63,4.888267288,3,6.95454545454545,6.0822019955734,1.405067153
Rh6Tc6,326.92,8.455,2.28,7.4589,1.137,516.7,-2.011542764,3.577399907,0.82146609,9.506,5.255516994,1,7.5,9,4.120875238
Rh6Tc6,326.92,8.455,2.14556214584874,7.34572666666667,0.941333333333333,535.466666666667,-1.722846247,3.878512397,0.758845009,9.506,5.255516994,3,7.5,8.27677252914336,1.919199176
Rh6Tc6,326.92,8.455,2.14556214584874,7.34572666666667,0.941333333333333,535.466666666667,-1.722747475,3.878490056,0.758828886,9.506,5.255516994,3,6.95454545454545,8.27677252914336,2.435198852
Rh6Tc6,326.92,8.455,2.01905128144696,7.23255333333333,0.745666666666667,554.233333333333,-1.430747239,4.140350922,0.69550286,9.506,5.255516994,3,7.5,7.61166261102024,1.615436729
