surface,LC,MV,EN,SE,DBC,DBF,DOS,CN,GCN,RxnE
Ir6Ta6,357.015,9.685,1.9363277681966,647.666666666667,-1.46737949,0.705028651,13.92,3,7.5,-0.408376748
Ir6Ta6,357.015,9.685,1.9363277681966,647.666666666667,-1.467383905,0.705028341,13.92,3,6.95454545454545,-0.361739566
Ir6Ta6,357.015,9.685,1.70425692085874,709.333333333333,-0.794066492,0.570895727,13.92,3,7.5,-0.58081039
Ir6Ta6,357.015,9.685,1.70425692085874,709.333333333333,-0.794084295,0.570897913,13.92,3,6.95454545454545,-0.65169863
Ir6Tc6,328.7,8.575,1.9,573,-1.409812543,0.690530686,8.476,1,7.5,0.150053639
Ir6Tc6,328.7,8.575,2.2,586,-2.457349556,0.840289582,8.476,2,7.33,-0.138349342
Ir6Tc6,328.7,8.575,1.9,573,-1.409922368,0.690558141,8.476,2,7.33,-0.321723185
Ir6Tc6,328.7,8.575,2.09507538418998,581.666666666667,-2.12478266,0.792749375,8.476,3,7.5,-0.238594448
Ir6Tc6,328.7,8.575,2.09507538418998,581.666666666667,-2.124875187,0.792767883,8.476,3,6.95454545454545,-0.259234691
Ir6Tc6,328.7,8.575,1.99515493883582,577.333333333333,-1.776073502,0.742905498,8.476,3,7.5,-0.394722076
Ir6Tc6,328.7,8.575,1.99515493883582,577.333333333333,-1.776083801,0.74290672,8.476,3,6.95454545454545,-0.45646974
Ir6Ti6,339.49,9.58,1.54,443.7,-0.441291443,0.419554226,6.261,1,7.5,0.448923887
Ir6Ti6,339.49,9.58,1.95338880383372,538.566666666667,-2.041482729,0.779460771,6.261,3,7.5,-0.181467141
Ir6Ti6,339.49,9.58,1.73442173588315,491.133333333333,-1.333953327,0.620333182,6.261,3,6.95454545454545,-0.521716788
Ir6V6,343.45,8.42,1.99072370839209,549.266666666667,-1.98938239,0.805337865,13.88,3,7.5,-0.426601572
Ir6V6,343.45,8.42,1.99072370839209,549.266666666667,-1.989165806,0.805290468,13.88,3,6.95454545454545,-0.38351602
Ir6V6,343.45,8.42,1.80135494688834,512.533333333333,-1.374769195,0.692957897,13.88,3,7.5,-0.548892933
Ir6V6,343.45,8.42,1.80135494688834,512.533333333333,-1.374722997,0.692945535,13.88,3,6.95454545454545,-0.684479776
Ir6W6,350.21,8.995,2.2,586,-2.423815866,0.860441654,5.395,2,7.33,-0.215200141
Ir6W6,350.21,8.995,2.25209023864749,669,-2.080288329,0.789846918,5.395,3,7.5,-0.349869416
Ir6W6,350.21,8.995,2.25209023864749,669,-2.079844428,0.789757013,5.395,3,6.95454545454545,-0.364350906
Ir6W6,350.21,8.995,2.30541383773241,752,-1.690735266,0.709807625,5.395,3,7.5,-0.559357887
Ir6W6,350.21,8.995,2.30541383773241,752,-1.69088082,0.709839644,5.395,3,6.95454545454545,-0.554002687
Ir6Y6,374.32,14.2,1.22,391.4,-0.068706941,0.404338924,3.144,1,7.5,1.032559635
Ir6Y6,374.32,14.2,2.2,586,-1.469833095,0.90964493,3.144,2,7.33,-0.515766883
Ir6Y6,374.32,14.2,1.22,391.4,-0.06802179,0.404229205,3.144,2,7.33,0.049362267
Ir6Y6,374.32,14.2,1.48495780733927,456.266666666667,-0.789923456,0.664511628,3.144,3,6.95454545454545,-0.762607877
Ir6Zn6,325.195,8.84,2.2,586,-1.413110487,0.852290524,7.964,1,7.5,-0.459237138
Ir6Zn6,325.195,8.84,1.65,126.35,-6.46594052,0.99592453,7.964,1,7.5,1.059458904
Ir6Zn6,325.195,8.84,2.2,586,-1.413176695,0.852294268,7.964,2,7.33,-0.447340593
Ir6Zn6,325.195,8.84,1.90525588832577,356.175,-3.989928588,0.925542837,7.964,5,7.615384615,0.319697569
Ir6Zr6,353.55,11.27,1.33,601,-0.734162519,0.47103626,3.805,1,7.5,0.311617285
Ir6Zr6,353.55,11.27,2.2,586,-2.383404228,0.88532265,3.805,2,7.33,-0.069308891
Ir6Zr6,353.55,11.27,1.57292731471431,596,-1.463431261,0.654238766,3.805,3,6.95454545454545,-0.503276449
La12,377.2,22.39,1.1,406.2,-0.843915911,0.609203929,23.33,1,7.5,0.387234727
La12,377.2,22.39,1.1,406.2,-0.843206588,0.609069793,23.33,2,7.33,-0.417776649
La12,377.2,22.39,1.1,406.2,-0.843328101,0.609098101,23.33,3,7.5,-0.687573846
La12,377.2,22.39,1.1,406.2,-0.84353835,0.609194147,23.33,3,6.95454545454545,-0.671628928
La6Mn6,634.225,14.87,1.1,406.2,-1.233178539,0.214017463,18.55,2,7.33,0.00218004
La6Mn6,634.225,14.87,1.55,233.2,-1.56313132,0.620494068,18.55,2,7.33,-0.209180438
La6Mn6,634.225,14.87,1.23321563684914,348.533333333333,-1.402256483,0.42256205,18.55,3,6.95454545454545,-0.388703734
La6Mn6,634.225,14.87,1.38256436997204,290.866666666667,-1.499940245,0.542563669,18.55,3,6.95454545454545,-0.385024891
La6Mo6,345.95,15.885,2.16,636,-1.331527725,0.759883427,19.08,2,7.33,-0.859018082
La6Mo6,345.95,15.885,1.1,406.2,-1.629655906,0.562157022,19.08,2,7.33,-0.872222406
La6Mo6,345.95,15.885,2.16,636,-1.331527725,0.759883427,19.08,2,7.33,-0.243529232
La6Mo6,345.95,15.885,2.16,636,-1.331527725,0.759883427,19.08,2,7.33,-0.759627278
La6Mo6,345.95,15.885,1.37746225479933,482.8,-1.498929972,0.648866295,19.08,3,7.5,-0.457862282
La6Nb6,353.62,16.61,1.6,716.8,-0.883679985,0.686646831,22.66,1,7.5,-0.093585391
La6Nb6,353.62,16.61,1.6,716.8,-0.883821805,0.686686793,22.66,2,7.33,-0.844618362
La6Nb6,353.62,16.61,1.6,716.8,-0.883821805,0.686686793,22.66,2,7.33,-0.823802197
La6Nb6,353.62,16.61,1.1,406.2,-1.396442714,0.58355657,22.66,1,7.5,0.322490546
La6Nb6,353.62,16.61,1.32664991614216,561.5,-1.087870673,0.645625057,22.66,2,7.33,-0.712950366
La6Nb6,353.62,16.61,1.6,716.8,-0.883821805,0.686686793,22.66,2,7.33,-0.839600446
La6Nb6,353.62,16.61,1.24633593687395,509.733333333333,-1.175706179,0.627958464,22.66,3,6.95454545454545,-0.591758482
La6Nb6,353.62,16.61,1.24633593687395,509.733333333333,-1.175624467,0.6279319,22.66,3,7.5,-0.72132535
La6Ni6,364.8,14.49,1.91,395.2,-1.435377686,0.472752762,10.902,1,7.5,-0.127524654
La6Ni6,364.8,14.49,1.1,406.2,-0.663318283,0.229544068,10.902,2,7.33,-0.303169919
La6Ni6,364.8,14.49,1.91,395.2,-1.435055778,0.472753246,10.902,2,7.33,-0.285975182
La6Ni6,364.8,14.49,1.3221262029884,402.533333333333,-1.078057188,0.360193475,10.902,3,6.95454545454545,-0.432811891
La6Ni6,364.8,14.49,1.58910699693502,398.866666666667,-1.298348713,0.429654241,10.902,3,6.95454545454545,-0.431053355
La6Os6,325.32,15.405,1.38591315488436,491.133333333333,-1.007879857,0.678662297,22.46,3,6.95454545454545,-0.94854612
La6Pd6,383.135,15.475,1.1,406.2,-0.76607797,0.459367808,15.14,1,7.5,0.372900451
La6Pd6,383.135,15.475,2.2,396.7,-2.79544278,0.972737844,15.14,1,7.5,0.182428519
La6Pd6,383.135,15.475,1.1,406.2,-0.766131911,0.459389421,15.14,2,7.33,-0.077728638
La6Pd6,383.135,15.475,2.2,396.7,-2.795367393,0.972720779,15.14,2,7.33,-0.079309755
La6Pd6,383.135,15.475,1.38591315488436,403.033333333333,-1.892812103,0.744401581,15.14,3,6.95454545454545,-0.307524829
La6Pd6,383.135,15.475,1.74614115716502,399.866666666667,-2.456742544,0.887063911,15.14,3,6.95454545454545,-0.305102607
La6Pt6,384.81,15.74,2.28,510,-2.815604598,0.969793113,9.414,2,7.33,0.173926866
La6Pt6,384.81,15.74,1.40251249508284,440.8,-2.026552765,0.755374458,9.414,3,6.95454545454545,-0.207741637
La6Re6,326.65,15.625,1.1,406.2,-0.971016377,0.514060978,18.3,1,7.5,1.083394173
La6Re6,326.65,15.625,1.9,738,-1.160744196,0.769449314,18.3,1,7.5,-0.704627493
La6Re6,326.65,15.625,1.9,738,-1.160744196,0.769449314,18.3,1,7.5,-0.85028935
La6Rh6,378.77,15.335,1.1,406.2,-0.968588118,0.44635639,15.02,1,7.5,0.778365853
La6Rh6,378.77,15.335,1.1,406.2,-0.968169448,0.446299959,15.02,2,7.33,-0.146236018
La6Rh6,378.77,15.335,2.28,516.7,-1.561526845,0.941838632,15.02,2,7.33,-0.458281202
La6Rh6,378.77,15.335,1.40251249508284,443.033333333333,-1.269625607,0.698126364,15.02,3,6.95454545454545,-0.746217372
La6Ru6,323.895,15.28,1.1,406.2,-0.898272359,0.469385011,18.06,1,7.5,0.963893884
La6Ru6,323.895,15.28,2.2,605.7,-1.199985707,0.880456122,18.06,1,7.5,-0.561991813
La6Ru6,323.895,15.28,1.1,406.2,-0.898211031,0.469382226,18.06,2,7.33,0.047613255
La6Ru6,323.895,15.28,2.2,605.7,-1.199990686,0.880459566,18.06,2,7.33,-0.605296281
La6Ru6,323.895,15.28,1.38591315488436,472.7,-1.047362332,0.672646798,18.06,3,6.95454545454545,-0.811296389
La6Sc6,354.05,18.695,1.36,334,-0.274374868,0.436979179,15.29,2,7.33,-0.69954495
La6Sc6,354.05,18.695,1.18061444586404,382.133333333333,-0.667839882,0.554380952,15.29,3,7.5,-0.840083584
La6Sc6,354.05,18.695,1.18061444586404,382.133333333333,-0.66830553,0.554541638,15.29,3,6.95454545454545,-0.761360779
La6Sc6,354.05,18.695,1.26713679071168,358.066666666667,-0.472093418,0.495987429,15.29,3,7.5,-0.706487118
La6Sc6,354.05,18.695,1.26713679071168,358.066666666667,-0.472845413,0.496240111,15.29,3,6.95454545454545,-0.77957295
La6Ta6,353.665,16.62,1.5,771,-0.716807984,0.618781295,18.16,2,7.33,-0.886516818
La6Ta6,353.665,16.62,1.1,406.2,-1.078863844,0.513249141,18.16,2,7.33,-0.057109892
La6Ta6,353.665,16.62,1.5,771,-0.716807984,0.618781295,18.16,2,7.33,-0.857171789
La6Ta6,353.665,16.62,1.1,406.2,-1.079030783,0.513277457,18.16,1,7.5,0.392296725
La6Ta6,353.665,16.62,1.5,771,-0.716807984,0.618781295,18.16,2,7.33,-0.862257461
La6Ta6,353.665,16.62,1.21981005732343,527.8,-0.932348026,0.555879821,18.16,3,6.95454545454545,-0.571950091
La6Ta6,353.665,16.62,1.21981005732343,527.8,-0.932663275,0.555941197,18.16,3,7.5,-0.727723835
La6Tc6,325.35,15.51,1.1,406.2,-0.88905034,0.501262261,13.3,2,7.33,0.197191103
La6Tc6,325.35,15.51,1.9,573,-1.124439343,0.798748132,13.3,2,7.33,-0.591700113
La6Tc6,325.35,15.51,1.4456832294801,489.6,-1.045363184,0.698957775,13.3,2,7.33,-0.731883503
La6Tc6,325.35,15.51,1.31981478882877,461.8,-1.00619741,0.649331388,13.3,3,6.95454545454545,-0.735187645
La6Ti6,336.14,16.515,1.54,443.7,-0.321820126,0.511658682,40.74,2,7.33,-0.801872135
La6Ti6,336.14,16.515,1.23055783628954,418.7,-0.79531782,0.606361821,40.74,3,7.5,-0.897293614
La6Ti6,336.14,16.515,1.37661144404871,431.2,-0.524572148,0.552184929,40.74,3,6.95454545454545,-0.731337779
La6V6,340.1,15.355,1.1,406.2,-1.475590439,0.733714475,29.4,2,7.33,0.069056506
La6W6,346.86,15.93,1.1,406.2,-1.702051132,0.575478756,0.0001874,2,7.33,-0.161114658
La6W6,346.86,15.93,2.36,835,-1.366132777,0.754643002,0.0001874,2,7.33,-0.843988282
La6W6,346.86,15.93,2.36,835,-1.366132777,0.754643002,0.0001874,2,7.33,-0.856283338
La6Y6,370.97,21.135,1.1,406.2,-0.722414603,0.582582316,19.11,2,7.33,-0.34171811
La6Y6,370.97,21.135,1.13862767049827,401.266666666667,-0.713178213,0.56437001,19.11,3,7.5,-0.789961848
La6Y6,370.97,21.135,1.13862767049827,401.266666666667,-0.712835311,0.564256307,19.11,3,6.95454545454545,-0.762216713
La6Y6,370.97,21.135,1.17861179274937,396.333333333333,-0.703045367,0.545092116,19.11,3,7.5,-0.787398264
La6Y6,370.97,21.135,1.17861179274937,396.333333333333,-0.703320949,0.545181223,19.11,3,6.95454545454545,-0.846777041
La6Zn6,321.845,15.775,1.1,406.2,-0.581934824,0.500277766,14.37,2,7.33,-0.395414741
La6Zn6,321.845,15.775,1.65,126.35,-7.109117563,0.998519528,14.37,2,7.33,-0.229008422
La6Zn6,321.845,15.775,1.25918566680867,312.916666666667,-4.213514609,0.777488122,14.37,3,6.95454545454545,-0.445903968
La6Zn6,321.845,15.775,1.34721935853075,266.275,-5.248916471,0.856520864,14.37,5,7.615384615,-0.225682646
La6Zr6,350.2,18.205,1.33,601,-0.625640795,0.591212018,25.49,2,7.33,-0.87913505
La6Zr6,350.2,18.205,1.17186883256013,471.133333333333,-0.886730029,0.59982078,25.49,3,7.5,-0.799880534
La6Zr6,350.2,18.205,1.17186883256013,471.133333333333,-0.88651189,0.599756302,25.49,3,6.95454545454545,-0.625478148
La6Zr6,350.2,18.205,1.2484332370235,536.066666666667,-0.743865174,0.595141015,25.49,3,7.5,-0.828079282
La6Zr6,350.2,18.205,1.2484332370235,536.066666666667,-0.743584155,0.595043496,25.49,3,6.95454545454545,-0.879774517
Mn6Mo6,602.975,8.365,1.73130021315173,367.466666666667,-1.14323828,0.459081974,17.164,3,7.5,-0.65083426
Mn6Mo6,602.975,8.365,1.73130021315173,367.466666666667,-1.143265603,0.459085818,17.164,3,6.95454545454545,-0.611014618
Mn6Mo6,602.975,8.365,1.93380672778014,501.733333333333,-1.318759201,0.386905927,17.164,3,7.5,-0.636446105
Mn6Mo6,602.975,8.365,1.93380672778014,501.733333333333,-1.31883078,0.386912938,17.164,3,6.95454545454545,-0.559846876
Mn6Nb6,610.645,9.09,1.55,233.2,-1.018434932,0.469788419,17.191,2,7.33,-0.580273917
Mn6Nb6,610.645,9.09,1.58315664387216,555.6,-1.09005646,0.329417542,17.191,3,6.95454545454545,-0.762061472
Mn6Rh6,635.795,7.815,2.28,516.7,-1.666308861,0.453022261,20.739,2,7.33,1.481918496
Mn6Rh6,635.795,7.815,1.76278527649283,327.7,-1.022580713,0.48652387,20.739,3,6.95454545454545,1.350974323
Mn6Rh6,635.795,7.815,2.00478189098057,422.2,-1.344943297,0.4697389,20.739,3,7.5,1.439444247
Mn6Rh6,635.795,7.815,2.00478189098057,422.2,-1.345108937,0.469751275,20.739,3,6.95454545454545,1.352422649
Mn6Ru6,580.92,7.76,1.55,233.2,-0.881432605,0.49670716,12.865,1,7.5,0.609511461
Mn6Ru6,580.92,7.76,2.2,605.7,-1.634779417,0.37477044,12.865,1,7.5,0.140705712
Mn6Ru6,580.92,7.76,1.55,233.2,-0.881439823,0.49671394,12.865,2,7.33,0.048324288
Mn6Ru6,580.92,7.76,2.2,605.7,-1.634718569,0.374753959,12.865,2,7.33,-0.064537375
Mn6Ru6,580.92,7.76,1.74192195256241,357.366666666667,-1.131870826,0.456186192,12.865,3,6.95454545454545,-0.213722699
Mn6Ru6,580.92,7.76,1.95760779923796,481.533333333333,-1.382945473,0.41552766,12.865,3,7.5,-0.130516409
Mn6Ta6,610.69,9.1,1.55,233.2,-0.618250453,0.402665273,12.405,2,7.33,-0.632565898
Mn6Ta6,610.69,9.1,1.5,771,-0.633839914,0.214181609,12.405,2,7.33,-0.506966993
Mn6Ta6,610.69,9.1,1.5164848364447,591.733333333333,-0.628271336,0.282228925,12.405,3,6.95454545454545,-0.838457568
Mn6W6,603.885,8.41,1.55,233.2,-1.085208609,0.385020869,19.723,1,7.5,0.05002051
Mn6W6,603.885,8.41,2.36,835,-1.615529615,0.287907395,19.723,1,7.5,-0.131738473
Mn6W6,603.885,8.41,1.78316610265981,433.8,-1.245280062,0.355725744,19.723,3,7.5,-0.494414246
Mn6W6,603.885,8.41,2.05140732237095,634.4,-1.421151439,0.323501789,19.723,3,6.95454545454545,-0.66188766
Mn6Y6,627.995,13.615,1.22,391.4,-1.11552539,0.188986256,31.145,1,7.5,0.750678542
Mn6Y6,627.995,13.615,1.55,233.2,-1.261428132,0.564828855,31.145,2,7.33,-0.33896459
Mn6Y6,627.995,13.615,1.22,391.4,-1.115860487,0.189011397,31.145,2,7.33,-0.267419195
Mn6Y6,627.995,13.615,1.4311145889956,285.933333333333,-1.233909032,0.493473176,31.145,3,7.5,-0.371636618
Mn6Y6,627.995,13.615,1.32134772053939,338.666666666667,-1.191086062,0.382959964,31.145,3,6.95454545454545,-0.530493548
Mn6Zn6,578.87,8.255,1.55,233.2,-0.764862523,0.499292906,6.308,1,7.5,0.452097143
Mn6Zn6,578.87,8.255,1.55,233.2,-0.764982249,0.499299143,6.308,2,7.33,-0.166167948
Mn6Zn6,578.87,8.255,1.58264112555376,197.583333333333,-2.950006159,0.499267628,6.308,3,7.5,-0.188327131
Mn6Zn6,578.87,8.255,1.61596963373812,161.966666666667,-5.064884578,0.499182578,6.308,3,6.95454545454545,0.313587933
Mn6Zn6,578.87,8.255,1.61596963373812,161.966666666667,-5.064941679,0.499188294,6.308,3,7.5,0.45831059
Mn6Zr6,607.225,10.685,1.55,233.2,-1.014994379,0.53064486,20.238,1,7.5,-0.151278015
Mn6Zr6,607.225,10.685,1.33,601,-1.06989371,0.210168928,20.238,1,7.5,0.47352189
Mn6Zr6,607.225,10.685,1.55,233.2,-1.015139948,0.530666808,20.238,2,7.33,-0.566010662
Mn6Zr6,607.225,10.685,1.33,601,-1.070530479,0.210230502,20.238,2,7.33,-0.484038001
Mn6Zr6,607.225,10.685,1.39962489950871,478.4,-1.046276306,0.350645814,20.238,3,6.95454545454545,-0.755374274
Mo12,314.7,9.38,2.16,636,-1.045069806,0.667494371,21.32,1,7.5,0.150029421
Mo12,314.7,9.38,2.16,636,-1.045806248,0.667635732,21.32,3,7.5,-0.989087
Mo12,314.7,9.38,2.16,636,-1.045416019,0.667551165,21.32,3,6.95454545454545,-0.7747315
Mo6Nb6,322.37,10.105,2.16,636,-1.113184511,0.670863972,11.97,1,7.5,0.15322567
Mo6Nb6,322.37,10.105,1.6,716.8,-1.043702363,0.623531081,11.97,2,7.33,-0.662635157
Mo6Nb6,322.37,10.105,1.85903200617956,676.4,-1.080807843,0.648870618,11.97,2,7.33,-0.629885712
Mo6Nb6,322.37,10.105,1.95438068394833,662.933333333333,-1.092630042,0.656671189,11.97,3,7.5,-0.851336308
Mo6Nb6,322.37,10.105,1.95438068394833,662.933333333333,-1.092415798,0.656615995,11.97,3,6.95454545454545,-0.742286143
Mo6Nb6,322.37,10.105,1.76833511934739,689.866666666667,-1.069494108,0.640947248,11.97,3,7.5,-0.811387547
Mo6Nb6,322.37,10.105,1.76833511934739,689.866666666667,-1.069187173,0.640875063,11.97,3,6.95454545454545,-0.783710849
Mo6Ni6,333.55,7.985,1.91,395.2,-1.631939981,0.452289905,10.761,2,7.33,-0.516578734
Mo6Ni6,333.55,7.985,2.07322747937726,555.733333333333,-1.262852552,0.359646718,10.761,3,7.5,-0.60661372
Mo6Ni6,333.55,7.985,2.07322747937726,555.733333333333,-1.262995177,0.359652469,10.761,3,6.95454545454545,-0.586107086
Mo6Ni6,333.55,7.985,1.98994082465047,475.466666666667,-1.457740793,0.408577931,10.761,3,7.5,-0.430865868
Mo6Ni6,333.55,7.985,1.98994082465047,475.466666666667,-1.45794179,0.408610494,10.761,3,6.95454545454545,-0.431750919
Mo6Os6,294.07,8.9,2.16,636,-1.109741653,0.605415979,15.05,2,7.33,-0.34842177
Mo6Os6,294.07,8.9,2.2,661,-1.867088789,0.765824792,15.05,2,7.33,-0.404833282
Mo6Os6,294.07,8.9,2.17325186524717,644.333333333333,-1.375154889,0.661636498,15.05,3,7.5,-0.593537562
Mo6Os6,294.07,8.9,2.17325186524717,644.333333333333,-1.375171552,0.661638665,15.05,3,6.95454545454545,-0.644105837
Mo6Os6,294.07,8.9,2.18658503231495,652.666666666667,-1.627326998,0.715038227,15.05,3,7.5,-0.503360941
Mo6Os6,294.07,8.9,2.18658503231495,652.666666666667,-1.627317,0.715037979,15.05,3,6.95454545454545,-0.514129574
Mo6Pd6,351.885,8.97,2.16,636,-0.890789883,0.592699238,18.04,2,7.33,-0.59127167
Mo6Pd6,351.885,8.97,2.2,396.7,-2.684409528,0.934003135,18.04,2,7.33,-0.01818564
Mo6Pd6,351.885,8.97,2.17325186524717,556.233333333333,-1.551088853,0.718349155,18.04,3,7.5,-0.542362201
Mo6Pd6,351.885,8.97,2.17325186524717,556.233333333333,-1.551081123,0.718347968,18.04,3,6.95454545454545,-0.604244425
Mo6Pd6,351.885,8.97,2.18658503231495,476.466666666667,-2.14590467,0.83153292,18.04,3,7.5,-0.30236487
Mo6Pd6,351.885,8.97,2.18658503231495,476.466666666667,-2.14583203,0.831516966,18.04,3,6.95454545454545,-0.273631009
Mo6Pt6,353.56,9.235,2.19928130794426,594,-1.783227538,0.708856577,16.39,3,7.5,-0.470261149
Mo6Pt6,353.56,9.235,2.19928130794426,594,-1.783199141,0.708850304,16.39,3,6.95454545454545,-0.388205357
Mo6Pt6,353.56,9.235,2.2392769775338,552,-2.454575557,0.815350183,16.39,3,7.5,-0.072425955
Mo6Pt6,353.56,9.235,2.2392769775338,552,-2.45461329,0.815351833,16.39,3,6.95454545454545,-0.16568481
Mo6Re6,295.4,9.12,2.16,636,-1.114015683,0.65979035,13.88,1,7.5,0.316285126
Mo6Re6,295.4,9.12,1.9,738,-1.513500495,0.729558258,13.88,1,7.5,-0.022366669
Mo6Re6,295.4,9.12,1.9,738,-1.513310223,0.729524131,13.88,2,7.33,-0.438248725
Mo6Re6,295.4,9.12,2.06960294842014,670,-1.251688941,0.683838228,13.88,3,7.5,-0.707433938
Mo6Re6,295.4,9.12,2.06960294842014,670,-1.251556733,0.683813421,13.88,3,6.95454545454545,-0.767018298
Mo6Re6,295.4,9.12,1.98298905745802,704,-1.38471832,0.707066859,13.88,3,7.5,-0.725657266
Mo6Re6,295.4,9.12,1.98298905745802,704,-1.384475838,0.707022409,13.88,3,6.95454545454545,-0.699540324
Mo6Rh6,347.52,8.83,2.28,516.7,-1.98414249,0.843735109,19.3,2,7.33,-0.523297633
Mo6Rh6,347.52,8.83,2.19928130794426,596.233333333333,-1.253584607,0.655523469,19.3,3,7.5,-0.579404514
Mo6Rh6,347.52,8.83,2.19928130794426,596.233333333333,-1.25362359,0.655531107,19.3,3,6.95454545454545,-0.638534034
Mo6Rh6,347.52,8.83,2.2392769775338,556.466666666667,-1.625868409,0.751430915,19.3,3,7.5,-0.453256348
Mo6Rh6,347.52,8.83,2.2392769775338,556.466666666667,-1.62579519,0.751420873,19.3,3,6.95454545454545,-0.421788423
Mo6Ru6,292.645,8.775,2.16,636,-1.079738414,0.607202158,8.167,2,7.33,-0.43234263
Mo6Ru6,292.645,8.775,2.17325186524717,625.9,-1.26103415,0.668314728,8.167,3,7.5,-0.603301959
Mo6Ru6,292.645,8.775,2.17325186524717,625.9,-1.261064287,0.668319703,8.167,3,6.95454545454545,-0.665646097
Mo6Ru6,292.645,8.775,2.18658503231495,615.8,-1.431139193,0.725637539,8.167,3,7.5,-0.542904252
Mo6Ru6,292.645,8.775,2.18658503231495,615.8,-1.431184532,0.725645113,8.167,3,6.95454545454545,-0.540342436
Mo6Sc6,322.8,12.19,2.16,636,-1.271213372,0.76002892,23.1,2,7.33,-0.495989921
Mo6Sc6,322.8,12.19,2.16,636,-1.271213372,0.76002892,23.1,2,7.33,-0.495989921
Mo6Sc6,322.8,12.19,2.16,636,-1.271213372,0.76002892,23.1,2,7.33,-0.495989921
Mo6Sc6,322.8,12.19,1.85132274527393,535.333333333333,-1.04872439,0.664991663,23.1,3,7.5,-0.880356841
Mo6Sc6,322.8,12.19,1.85132274527393,535.333333333333,-1.04872439,0.664991663,23.1,3,7.5,-0.880356841
Mo6Sc6,322.8,12.19,1.85132274527393,535.333333333333,-1.04872439,0.664991663,23.1,3,7.5,-0.880356841
Mo6Sc6,322.8,12.19,1.85132274527393,535.333333333333,-1.047975495,0.66480178,23.1,3,6.95454545454545,-0.797366066
Mo6Sc6,322.8,12.19,1.85132274527393,535.333333333333,-1.047975495,0.66480178,23.1,3,6.95454545454545,-0.797366066
Mo6Sc6,322.8,12.19,1.85132274527393,535.333333333333,-1.047975495,0.66480178,23.1,3,6.95454545454545,-0.797366066
Mo6Sc6,322.8,12.19,1.58675736442991,434.666666666667,-0.765498942,0.544097044,23.1,3,7.5,-0.718384752
Mo6Sc6,322.8,12.19,1.58675736442991,434.666666666667,-0.765498942,0.544097044,23.1,3,7.5,-0.718384752
Mo6Sc6,322.8,12.19,1.58675736442991,434.666666666667,-0.765498942,0.544097044,23.1,3,7.5,-0.718384752
Mo6Sc6,322.8,12.19,1.58675736442991,434.666666666667,-0.764838021,0.543945742,23.1,3,6.95454545454545,-0.748612109
Mo6Sc6,322.8,12.19,1.58675736442991,434.666666666667,-0.764838021,0.543945742,23.1,3,6.95454545454545,-0.748612109
Mo6Sc6,322.8,12.19,1.58675736442991,434.666666666667,-0.764838021,0.543945742,23.1,3,6.95454545454545,-0.748612109
Mo6Ta6,322.415,10.115,1.9127854245287,681,-0.473853921,0.560653334,10.08,3,7.5,-0.762381614
Mo6Ta6,322.415,10.115,1.69386485198585,726,-0.421941241,0.525553406,10.08,3,7.5,-0.80921431
Mo6Tc6,294.1,9.005,2.06960294842014,615,-1.190804965,0.683600199,12.85,3,7.5,-0.680210446
Mo6Tc6,294.1,9.005,2.06960294842014,615,-1.190648139,0.683570985,12.85,3,6.95454545454545,-0.71537735
Mo6Tc6,294.1,9.005,1.98298905745802,594,-1.236719153,0.705014394,12.85,3,7.5,-0.676703034
Mo6Tc6,294.1,9.005,1.98298905745802,594,-1.236746768,0.70502155,12.85,3,6.95454545454545,-0.664167294
Mo6Ti6,304.89,10.01,2.16,636,-1.338621097,0.734212795,17.94,2,7.33,-0.605260634
Mo6Ti6,304.89,10.01,1.92963902794753,571.9,-1.025040132,0.654080607,17.94,3,7.5,-0.862350524
Mo6Ti6,304.89,10.01,1.92963902794753,571.9,-1.024939531,0.654055218,17.94,3,6.95454545454545,-0.759495166
Mo6Ti6,304.89,10.01,1.7238457306381,507.8,-0.681549482,0.566300044,17.94,3,7.5,-0.860625594
Mo6Ti6,304.89,10.01,1.7238457306381,507.8,-0.681689841,0.566339091,17.94,3,6.95454545454545,-0.831582612
Mo6V6,308.85,8.85,1.9665200056613,582.6,-1.163007727,0.675714775,26.75,3,7.5,-0.79881031
Mo6V6,308.85,8.85,1.9665200056613,582.6,-1.162409227,0.67555017,26.75,3,6.95454545454545,-0.752395036
Mo6V6,308.85,8.85,1.79037080216025,529.2,-0.838935591,0.618211045,26.75,3,7.5,-0.865465411
Mo6V6,308.85,8.85,1.79037080216025,529.2,-0.83905591,0.618242973,26.75,3,6.95454545454545,-0.808861243
Mo6W6,315.61,9.425,2.16,636,-1.050408475,0.634339987,6.7,1,7.5,0.151298424
Mo6W6,315.61,9.425,2.16,636,-1.050666574,0.634412526,6.7,2,7.33,-0.542738806
Mo6W6,315.61,9.425,2.36,835,-1.420005161,0.673997185,6.7,2,7.33,-0.66852234
Mo6W6,315.61,9.425,2.22470877811163,702.333333333333,-1.166736715,0.646851267,6.7,3,7.5,-0.746343224
Mo6W6,315.61,9.425,2.22470877811163,702.333333333333,-1.166758259,0.646855726,6.7,3,6.95454545454545,-0.753490974
Mo6W6,315.61,9.425,2.29135608676248,768.666666666667,-1.28977234,0.660059514,6.7,3,7.5,-0.766593256
Mo6W6,315.61,9.425,2.29135608676248,768.666666666667,-1.28956814,0.660005869,6.7,3,6.95454545454545,-0.74101129
