surface,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy,d-Band_Center,d-Band_Width,d-Band_Filling,DOS at Fermi Energy,Work Function,CN,GCN,Valence Electrons,reaction energy (eV),site,Beta
Re6Sc6,303.5,11.93,1.52035079622755,6.9855,0.175333333333333,468.666666666667,-0.962437243,5.009724096,0.55186586,17.9,4.291639693,3,7.5,3.97905720789639,-2.243814114,hollow|A_B_B|HCP,1
Re6Sc6,303.5,11.93,1.52035079622755,6.9855,0.175333333333333,468.666666666667,-0.962269287,5.009569559,0.551832864,17.9,4.291639693,3,6.95454545454545,3.97905720789639,-2.303640927,hollow|A_B_B|FCC,1
Re6Ta6,303.115,9.855,1.75603359541927,7.73887033333333,0.207333333333333,749,-0.823771977,5.657314341,0.601303418,11.04,5.012005712,3,7.5,6.25732474567597,-1.272072467,hollow|A_A_B|HCP,1
Re6Ta6,303.115,9.855,1.6229757832848,7.64422066666667,0.264666666666667,760,-0.612034656,6.137655039,0.533308526,11.04,5.012005712,3,7.5,5.59344471040698,-2.205710558,hollow|A_B_B|HCP,1
Re6Tc6,274.8,8.745,1.9,7.83352,0.15,738,-1.582759504,5.272388548,0.674241955,23.56,5.206685623,1,7.5,7,-0.408230487,top|A,1
Re6Tc6,274.8,8.745,1.9,7.59547333333333,0.283333333333333,683,-1.528903712,5.062867302,0.678561131,23.56,5.206685623,3,7.5,7,-1.34952246,hollow|A_A_B|HCP,1
Re6Tc6,274.8,8.745,1.9,7.59547333333333,0.283333333333333,683,-1.528914034,5.062836117,0.678562377,23.56,5.206685623,3,6.95454545454545,7,-0.835093969,hollow|A_A_B|FCC,1
Re6Tc6,274.8,8.745,1.9,7.35742666666667,0.416666666666667,628,-1.476178239,4.847875778,0.682800153,23.56,5.206685623,3,7.5,7,-1.255481822,hollow|A_B_B|HCP,1
Re6Tc6,274.8,8.745,1.9,7.35742666666667,0.416666666666667,628,-1.476184221,4.847890261,0.682801737,23.56,5.206685623,3,6.95454545454545,7,-0.782332592,hollow|A_B_B|FCC,1
Re6Ti6,285.59,9.75,1.77150605428884,7.49838666666667,0.126333333333333,639.9,-1.128759717,4.46821516,0.685319326,13.39,4.879393979,3,7.5,5.8087857335637,-1.902555333,hollow|A_A_B|HCP,1
Re6Ti6,285.59,9.75,1.65170194756948,7.16325333333333,0.102666666666667,541.8,-0.773104186,4.764099561,0.584772265,13.39,4.879393979,3,7.5,4.82028452835046,-2.194034017,hollow|A_B_B|HCP,1
Re6V6,289.55,8.59,1.9,7.83352,0.15,738,-1.874120866,5.016591568,0.777144995,17.41,5.058288725,2,7.33,7,-1.911870198,bridge|A_A|B,1
Re6V6,289.55,8.59,1.63,6.746187,0.525,475.8,-0.678563885,4.412031908,0.529687596,17.41,5.058288725,2,7.33,5,-1.281608832,bridge|B_B|A,1
Re6V6,289.55,8.59,1.80536465393456,7.47107566666667,0.275,650.6,-1.487177211,4.861322473,0.697058706,17.41,5.058288725,3,7.5,6.25732474567597,-1.503752094,hollow|A_A_B|HCP,1
Re6V6,289.55,8.59,1.71544291246119,7.10863133333333,0.4,563.2,-1.088328689,4.662902952,0.614494443,17.41,5.058288725,3,7.5,5.59344471040698,-1.993091689,hollow|A_B_B|HCP,1
Re6W6,296.31,9.165,2.04239498288249,7.84369,0.372086666666667,770.333333333333,-1.368256498,5.35505202,0.696398177,13.33,5.213850634,3,7.5,6.64939976115098,-1.625644944,hollow|A_A_B|HCP,1
Re6W6,296.31,9.165,2.04239498288249,7.84369,0.372086666666667,770.333333333333,-1.368250045,5.355051106,0.696393977,13.33,5.213850634,3,6.95454545454545,6.64939976115098,-1.312389805,hollow|A_A_B|FCC,1
Re6W6,296.31,9.165,2.19546171900188,7.85386,0.594173333333333,802.666666666667,-1.308287765,5.647206648,0.675448136,13.33,5.213850634,3,7.5,6.31635959765638,-1.750807377,hollow|A_B_B|HCP,1
Re6W6,296.31,9.165,2.19546171900188,7.85386,0.594173333333333,802.666666666667,-1.307950455,5.647159578,0.675393223,13.33,5.213850634,3,6.95454545454545,6.31635959765638,-1.555134261,hollow|A_B_B|FCC,1
Re6Y6,320.42,14.37,1.9,7.83352,0.15,738,-1.322096929,4.308096625,0.725041976,16.39,3.809764293,2,7.33,7,-0.192143119,bridge|A_A|B,1
Re6Zn6,271.295,9.01,1.81271856262466,8.35374566666667,0.1,534.116666666667,-3.083039003,4.427136825,0.765336291,13.19,5.072779533,3,7.5,8.37771872824006,-0.417724539,hollow|A_A_B|HCP,1
Re6Zn6,271.295,9.01,1.81271856262466,8.35374566666667,0.1,534.116666666667,-3.083064319,4.427128702,0.765338299,13.19,5.072779533,3,6.95454545454545,8.37771872824006,-0.595362494,hollow|A_A_B|FCC,1
Re6Zr6,299.65,11.44,1.9,7.83352,0.15,738,-1.130138473,3.900007559,0.744943378,19.02,4.638412099,2,7.33,7,-1.856288497,bridge|A_A|B,1
Re6Zr6,299.65,11.44,1.33,6.634126,0.426,601,-0.732891385,6.402055742,0.534225806,19.02,4.638412099,2,7.33,4,-1.857277903,bridge|B_B|A,1
Re6Zr6,299.65,11.44,1.68701760331094,7.433722,0.242,692.333333333333,-1.027037769,4.682934393,0.690256085,19.02,4.638412099,3,7.5,5.8087857335637,-2.229470041,hollow|A_A_B|HCP,1
Re6Zr6,299.65,11.44,1.49790968099,7.033924,0.334,646.666666666667,-0.898301763,5.503869457,0.621963891,19.02,4.638412099,3,7.5,4.82028452835046,-2.229919982,hollow|A_B_B|HCP,1
Rh12,380.34,8.28,2.28,7.4589,1.137,516.7,-1.835742602,3.478620815,0.817456423,7.762,5.287723878,1,7.5,9,1.81037677,top|A,1
Rh12,380.34,8.28,2.28,7.4589,1.137,516.7,-1.835835436,3.478811073,0.81745264,7.762,5.287723878,3,7.5,9,0.598425407,hollow|A_A_A|HCP,1
Rh12,380.34,8.28,2.28,7.4589,1.137,516.7,-1.835801099,3.478736958,0.817455784,7.762,5.287723878,3,6.95454545454545,9,0.595410113,hollow|A_A_A|FCC,1
Rh6Ru6,325.465,8.225,2.25301521677332,7.4261,1.108,546.366666666667,-1.866989668,3.785102428,0.784417932,17.21,5.229584363,3,7.5,8.65349742184445,0.445160281,hollow|A_A_B|HCP,1
Rh6Ru6,325.465,8.225,2.25301521677332,7.4261,1.108,546.366666666667,-1.867102555,3.785127075,0.784435637,17.21,5.229584363,3,6.95454545454545,8.65349742184445,0.607068287,hollow|A_A_B|FCC,1
Rh6Ru6,325.465,8.225,2.22634981009304,7.3933,1.079,576.033333333333,-1.70472897,3.90505666,0.752558406,17.21,5.229584363,3,7.5,8.32033529220762,-0.140506525,hollow|A_B_B|HCP,1
Rh6Ru6,325.465,8.225,2.22634981009304,7.3933,1.079,576.033333333333,-1.704717739,3.905064011,0.75255703,17.21,5.229584363,3,6.95454545454545,8.32033529220762,0.023804383,hollow|A_B_B|FCC,1
Rh6Sc6,355.62,11.64,1.36,6.56149,0.188,334,0.227990737,5.042183541,0.264271907,7.308,4.284004748,2,7.33,3,-1.765905886,bridge|B_B|A,1
Rh6Sc6,355.62,11.64,1.61561380177481,6.86062666666667,0.504333333333333,394.9,-0.579620408,4.265005635,0.528993547,7.308,4.284004748,3,7.5,4.32674871092222,-1.929650252,hollow|A_B_B|HCP,1
Rh6Sc6,355.62,11.64,1.61561380177481,6.86062666666667,0.504333333333333,394.9,-0.579658909,4.265022769,0.529001053,7.308,4.284004748,3,6.95454545454545,4.32674871092222,-1.930681427,hollow|A_B_B|FCC,1
Rh6Sc6,355.62,11.64,1.76090885624441,7.010195,0.6625,425.35,-0.913207687,3.850056404,0.638328011,7.308,4.284004748,5,7.615384615,5.19615242270663,-0.884515284,4fold|A_A_B_B,1
Rh6Ta6,355.235,9.565,2.28,7.4589,1.137,516.7,-1.806496408,3.876602452,0.833761357,15.63,4.888267288,1,7.5,9,-1.216963428,top|A,1
Rh6Ta6,355.235,9.565,1.5,7.549571,0.322,771,-0.081181054,6.379439157,0.415534335,15.63,4.888267288,1,7.5,5,-1.216893495,top|B,1
Rh6Ta6,355.235,9.565,1.5,7.549571,0.322,771,-0.081252288,6.379532538,0.415542551,15.63,4.888267288,2,7.33,5,-2.207653314,bridge|B_B|A,1
Rh6Ta6,355.235,9.565,1.98298905745802,7.48912366666667,0.865333333333333,601.466666666667,-1.247583338,4.898509951,0.698282075,15.63,4.888267288,3,7.5,7.39863622299141,-0.884983592,hollow|A_A_B|HCP,1
Rh6Ta6,355.235,9.565,1.98298905745802,7.48912366666667,0.865333333333333,601.466666666667,-1.247584603,4.898493697,0.698282092,15.63,4.888267288,3,6.95454545454545,7.39863622299141,-2.239051034,hollow|A_A_B|FCC,1
Rh6Ta6,355.235,9.565,1.72466912368345,7.51934733333333,0.593666666666667,686.233333333333,-0.672764595,5.706790194,0.558935754,15.63,4.888267288,3,6.95454545454545,6.0822019955734,-2.237832508,hollow|A_B_B|FCC,1
Rh6Tc6,326.92,8.455,1.9,7.11938,0.55,573,-1.135565044,4.36951337,0.631489869,9.506,5.255516994,1,7.5,7,-0.102463922,top|B,1
Rh6Tc6,326.92,8.455,2.14556214584874,7.34572666666667,0.941333333333333,535.466666666667,-1.722846247,3.878512397,0.758845009,9.506,5.255516994,3,7.5,8.27677252914336,-0.016890106,hollow|A_A_B|HCP,1
Rh6Tc6,326.92,8.455,2.01905128144696,7.23255333333333,0.745666666666667,554.233333333333,-1.430747239,4.140350922,0.69550286,9.506,5.255516994,3,7.5,7.61166261102024,-0.907115019,hollow|A_B_B|HCP,1
Rh6Tc6,326.92,8.455,2.01905128144696,7.23255333333333,0.745666666666667,554.233333333333,-1.430647525,4.14039105,0.695490294,9.506,5.255516994,3,6.95454545454545,7.61166261102024,-0.579517305,hollow|A_B_B|FCC,1
Rh6Ti6,337.71,9.46,1.54,6.82812,0.079,443.7,-0.350650926,4.365395195,0.359678955,7.906,4.524113388,1,7.5,4,-0.827292601,top|B,1
Rh6Ti6,337.71,9.46,1.75519522832032,7.03838,0.431666666666667,468.033333333333,-1.112005837,4.006081766,0.558881527,7.906,4.524113388,3,7.5,5.24148278841779,-2.399599151,hollow|A_B_B|HCP,1
Rh6V6,341.67,8.3,1.63,6.746187,0.525,475.8,-0.413435991,4.129359197,0.476037816,15.35,4.8961018,1,7.5,5,-0.990594239,top|B,1
Rh6V6,341.67,8.3,2.0386958215449,7.221329,0.933,503.066666666667,-1.603022987,3.567000804,0.753695683,15.35,4.8961018,3,7.5,7.39863622299141,-0.94466877,hollow|A_A_B|HCP,1
Rh6V6,341.67,8.3,1.82293011087046,6.983758,0.729,489.433333333333,-1.033957495,3.891769821,0.620874725,15.35,4.8961018,3,7.5,6.0822019955734,-1.889752241,hollow|A_B_B|HCP,1
Rh6V6,341.67,8.3,1.82293011087046,6.983758,0.729,489.433333333333,-1.033926868,3.891766301,0.620868087,15.35,4.8961018,3,6.95454545454545,6.0822019955734,-1.951288608,hollow|A_B_B|FCC,1
Rh6W6,348.43,8.875,2.36,7.86403,0.81626,835,-0.944148936,5.792044048,0.546599071,12.9,5.250425331,1,7.5,6,-1.014779989,top|B,1
Rh6W6,348.43,8.875,2.30636071691793,7.59394333333333,1.03008666666667,622.8,-1.670470968,4.443430675,0.747417156,12.9,5.250425331,3,7.5,7.86222418262669,-0.599930196,hollow|A_A_B|HCP,1
Rh6W6,348.43,8.875,2.33302620900973,7.72898666666667,0.923173333333333,728.9,-1.31892658,5.153697569,0.650197004,12.9,5.250425331,3,7.5,6.86828545531999,-1.593312649,hollow|A_B_B|HCP,1
Rh6W6,348.43,8.875,2.33302620900973,7.72898666666667,0.923173333333333,728.9,-1.318938825,5.153698236,0.650199022,12.9,5.250425331,3,6.95454545454545,6.86828545531999,-1.356924501,hollow|A_B_B|FCC,1
Rh6Y6,372.54,14.08,1.5027434238027,6.63114,0.583666666666667,433.166666666667,-0.622904788,5.03258192,0.565154615,3.772,3.939914881,3,6.95454545454545,4.32674871092222,-1.888267996,hollow|A_B_B|FCC,1
Rh6Y6,372.54,14.08,1.66781293915115,6.83808,0.722,454.05,-0.863021455,4.404280274,0.666182863,3.772,3.939914881,5,7.615384615,5.19615242270663,-1.451988695,4fold|A_A_B_B,1
Rh6Zn6,323.415,8.72,2.28,7.4589,1.137,516.7,-1.108828375,2.029409028,0.865308617,13.8,4.991290255,1,7.5,9,1.849050133,top|A,1
Rh6Zn6,323.415,8.72,1.65,9.394197,0,126.35,-6.478289259,1.246846176,0.997043269,13.8,4.991290255,1,7.5,12,2.863008882,top|B,1
Rh6Zn6,323.415,8.72,2.28,7.4589,1.137,516.7,-1.108848935,2.029412647,0.865312314,13.8,4.991290255,2,7.33,9,0.993629396,bridge|A_A|B,1
Rh6Zn6,323.415,8.72,2.04700017318148,8.103999,0.758,386.583333333333,-2.931343188,3.11649391,0.910024191,13.8,4.991290255,3,6.95454545454545,9.90578174668388,0.741982056,hollow|A_A_B|FCC,1
Rh6Zn6,323.415,8.72,1.83781127587939,8.749098,0.379,256.466666666667,-4.720917117,2.956594333,0.953929516,13.8,4.991290255,3,7.5,10.9027235569928,0.926462313,hollow|A_B_B|HCP,1
Rh6Zn6,323.415,8.72,1.93958758502935,8.4265485,0.5685,321.525,-3.830196634,3.166302929,0.932074429,13.8,4.991290255,5,7.615384615,10.3923048454133,0.928770383,4fold|A_A_B_B,1
Rh6Zr6,351.77,11.15,1.59176655836561,6.90905066666667,0.663,572.9,-1.182397811,4.77951524,0.585995349,10.82,4.24402005,3,7.5,5.24148278841779,-2.562427446,hollow|A_B_B|HCP,1
Rh6Zr6,351.77,11.15,1.59176655836561,6.90905066666667,0.663,572.9,-1.182399145,4.779513635,0.585995569,10.82,4.24402005,3,6.95454545454545,5.24148278841779,-2.559824405,hollow|A_B_B|FCC,1
Rh6Zr6,351.77,11.15,1.74137876408322,7.046513,0.7815,558.85,-1.460906109,4.375422185,0.668572304,10.82,4.24402005,5,7.615384615,6,-0.857724725,4fold|A_A_B_B,1
Ru12,270.59,8.17,2.2,7.3605,1.05,605.7,-1.595690672,4.099414512,0.733848136,12,5.210094992,1,7.5,8,1.093764024,top|A,1
Ru12,270.59,8.17,2.2,7.3605,1.05,605.7,-1.595447664,4.099610849,0.733800626,12,5.210094992,3,7.5,8,-0.376089897,hollow|A_A_A|HCP,1
Ru12,270.59,8.17,2.2,7.3605,1.05,605.7,-1.594865863,4.099737971,0.733729242,12,5.210094992,3,6.95454545454545,8,0.046446023,hollow|A_A_A|FCC,1
Ru6Sc6,300.745,11.585,1.36,6.56149,0.188,334,0.156348344,5.600717653,0.334084745,17.42,4.360695676,2,7.33,3,-1.581256646,bridge|B_B|A,1
Ru6Sc6,300.745,11.585,1.87410861333342,7.09416333333333,0.762666666666667,515.133333333333,-0.796210696,3.601781882,0.729825149,17.42,4.360695676,3,7.5,5.76899828122963,-1.145579532,hollow|A_A_B|HCP,1
Ru6Sc6,300.745,11.585,1.59649231571388,6.82782666666667,0.475333333333333,424.566666666667,-0.403353902,4.558599862,0.566604467,17.42,4.360695676,3,7.5,4.16016764610381,-1.740554808,hollow|A_B_B|HCP,1
Ru6Sc6,300.745,11.585,1.72973986483517,6.960995,0.619,469.85,-0.61545777,4.07442954,0.654751503,17.42,4.360695676,5,7.615384615,4.89897948556636,-1.384347725,4fold|A_A_B_B,1
Ru6Ta6,300.36,9.51,1.5,7.549571,0.322,771,-0.390174524,6.216885715,0.413519716,9.63,4.824173149,1,7.5,5,-1.143619088,top|B,1
Ru6Ta6,300.36,9.51,1.9363277681966,7.42352366666667,0.807333333333333,660.8,-1.226822601,5.067823344,0.643248347,9.63,4.824173149,3,6.95454545454545,6.83990378670679,-0.819359122,hollow|A_A_B|FCC,1
Ru6Ta6,300.36,9.51,1.70425692085874,7.48654733333333,0.564666666666667,715.9,-0.814205315,5.678910059,0.529962819,9.63,4.824173149,3,7.5,5.84803547642573,-2.460387205,hollow|A_B_B|HCP,1
Ru6Tc6,272.045,8.4,2.09507538418998,7.28012666666667,0.883333333333333,594.8,-1.475288881,4.181782697,0.71728295,18.46,5.168675175,3,7.5,7.65172473108956,-0.797750562,hollow|A_A_B|HCP,1
Ru6Tc6,272.045,8.4,2.09507538418998,7.28012666666667,0.883333333333333,594.8,-1.475313443,4.181861146,0.717286675,18.46,5.168675175,3,6.95454545454545,7.65172473108956,-0.265324734,hollow|A_A_B|FCC,1
Ru6Tc6,272.045,8.4,1.99515493883582,7.19975333333333,0.716666666666667,583.9,-1.368496706,4.3446586,0.685616446,18.46,5.168675175,3,7.5,7.31861142004594,-1.080539563,hollow|A_B_B|HCP,1
Ru6Tc6,272.045,8.4,1.99515493883582,7.19975333333333,0.716666666666667,583.9,-1.368493585,4.344660113,0.68561581,18.46,5.168675175,3,6.95454545454545,7.31861142004594,-0.653871459,hollow|A_B_B|FCC,1
Ru6Ti6,282.835,9.405,1.54,6.82812,0.079,443.7,-0.304958702,4.548765943,0.401251236,5.402,4.7374917,2,7.33,4,-2.14153972,bridge|B_B|A,1
Ru6Ti6,282.835,9.405,1.95338880383372,7.18304,0.726333333333333,551.7,-1.272146556,3.680823881,0.716226832,5.402,4.7374917,3,6.95454545454545,6.3496042078728,-0.97770856,hollow|A_A_B|FCC,1
Ru6Ti6,282.835,9.405,1.73442173588315,7.00558,0.402666666666667,497.7,-0.825758445,4.132663762,0.57085023,5.402,4.7374917,3,7.5,5.03968419957949,-2.207210041,hollow|A_B_B|HCP,1
Ru6Ti6,282.835,9.405,1.84065205837497,7.09431,0.5645,524.7,-1.057159889,3.911211554,0.646214575,5.402,4.7374917,5,7.615384615,5.65685424949238,-0.899815157,4fold|A_A_B_B,1
Ru6V6,286.795,8.245,1.63,6.746187,0.525,475.8,-0.716630137,4.005433577,0.485652851,10.97,4.913503158,2,7.33,5,-2.027972737,bridge|B_B|A,1
Ru6V6,286.795,8.245,1.99072370839209,7.155729,0.875,562.4,-1.666297866,3.834401444,0.723142824,10.97,4.913503158,3,6.95454545454545,6.83990378670679,-0.997842263,hollow|A_A_B|FCC,1
Ru6V6,286.795,8.245,1.80135494688834,6.950958,0.7,519.1,-1.207570279,3.946852792,0.608421013,10.97,4.913503158,3,7.5,5.84803547642573,-2.131893828,hollow|A_B_B|HCP,1
Ru6V6,286.795,8.245,1.89367367833003,7.0533435,0.7875,540.75,-1.440847242,3.896897272,0.666753558,10.97,4.913503158,5,7.615384615,6.32455532033676,-0.745206877,4fold|A_A_B_B,1
Ru6W6,293.555,8.82,2.25209023864749,7.52834333333333,0.972086666666667,682.133333333333,-1.437786055,4.662707508,0.719157077,5.73,5.114695583,3,7.5,7.26848237132856,-1.098061926,hollow|A_A_B|HCP,1
Ru6W6,293.555,8.82,2.25209023864749,7.52834333333333,0.972086666666667,682.133333333333,-1.437794414,4.662669822,0.719160436,5.73,5.114695583,3,6.95454545454545,7.26848237132856,-0.720073626,hollow|A_A_B|FCC,1
Ru6W6,293.555,8.82,2.30541383773241,7.69618666666667,0.894173333333333,758.566666666667,-1.30484349,5.303342849,0.661200302,5.73,5.114695583,3,7.5,6.60385449778925,-1.581612162,hollow|A_B_B|HCP,1
Ru6W6,293.555,8.82,2.30541383773241,7.69618666666667,0.894173333333333,758.566666666667,-1.304830816,5.303342838,0.661197058,5.73,5.114695583,3,6.95454545454545,6.60385449778925,-1.436330176,hollow|A_B_B|FCC,1
Ru6Y6,317.665,14.025,1.22,6.21726,0.307,391.4,-0.233485058,6.912030715,0.378064279,17.08,4.0404238,2,7.33,3,-1.294555464,bridge|B_B|A,1
Ru6Y6,317.665,14.025,1.48495780733927,6.59834,0.554666666666667,462.833333333333,-0.529091427,5.353556052,0.593925618,17.08,4.0404238,3,6.95454545454545,4.16016764610381,-1.680161182,hollow|A_B_B|FCC,1
Ru6Zn6,268.54,8.665,2.2,7.3605,1.05,605.7,-0.920322705,2.258796467,0.758876337,22.82,4.960172359,2,7.33,8,0.006978087,bridge|A_A|B,1
Ru6Zn6,268.54,8.665,1.99883265211535,8.038399,0.7,445.916666666667,-2.857731497,3.347855778,0.839931006,22.82,4.960172359,3,7.5,9.15771394042665,-0.12866794,hollow|A_A_B|HCP,1
Ru6Zn6,268.54,8.665,1.99883265211535,8.038399,0.7,445.916666666667,-2.857746938,3.347857176,0.839931691,22.82,4.960172359,3,6.95454545454545,9.15771394042665,-0.134679887,hollow|A_A_B|FCC,1
Ru6Zn6,268.54,8.665,1.90525588832577,8.3773485,0.525,366.025,-3.808171725,3.385089115,0.879702288,22.82,4.960172359,5,7.615384615,9.79795897113271,0.519628858,4fold|A_A_B_B,1
Ru6Zr6,296.895,11.095,1.33,6.634126,0.426,601,-0.441322691,5.705675898,0.432319289,10.47,4.502210235,2,7.33,4,-2.144494876,bridge|B_B|A,1
Ru6Zr6,296.895,11.095,1.8602258175747,7.11837533333333,0.842,604.133333333333,-1.106452062,4.04009967,0.718992376,10.47,4.502210235,3,7.5,6.3496042078728,-0.785202305,hollow|A_A_B|HCP,1
Ru6Zr6,296.895,11.095,1.57292731471431,6.87625066666667,0.634,602.566666666667,-0.80826708,4.869191165,0.590479749,10.47,4.502210235,3,7.5,5.03968419957949,-2.303287043,hollow|A_B_B|HCP,1
Ru6Zr6,296.895,11.095,1.71055546533867,6.997313,0.738,603.35,-0.96457112,4.455750718,0.657879128,10.47,4.502210235,5,7.615384615,5.65685424949238,-1.040790534,4fold|A_A_B_B,1
Sc12,330.9,15,1.36,6.56149,0.188,334,-0.363112902,3.468847638,0.472897601,22.27,3.86053211,1,7.5,3,-0.913253091,top|A,1
Sc12,330.9,15,1.36,6.56149,0.188,334,-0.363940768,3.469194543,0.473039478,22.27,3.86053211,3,7.5,3,-3.751788326,hollow|A_A_A|HCP,1
Sc12,330.9,15,1.36,6.56149,0.188,334,-0.36358017,3.469016115,0.472964565,22.27,3.86053211,3,6.95454545454545,3,-3.6918909,hollow|A_A_A|FCC,1
Sc6Ta6,330.515,12.925,1.40515109210421,6.89085033333333,0.232666666666667,479.666666666667,-0.006088817,4.451394386,0.395244872,23.02,4.366180352,3,7.5,3.55689330449006,-3.217354162,hollow|A_A_B|HCP,1
Sc6Ta6,330.515,12.925,1.40515109210421,6.89085033333333,0.232666666666667,479.666666666667,-0.006749383,4.451732536,0.395350633,23.02,4.366180352,3,6.95454545454545,3.55689330449006,-3.363343917,hollow|A_A_B|FCC,1
Sc6Ta6,330.515,12.925,1.45180117032475,7.22021066666667,0.277333333333333,625.333333333333,-0.345388042,4.685281105,0.500136231,23.02,4.366180352,3,7.5,4.21716332650875,-2.974183168,hollow|A_B_B|HCP,1
Sc6Ta6,330.515,12.925,1.45180117032475,7.22021066666667,0.277333333333333,625.333333333333,-0.344772062,4.685047766,0.500022531,23.02,4.366180352,3,6.95454545454545,4.21716332650875,-3.016796875,hollow|A_B_B|FCC,1
Sc6Tc6,302.2,11.815,1.9,7.11938,0.55,573,-0.874874887,2.862269695,0.770609694,24.39,4.366471193,2,7.33,7,-1.92354497,bridge|B_B|A,1
Sc6Tc6,302.2,11.815,1.69960775263951,6.93341666666667,0.429333333333333,493.333333333333,-0.662111438,3.609741325,0.683947525,24.39,4.366471193,3,7.5,5.27763208790408,-1.90676575,hollow|A_B_B|HCP,1
Sc6Tc6,302.2,11.815,1.60748250379281,6.840435,0.369,453.5,-0.526472459,4.008400226,0.628701361,24.39,4.366471193,5,7.615384615,4.58257569495584,-1.987392128,4fold|A_A_B_B,1
Sc6Ti6,312.99,12.82,1.41753191587366,6.65036666666667,0.151666666666667,370.566666666667,-0.449778284,3.710596844,0.514532615,25.83,4.134532902,3,7.5,3.30192724889463,-3.472570548,hollow|A_A_B|HCP,1
Sc6Ti6,312.99,12.82,1.41753191587366,6.65036666666667,0.151666666666667,370.566666666667,-0.449790111,3.710531863,0.514548843,25.83,4.134532902,3,6.95454545454545,3.30192724889463,-3.529919219,hollow|A_A_B|FCC,1
Sc6Ti6,312.99,12.82,1.47749759744151,6.73924333333333,0.115333333333333,407.133333333333,-0.401129143,3.286685108,0.530718288,25.83,4.134532902,3,7.5,3.63424118566428,-3.511154657,hollow|A_B_B|HCP,1
Sc6Ti6,312.99,12.82,1.47749759744151,6.73924333333333,0.115333333333333,407.133333333333,-0.401170549,3.286740017,0.530742551,25.83,4.134532902,3,6.95454545454545,3.63424118566428,-3.539837089,hollow|A_B_B|FCC,1
Sc6V6,316.95,11.66,1.44462504688973,6.62305566666667,0.300333333333333,381.266666666667,-0.585135255,4.247065353,0.547244255,28.7,4.157017677,3,7.5,3.55689330449006,-3.169286613,hollow|A_A_B|HCP,1
Sc6V6,316.95,11.66,1.44462504688973,6.62305566666667,0.300333333333333,381.266666666667,-0.585037816,4.246392724,0.547243856,28.7,4.157017677,3,6.95454545454545,3.55689330449006,-3.192500236,hollow|A_A_B|FCC,1
Sc6V6,316.95,11.66,1.53451582801555,6.68462133333333,0.412666666666667,428.533333333333,-0.574460526,3.621591255,0.599435668,28.7,4.157017677,3,7.5,4.21716332650875,-3.049899524,hollow|A_B_B|HCP,1
Sc6V6,316.95,11.66,1.53451582801555,6.68462133333333,0.412666666666667,428.533333333333,-0.574463542,3.621495772,0.599449411,28.7,4.157017677,3,6.95454545454545,4.21716332650875,-3.061108165,hollow|A_B_B|FCC,1
Sc6W6,323.71,12.235,1.63429307286134,6.99567,0.39742,501,-0.765760998,4.71800039,0.532970692,18.07,4.422181517,3,7.5,3.77976314968462,-2.709504295,hollow|A_A_B|HCP,1
Sc6W6,323.71,12.235,1.63429307286134,6.99567,0.39742,501,-0.76549378,4.717874826,0.532917859,18.07,4.422181517,3,6.95454545454545,3.77976314968462,-2.832789824,hollow|A_A_B|FCC,1
Sc6W6,323.71,12.235,1.96390724117835,7.42985,0.60684,668,-1.120498091,4.710724441,0.658144978,18.07,4.422181517,3,7.5,4.7622031559046,-2.434585916,hollow|A_B_B|HCP,1
Sc6W6,323.71,12.235,1.96390724117835,7.42985,0.60684,668,-1.120256286,4.71064105,0.65808979,18.07,4.422181517,3,6.95454545454545,4.7622031559046,-2.412205913,hollow|A_B_B|FCC,1
Sc6Y6,347.82,17.44,1.36,6.56149,0.188,334,-0.254019267,2.984764554,0.435932165,18.78,3.673416149,2,7.33,3,-2.722326163,bridge|A_A|B,1
Sc6Y6,347.82,17.44,1.31163364746426,6.44674666666667,0.227666666666667,353.133333333333,-0.429588571,3.647438387,0.47885062,18.78,3.673416149,3,7.5,3,-3.724476805,hollow|A_A_B|HCP,1
Sc6Y6,347.82,17.44,1.31163364746426,6.44674666666667,0.227666666666667,353.133333333333,-0.43048184,3.648187578,0.479120301,18.78,3.673416149,3,6.95454545454545,3,-3.675933873,hollow|A_A_B|FCC,1
Sc6Y6,347.82,17.44,1.26498737144147,6.33200333333333,0.267333333333333,372.266666666667,-0.60982988,4.211741748,0.522942525,18.78,3.673416149,3,7.5,3,-3.685153226,hollow|A_B_B|HCP,1
Sc6Y6,347.82,17.44,1.26498737144147,6.33200333333333,0.267333333333333,372.266666666667,-0.610012486,4.211780787,0.522969792,18.78,3.673416149,3,6.95454545454545,3,-3.625250493,hollow|A_B_B|FCC,1
Sc6Zn6,298.695,12.08,1.65,9.394197,0,126.35,-7.068788263,0.678609707,0.996909658,8.622,4.05912503,2,7.33,12,-2.704870741,bridge|B_B|A,1
Sc6Zn6,298.695,12.08,1.45050953159098,7.50572566666667,0.125333333333333,264.783333333333,-3.137730379,3.939645672,0.621350222,8.622,4.05912503,3,7.5,4.7622031559046,-2.708237878,hollow|A_A_B|HCP,1
Sc6Zn6,298.695,12.08,1.54704257443844,8.44996133333333,0.062666666666667,195.566666666667,-5.4187264,3.247375821,0.839271629,8.622,4.05912503,3,7.5,7.55952629936924,-2.710444857,hollow|A_B_B|HCP,1
