surface,LC,EN,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Hg6Zr6,311.85,1.33,3.222245943,0.4452432,17.52,4.258749318,1,7.5,4,-0.996031073
Ir12,383.9,2.2,2.359900247,0.82583483,17.27,5.637090407,1,7.5,9,1.610636505
Ir12,383.9,2.2,2.359720666,0.825904251,17.27,5.637090407,3,7.5,9,0.907405909
Ir12,383.9,2.2,2.359766916,0.825921733,17.27,5.637090407,3,6.95454545454545,9,0.750792558
Ir6La6,380.55,1.1,3.518811827,0.498955588,5.362,3.687577865,2,7.33,3,-0.967930693
Ir6La6,380.55,1.38591315488436,3.001536987,0.741234607,5.362,3.687577865,3,6.95454545454545,4.32674871092222,-1.451137931
Ir6Mn6,637.575,1.95760779923796,2.019889738,0.473769688,19.997,5.028652701,3,7.5,8.27677252914336,0.631621118
Ir6Mn6,637.575,1.95760779923796,2.019833822,0.473752267,19.997,5.028652701,3,6.95454545454545,8.27677252914336,0.764070352
Ir6Mn6,637.575,1.74192195256241,1.594165885,0.503602992,19.997,5.028652701,3,6.95454545454545,7.61166261102024,-0.179661257
Ir6Mo6,349.3,2.16,3.505107691,0.626914949,19.79,5.226800989,1,7.5,6,-0.640974351
Ir6Mo6,349.3,2.18658503231495,3.462541761,0.793869142,19.79,5.226800989,3,7.5,7.86222418262669,-0.266433326
Ir6Mo6,349.3,2.17325186524717,3.509151291,0.715023206,19.79,5.226800989,3,7.5,6.86828545531999,-1.21811964
Ir6Mo6,349.3,2.17325186524717,3.509168136,0.715067522,19.79,5.226800989,3,6.95454545454545,6.86828545531999,-0.948472785
Ir6Nb6,356.97,1.6,3.60592698,0.581447995,14.88,4.866076396,1,7.5,5,-0.866224745
Ir6Nb6,356.97,1.97843497729948,3.352001814,0.799687632,14.88,4.866076396,3,7.5,7.39863622299141,-0.562751011
Ir6Nb6,356.97,1.77918407245545,3.502297967,0.702286277,14.88,4.866076396,3,7.5,6.0822019955734,-1.653092658
Ir6Nb6,356.97,1.77918407245545,3.502296709,0.702282087,14.88,4.866076396,3,6.95454545454545,6.0822019955734,-1.726055222
Ir6Ni6,368.15,2.2,1.408664762,0.413674435,17.632,5.506116913,2,7.33,9,0.634453551
Ir6Ni6,368.15,2.09874452545851,1.289206045,0.425880866,17.632,5.506116913,3,7.5,9.32169751786158,0.374141426
Ir6Ni6,368.15,2.09874452545851,1.28921282,0.425877716,17.632,5.506116913,3,6.95454545454545,9.32169751786158,0.323209334
Ir6Ni6,368.15,2.00214935597366,1.139151483,0.437799799,17.632,5.506116913,3,7.5,9.6548938460563,0.649255864
Ir6Ni6,368.15,2.00214935597366,1.139155602,0.437799442,17.632,5.506116913,3,6.95454545454545,9.6548938460563,0.592878774
Ir6Os6,328.67,2.2,3.861768078,0.778186436,7.848,5.501900838,3,7.5,8.65349742184445,0.805631523
Ir6Os6,328.67,2.2,3.861819762,0.778186206,7.848,5.501900838,3,6.95454545454545,8.65349742184445,0.850222546
Ir6Os6,328.67,2.2,3.807226483,0.745287199,7.848,5.501900838,3,7.5,8.32033529220762,0.090854049
Ir6Os6,328.67,2.2,3.807229891,0.745284921,7.848,5.501900838,3,6.95454545454545,8.32033529220762,0.1901756
Ir6Pd6,386.485,2.2,1.837639628,0.847838082,9.642,5.51734172,3,7.5,9.32169751786158,0.570579862
Ir6Pd6,386.485,2.2,1.837646595,0.847836894,9.642,5.51734172,3,6.95454545454545,9.32169751786158,0.458768149
Ir6Pd6,386.485,2.2,1.715766433,0.886315671,9.642,5.51734172,3,7.5,9.6548938460563,1.144619923
Ir6Pd6,386.485,2.2,1.715776869,0.886314321,9.642,5.51734172,3,6.95454545454545,9.6548938460563,1.151707128
Ir6Pt6,388.16,2.2,2.156226587,0.809388338,31.07,5.77821202,1,7.5,9,1.448100868
Ir6Pt6,388.16,2.22634981009304,2.117695127,0.840003943,31.07,5.77821202,3,7.5,9.32169751786158,0.964760975
Ir6Pt6,388.16,2.22634981009304,2.117684464,0.840004761,31.07,5.77821202,3,6.95454545454545,9.32169751786158,0.725065691
Ir6Pt6,388.16,2.25301521677332,2.064204772,0.870296154,31.07,5.77821202,3,7.5,9.6548938460563,1.452903405
Ir6Pt6,388.16,2.25301521677332,2.064155475,0.870307024,31.07,5.77821202,3,6.95454545454545,9.6548938460563,1.204840892
Ir6Re6,330,1.9,3.96296341,0.684464228,9.841,5.543705308,1,7.5,7,-0.31934042
Ir6Re6,330,2.09507538418998,3.859793063,0.794662117,9.841,5.543705308,3,7.5,8.27677252914336,0.290742208
Ir6Re6,330,1.99515493883582,3.9248771,0.741398463,9.841,5.543705308,3,7.5,7.61166261102024,-0.756118778
Ir6Re6,330,1.99515493883582,3.92487431,0.741403051,9.841,5.543705308,3,6.95454545454545,7.61166261102024,-0.415214289
Ir6Rh6,382.12,2.22634981009304,3.156339852,0.802325848,17.34,5.473777266,3,7.5,9,0.604373815
Ir6Rh6,382.12,2.22634981009304,3.156306932,0.802328953,17.34,5.473777266,3,6.95454545454545,9,0.563892392
Ir6Rh6,382.12,2.25301521677332,2.928155009,0.806645058,17.34,5.473777266,3,7.5,9,0.826276936
Ir6Rh6,382.12,2.25301521677332,2.928157289,0.806644384,17.34,5.473777266,3,6.95454545454545,9,0.736266713
Ir6Ru6,327.245,2.2,3.400938356,0.780698441,13.52,5.371786275,3,7.5,8.65349742184445,0.57284725
Ir6Ru6,327.245,2.2,3.40101452,0.780595179,13.52,5.371786275,3,6.95454545454545,8.65349742184445,0.742627918
Ir6Ru6,327.245,2.2,3.237804591,0.753340992,13.52,5.371786275,3,7.5,8.32033529220762,0.175677102
Ir6Ru6,327.245,2.2,3.237763548,0.753361366,13.52,5.371786275,3,6.95454545454545,8.32033529220762,0.28486659
Ir6Sc6,357.4,1.59649231571388,2.666041976,0.63310891,3.596,4.495934838,3,6.95454545454545,4.32674871092222,-1.623614158
Ir6Sc6,357.4,1.72973986483517,2.612105876,0.72728068,3.596,4.495934838,5,7.615384615,5.19615242270663,-0.784003371
Ir6Ta6,357.015,1.9363277681966,4.0567816,0.705028651,13.92,4.982226488,3,7.5,7.39863622299141,-0.519659063
Ir6Ta6,357.015,1.70425692085874,4.223780447,0.570895727,13.92,4.982226488,3,7.5,6.0822019955734,-1.924635874
Ir6Ta6,357.015,1.70425692085874,4.223776113,0.570897913,13.92,4.982226488,3,6.95454545454545,6.0822019955734,-1.976372334
Ir6Tc6,328.7,1.9,3.27011994,0.690530686,8.476,5.379930718,1,7.5,7,0.148154692
Ir6Tc6,328.7,2.09507538418998,3.444189436,0.792749375,8.476,5.379930718,3,7.5,8.27677252914336,0.24610615
Ir6Tc6,328.7,1.99515493883582,3.379339759,0.742905498,8.476,5.379930718,3,7.5,7.61166261102024,-0.605923096
Ir6Tc6,328.7,1.99515493883582,3.379332574,0.74290672,8.476,5.379930718,3,6.95454545454545,7.61166261102024,-0.297319471
Ir6Ti6,339.49,1.54,2.528146975,0.419554226,6.261,4.660779871,1,7.5,4,-0.470708505
Ir6Ti6,339.49,1.73442173588315,2.893291519,0.620333182,6.261,4.660779871,3,6.95454545454545,5.24148278841779,-2.058430031
Ir6V6,343.45,1.63,2.609907417,0.558818965,13.88,5.037466422,1,7.5,5,-0.789379797
Ir6V6,343.45,1.99072370839209,3.048766568,0.805337865,13.88,5.037466422,3,7.5,7.39863622299141,-0.662328757
Ir6V6,343.45,1.80135494688834,2.93503784,0.692957897,13.88,5.037466422,3,7.5,6.0822019955734,-1.598288931
Ir6V6,343.45,1.80135494688834,2.935041132,0.692945535,13.88,5.037466422,3,6.95454545454545,6.0822019955734,-1.726014949
Ir6W6,350.21,2.36,4.171497131,0.618645829,5.395,5.366893797,1,7.5,6,-0.800135504
Ir6W6,350.21,2.25209023864749,3.785204579,0.789846918,5.395,5.366893797,3,7.5,7.86222418262669,-0.238246006
Ir6W6,350.21,2.30541383773241,3.991809846,0.709807625,5.395,5.366893797,3,7.5,6.86828545531999,-1.339652347
Ir6W6,350.21,2.30541383773241,3.991815962,0.709839644,5.395,5.366893797,3,6.95454545454545,6.86828545531999,-1.079505939
Ir6Y6,374.32,1.22,3.421554882,0.404229205,3.144,4.122369702,2,7.33,3,-1.002376223
Ir6Y6,374.32,1.48495780733927,2.985994431,0.664511628,3.144,4.122369702,3,6.95454545454545,4.32674871092222,-1.517482686
Ir6Y6,374.32,1.63829179330179,2.793309013,0.747851912,3.144,4.122369702,5,7.615384615,5.19615242270663,-1.291290371
Ir6Zn6,325.195,1.65,0.967286902,0.995924068,7.964,5.208958398,2,7.33,12,0.899058
Ir6Zn6,325.195,1.90525588832577,2.97231538,0.925548599,7.964,5.208958398,2,7.33,10.3923048454133,1.185794693
Ir6Zn6,325.195,1.90525588832577,2.97235534,0.925546431,7.964,5.208958398,2,7.33,10.3923048454133,1.187708877
Ir6Zn6,325.195,1.99883265211535,2.953344676,0.901454518,7.964,5.208958398,3,6.95454545454545,9.90578174668388,0.69379913
Ir6Zn6,325.195,1.81605998689204,2.745527499,0.949314619,7.964,5.208958398,3,7.5,10.9027235569928,0.869152281
Ir6Zn6,325.195,1.90525588832577,2.97235484,0.925542837,7.964,5.208958398,5,7.615384615,10.3923048454133,1.08215864
Ir6Zr6,353.55,1.57292731471431,3.394104541,0.654238766,3.805,4.308384562,3,6.95454545454545,5.24148278841779,-2.164699465
La12,377.2,1.1,4.244577523,0.609203929,23.33,3.34990136,1,7.5,3,-0.699858561
La12,377.2,1.1,4.243927968,0.609098101,23.33,3.34990136,3,7.5,3,-2.911750049
La12,377.2,1.1,4.244069801,0.609194147,23.33,3.34990136,3,6.95454545454545,3,-3.004750532
La6Mn6,634.225,1.1,4.625223484,0.214017463,18.55,3.365110035,2,7.33,3,-2.235906758
La6Mn6,634.225,1.1,4.625223484,0.214017463,18.55,3.365110035,2,7.33,3,-1.99805627
La6Mn6,634.225,1.23321563684914,3.279993701,0.42256205,18.55,3.365110035,3,6.95454545454545,3.97905720789639,-2.449888509
La6Mn6,634.225,1.38256436997204,2.144555392,0.542568389,18.55,3.365110035,3,7.5,5.27763208790408,-1.873517385
La6Mn6,634.225,1.30575648572006,2.705307521,0.489663642,18.55,3.365110035,5,7.615384615,4.58257569495584,-2.231769267
La6Mo6,345.95,1.1,6.706602852,0.562157022,19.08,3.508979443,2,7.33,3,-1.732854395
La6Mo6,345.95,1.1,6.706602852,0.562157022,19.08,3.508979443,2,7.33,3,-3.240632821
La6Nb6,353.62,1.1,6.008320281,0.583530265,22.66,3.655109424,2,7.33,3,-2.749419314
La6Nb6,353.62,1.6,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,-2.749947759
La6Nb6,353.62,1.6,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,-1.695561601
La6Nb6,353.62,1.24633593687395,5.237684819,0.6279319,22.66,3.655109424,3,7.5,3.55689330449006,-2.44762874
La6Nb6,353.62,1.24633593687395,5.23761347,0.627958464,22.66,3.655109424,3,6.95454545454545,3.55689330449006,-2.464727829
La6Nb6,353.62,1.41213933413043,4.57263347,0.661043096,22.66,3.655109424,3,7.5,4.21716332650875,-2.610129002
La6Nb6,353.62,1.41213933413043,4.572617448,0.661064422,22.66,3.655109424,3,6.95454545454545,4.21716332650875,-2.52040994
La6Nb6,353.62,1.1,6.008320281,0.583530265,22.66,3.655109424,2,7.33,3,-2.642705654
La6Ni6,364.8,1.1,2.353076409,0.229544068,10.902,3.236744609,2,7.33,3,-2.056777348
La6Ni6,364.8,1.3221262029884,1.874593179,0.360193475,10.902,3.236744609,3,6.95454545454545,4.48140474655716,-2.038984232
La6Ni6,364.8,1.44948266633306,1.694329483,0.399539336,10.902,3.236744609,5,7.615384615,5.47722557505166,-1.778215499
La6Os6,325.32,1.1,7.345167315,0.498138776,22.46,3.774644736,2,7.33,3,-0.768978606
La6Pd6,383.135,1.1,3.286741984,0.459367808,15.14,3.267253893,1,7.5,3,-0.57233105
La6Pd6,383.135,1.1,3.286746177,0.459389421,15.14,3.267253893,2,7.33,3,-2.448574472
La6Pd6,383.135,1.5556349186104,2.690969104,0.825909715,15.14,3.267253893,5,7.615384615,5.47722557505166,-1.55823459
La6Pt6,384.81,1.1,3.614222648,0.482987784,9.414,3.266230914,1,7.5,3,-0.288224066
La6Pt6,384.81,1.1,3.614574841,0.483325835,9.414,3.266230914,2,7.33,3,-2.123916947
La6Re6,326.65,1.9,3.663817056,0.769449314,18.3,3.653938703,1,7.5,7,-1.476644249
La6Re6,326.65,1.9,3.663734064,0.769454925,18.3,3.653938703,2,7.33,7,-1.647017717
La6Rh6,378.77,1.1,6.769015257,0.44635639,15.02,3.502632668,1,7.5,3,0.341442458
La6Rh6,378.77,1.1,6.768362713,0.446299959,15.02,3.502632668,2,7.33,3,-1.613400637
La6Rh6,378.77,1.40251249508284,5.119739278,0.698126364,15.02,3.502632668,3,6.95454545454545,4.32674871092222,-1.884781265
La6Rh6,378.77,1.58366663158633,4.448313919,0.780237486,15.02,3.502632668,5,7.615384615,5.19615242270663,-1.544233245
La6Ru6,323.895,1.1,6.810637044,0.469385011,18.06,3.55025367,1,7.5,3,0.705321383
La6Ru6,323.895,1.1,6.810744645,0.469382226,18.06,3.55025367,2,7.33,3,-1.256375988
La6Ru6,323.895,1.38591315488436,5.277959162,0.672646798,18.06,3.55025367,3,6.95454545454545,4.16016764610381,-1.679576682
La6Sc6,354.05,1.18061444586404,4.089019021,0.554380952,15.29,3.442043367,3,7.5,3,-3.187558377
La6Sc6,354.05,1.18061444586404,4.089439237,0.554541638,15.29,3.442043367,3,6.95454545454545,3,-3.178272901
La6Sc6,354.05,1.26713679071168,3.634628621,0.495987429,15.29,3.442043367,3,7.5,3,-3.410983295
La6Sc6,354.05,1.26713679071168,3.635160611,0.496240111,15.29,3.442043367,3,6.95454545454545,3,-3.438166515
La6Ta6,353.665,1.5,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,-3.007561876
La6Ta6,353.665,1.1,6.260599252,0.513249141,18.16,3.734045952,2,7.33,3,-1.543585478
La6Ta6,353.665,1.5,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,-2.866995622
La6Ta6,353.665,1.21981005732343,5.681243013,0.555879821,18.16,3.734045952,3,6.95454545454545,3.55689330449006,-2.586323531
La6Ta6,353.665,1.21981005732343,5.681389182,0.555941197,18.16,3.734045952,3,7.5,3.55689330449006,-2.55885704
La6Tc6,325.35,1.9,3.380929435,0.798748132,13.3,3.542196677,2,7.33,7,-1.138330556
La6Tc6,325.35,1.31981478882877,5.244836626,0.649331388,13.3,3.542196677,3,6.95454545454545,3.97905720789639,-1.707125487
La6Ti6,336.14,1.54,2.868931223,0.511658682,40.74,3.503147196,2,7.33,4,-3.091792946
La6Ti6,336.14,1.30153755228192,4.035662237,0.577194408,40.74,3.503147196,2,7.33,3.46410161513775,-2.113726012
La6Ti6,336.14,1.23055783628954,4.449071264,0.606246052,40.74,3.503147196,3,6.95454545454545,3.30192724889463,-2.786960275
La6V6,340.1,1.1,6.459615466,0.733714475,29.4,3.52691056,2,7.33,3,-1.510095884
La6V6,340.1,1.63,2.820333309,0.580900177,29.4,3.52691056,2,7.33,5,-2.907355819
La6W6,346.86,1.1,6.81751689,0.575478756,0.0001874,3.633736935,2,7.33,3,-1.500171212
La6W6,346.86,1.82980817561923,5.365674953,0.711329998,0.0001874,3.633736935,3,6.95454545454545,4.7622031559046,-2.445368698
La6Y6,370.97,1.13862767049827,4.142189113,0.56437001,19.11,3.432333549,3,7.5,3,-3.171289915
La6Y6,370.97,1.13862767049827,4.141751052,0.564256307,19.11,3.432333549,3,6.95454545454545,3,-3.208321207
La6Y6,370.97,1.17861179274937,4.176232529,0.545092116,19.11,3.432333549,3,7.5,3,-3.372638373
La6Y6,370.97,1.17861179274937,4.176472247,0.545181223,19.11,3.432333549,3,6.95454545454545,3,-3.414582408
La6Zn6,321.845,1.1,2.860270502,0.500277766,14.37,3.339966943,2,7.33,3,-2.547424041
La6Zr6,350.2,1.17186883256013,4.638740567,0.59982078,25.49,3.66766341,3,7.5,3.30192724889463,-2.895176683
La6Zr6,350.2,1.17186883256013,4.638594774,0.599756302,25.49,3.66766341,3,6.95454545454545,3.30192724889463,-2.906531858
La6Zr6,350.2,1.2484332370235,4.176344123,0.595141015,25.49,3.66766341,3,7.5,3.63424118566428,-3.080081574
La6Zr6,350.2,1.2484332370235,4.176173231,0.595043496,25.49,3.66766341,3,6.95454545454545,3.63424118566428,-3.219845636
Mn6Mo6,602.975,1.73130021315173,2.434678458,0.459081974,17.164,4.878714897,3,7.5,6.64939976115098,-1.586783958
Mn6Mo6,602.975,1.93380672778014,3.099556453,0.386905927,17.164,4.878714897,3,7.5,6.31635959765638,-1.727997843
Mn6Mo6,602.975,1.93380672778014,3.099665621,0.386912938,17.164,4.878714897,3,6.95454545454545,6.31635959765638,-1.639963846
Mn6Nb6,610.645,1.55,1.885185412,0.469788419,17.191,4.633050821,2,7.33,7,-1.785752644
Mn6Nb6,610.645,1.6,4.104876285,0.242022519,17.191,4.633050821,2,7.33,5,-2.038195102
Mn6Nb6,610.645,1.58315664387216,3.425703674,0.329417542,17.191,4.633050821,3,6.95454545454545,5.59344471040698,-2.396827263
Mn6Ni6,621.825,1.66174961896198,1.260983516,0.513707378,9.216,4.724399567,3,7.5,7.88373516310524,0.700454083
Mn6Ni6,621.825,1.66174961896198,1.260979896,0.513709249,9.216,4.724399567,3,6.95454545454545,7.88373516310524,0.693961855
Mn6Ni6,621.825,1.72061035682109,1.224359947,0.507842659,9.216,4.724399567,5,7.615384615,8.36660026534076,1.149198374
Mn6Pd6,640.16,1.55,1.265861345,0.523177481,5.83875,4.615777399,2,7.33,7,2.131035173
Mn6Pd6,640.16,1.74192195256241,1.246248932,0.512830426,5.83875,4.615777399,3,7.5,7.88373516310524,2.299471326
Mn6Pt6,641.835,1.76278527649283,1.400693491,0.512000713,9.899,4.889882645,3,6.95454545454545,7.88373516310524,1.94565177
Mn6Rh6,635.795,1.55,1.558270223,0.503378217,20.739,4.786581446,2,7.33,7,0.714624275
Mn6Rh6,635.795,1.76278527649283,1.684101865,0.486528255,20.739,4.786581446,3,7.5,7.61166261102024,0.488192499
Mn6Rh6,635.795,1.76278527649283,1.684146393,0.48652387,20.739,4.786581446,3,6.95454545454545,7.61166261102024,0.487777661
Mn6Rh6,635.795,1.87989361401118,1.769864915,0.478128474,20.739,4.786581446,5,7.615384615,7.93725393319377,1.408094692
Mn6Ru6,580.92,1.55,1.639158001,0.49671394,12.865,4.856771571,2,7.33,7,-0.618073115
Mn6Ru6,580.92,1.74192195256241,2.027364476,0.456178985,12.865,4.856771571,3,7.5,7.31861142004594,-0.834910973
Mn6Ru6,580.92,1.95760779923796,2.395335982,0.415533955,12.865,4.856771571,3,6.95454545454545,7.65172473108956,-0.415931989
Mn6Ru6,580.92,1.84661853126194,2.213125628,0.435871757,12.865,4.856771571,5,7.615384615,7.48331477354788,-0.278413138
Mn6Ta6,610.69,1.55,2.200708061,0.402665273,12.405,4.834919235,2,7.33,7,-1.726990069
Mn6Ta6,610.69,1.5,5.006786384,0.214181609,12.405,4.834919235,2,7.33,5,-2.286560749
Mn6Ta6,610.69,1.5164848364447,4.214616728,0.282237135,12.405,4.834919235,3,7.5,5.59344471040698,-2.528471857
Mn6Ta6,610.69,1.5164848364447,4.214729588,0.282228925,12.405,4.834919235,3,6.95454545454545,5.59344471040698,-2.529402486
Mn6W6,603.885,1.55,2.312401396,0.385020869,19.723,4.992345475,1,7.5,7,0.327886155
Mn6W6,603.885,2.36,4.333031153,0.287907395,19.723,4.992345475,1,7.5,6,-1.086931245
Mn6W6,603.885,2.05140732237095,3.722776741,0.323501789,19.723,4.992345475,3,6.95454545454545,6.31635959765638,-2.157893489
Mn6W6,603.885,1.91258986716964,3.402433624,0.33999568,19.723,4.992345475,5,7.615384615,6.48074069840786,-1.466322291
Mn6Y6,627.995,1.22,5.233320781,0.189011397,31.145,3.707694665,2,7.33,3,-2.133923254
Mn6Y6,627.995,1.32134772053939,3.691956592,0.382959964,31.145,3.707694665,3,6.95454545454545,3.97905720789639,-2.706620433
Mn6Y6,627.995,1.3751363568752,3.038167228,0.444862578,31.145,3.707694665,5,7.615384615,4.58257569495584,-2.746558989
Mn6Zn6,578.87,1.55,1.390825554,0.499299143,6.308,4.601821718,2,7.33,7,-0.530276129
Mn6Zn6,578.87,1.58264112555376,1.913386648,0.499267628,6.308,4.601821718,3,7.5,8.37771872824006,-0.663849737
Mn6Zn6,578.87,1.58264112555376,1.913377989,0.49926654,6.308,4.601821718,3,6.95454545454545,8.37771872824006,-0.622831433
Mn6Zn6,578.87,1.61596963373812,1.770746507,0.499188294,6.308,4.601821718,3,7.5,10.0265958699292,0.148365036
Mn6Zn6,578.87,1.61596963373812,1.770777746,0.499182578,6.308,4.601821718,3,6.95454545454545,10.0265958699292,-0.05052324
Mn6Zr6,607.225,1.55,1.404169623,0.53064486,20.238,4.319470694,1,7.5,7,-0.312909962
Mn6Zr6,607.225,1.33,4.772993347,0.210168928,20.238,4.319470694,1,7.5,4,-0.22659586
Mn6Zr6,607.225,1.33,4.772981548,0.210230502,20.238,4.319470694,2,7.33,4,-2.112977563
Mn6Zr6,607.225,1.39962489950871,3.695309511,0.350645814,20.238,4.319470694,3,6.95454545454545,4.82028452835046,-2.562502277
Mn6Zr6,607.225,1.43579246411172,3.177324737,0.405497499,20.238,4.319470694,5,7.615384615,5.29150262212918,-2.283911313
Mo12,314.7,2.16,4.589310286,0.667494371,21.32,4.976166617,1,7.5,6,-0.896368563
Mo12,314.7,2.16,4.589375947,0.667635732,21.32,4.976166617,3,7.5,6,-2.116413272
Mo12,314.7,2.16,4.589337541,0.667551165,21.32,4.976166617,3,6.95454545454545,6,-1.927141362
Mo6Nb6,322.37,1.6,4.9376714,0.62362423,11.97,4.787231865,1,7.5,5,-0.87165845
Mo6Nb6,322.37,1.95438068394833,4.442857736,0.656671189,11.97,4.787231865,3,7.5,5.64621617328617,-2.284669422
Mo6Nb6,322.37,1.95438068394833,4.442775043,0.656615995,11.97,4.787231865,3,6.95454545454545,5.64621617328617,-2.126836049
Mo6Nb6,322.37,1.76833511934739,4.684456391,0.640947248,11.97,4.787231865,3,7.5,5.31329284591306,-2.276391583
Mo6Nb6,322.37,1.76833511934739,4.684329799,0.640875063,11.97,4.787231865,3,6.95454545454545,5.31329284591306,-2.271357341
Mo6Ni6,333.55,2.07322747937726,2.106068043,0.359646718,10.761,5.116997273,3,7.5,7.11378660898013,-1.470152021
Mo6Ni6,333.55,2.07322747937726,2.106092712,0.359652469,10.761,5.116997273,3,6.95454545454545,7.11378660898013,-1.174956126
Mo6Ni6,333.55,1.98994082465047,1.761030985,0.408577931,10.761,5.116997273,3,7.5,8.43432665301749,-0.517179834
Mo6Ni6,333.55,1.98994082465047,1.761116324,0.408610494,10.761,5.116997273,3,6.95454545454545,8.43432665301749,-0.53736415
Mo6Os6,294.07,2.17325186524717,5.160138949,0.661636498,15.05,5.114194489,3,7.5,6.60385449778925,-1.338956688
Mo6Os6,294.07,2.17325186524717,5.160173582,0.661638665,15.05,5.114194489,3,6.95454545454545,6.60385449778925,-1.11557109
Mo6Os6,294.07,2.18658503231495,4.942217401,0.715038227,15.05,5.114194489,3,7.5,7.26848237132856,-1.068503016
Mo6Os6,294.07,2.18658503231495,4.94219122,0.715037979,15.05,5.114194489,3,6.95454545454545,7.26848237132856,-0.530009321
Mo6Pd6,351.885,2.16,3.297887272,0.592682248,18.04,5.118331265,1,7.5,6,-0.969871409
Mo6Pd6,351.885,2.17325186524717,3.129291689,0.718349155,18.04,5.118331265,3,7.5,7.11378660898013,-1.519637828
Mo6Pt6,353.56,2.16,3.45819704,0.590840308,16.39,5.263392283,1,7.5,6,-0.854814195
Mo6Pt6,353.56,2.19928130794426,3.464276082,0.708856577,16.39,5.263392283,3,7.5,7.11378660898013,-1.234992602
Mo6Re6,295.4,2.16,5.12698974,0.65979035,13.88,5.103454446,1,7.5,6,-0.636742573
Mo6Re6,295.4,1.9,5.098561637,0.729558258,13.88,5.103454446,1,7.5,7,-0.602819093
Mo6Re6,295.4,2.06960294842014,5.120621079,0.683838228,13.88,5.103454446,3,7.5,6.31635959765638,-1.643729629
Mo6Re6,295.4,2.06960294842014,5.120595152,0.683813421,13.88,5.103454446,3,6.95454545454545,6.31635959765638,-1.435836697
Mo6Re6,295.4,1.98298905745802,5.11120962,0.707066859,13.88,5.103454446,3,7.5,6.64939976115098,-1.608780552
Mo6Re6,295.4,1.98298905745802,5.111173555,0.707022409,13.88,5.103454446,3,6.95454545454545,6.64939976115098,-1.271112449
Mo6Rh6,347.52,2.19928130794426,4.536966745,0.655523469,19.3,5.104425265,3,7.5,6.86828545531999,-1.461350771
Mo6Rh6,347.52,2.19928130794426,4.536943974,0.655531107,19.3,5.104425265,3,6.95454545454545,6.86828545531999,-1.16648944
Mo6Rh6,347.52,2.2392769775338,4.061911397,0.751430915,19.3,5.104425265,3,7.5,7.86222418262669,-0.547926793
Mo6Ru6,292.645,2.17325186524717,4.705816187,0.668314728,8.167,5.012515519,3,7.5,6.60385449778925,-1.460015781
Mo6Ru6,292.645,2.17325186524717,4.705842743,0.668319703,8.167,5.012515519,3,6.95454545454545,6.60385449778925,-1.254676229
Mo6Ru6,292.645,2.18658503231495,4.307601122,0.725637539,8.167,5.012515519,3,7.5,7.26848237132856,-1.093677627
Mo6Ru6,292.645,2.18658503231495,4.307615044,0.725645113,8.167,5.012515519,3,6.95454545454545,7.26848237132856,-0.637922867
Mo6Sc6,322.8,2.16,3.858152789,0.76002892,23.1,4.276749099,2,7.33,6,-1.776304172
Mo6Sc6,322.8,2.16,3.858152789,0.76002892,23.1,4.276749099,2,7.33,6,-1.776304172
Mo6Sc6,322.8,2.16,3.858152789,0.76002892,23.1,4.276749099,2,7.33,6,-1.776304172
Mo6Sc6,322.8,1.36,4.773531727,0.385318252,23.1,4.276749099,2,7.33,3,-2.244728689
Mo6Sc6,322.8,1.36,4.773531727,0.385318252,23.1,4.276749099,2,7.33,3,-2.244728689
Mo6Sc6,322.8,1.36,4.773531727,0.385318252,23.1,4.276749099,2,7.33,3,-2.244728689
Mo6Sc6,322.8,1.85132274527393,4.127610682,0.664991663,23.1,4.276749099,3,7.5,4.7622031559046,-2.316857088
Mo6Sc6,322.8,1.85132274527393,4.127610682,0.664991663,23.1,4.276749099,3,7.5,4.7622031559046,-2.316857088
Mo6Sc6,322.8,1.85132274527393,4.127610682,0.664991663,23.1,4.276749099,3,7.5,4.7622031559046,-2.316857088
Mo6Sc6,322.8,1.85132274527393,4.127341652,0.66480178,23.1,4.276749099,3,6.95454545454545,4.7622031559046,-2.266779298
Mo6Sc6,322.8,1.85132274527393,4.127341652,0.66480178,23.1,4.276749099,3,6.95454545454545,4.7622031559046,-2.266779298
Mo6Sc6,322.8,1.85132274527393,4.127341652,0.66480178,23.1,4.276749099,3,6.95454545454545,4.7622031559046,-2.266779298
Mo6Sc6,322.8,1.58675736442991,4.430310604,0.544097044,23.1,4.276749099,3,7.5,3.77976314968462,-2.712903269
Mo6Sc6,322.8,1.58675736442991,4.430310604,0.544097044,23.1,4.276749099,3,7.5,3.77976314968462,-2.712903269
Mo6Sc6,322.8,1.58675736442991,4.430310604,0.544097044,23.1,4.276749099,3,7.5,3.77976314968462,-2.712903269
Mo6Sc6,322.8,1.58675736442991,4.429887308,0.543945742,23.1,4.276749099,3,6.95454545454545,3.77976314968462,-2.76353277
Mo6Sc6,322.8,1.58675736442991,4.429887308,0.543945742,23.1,4.276749099,3,6.95454545454545,3.77976314968462,-2.76353277
Mo6Sc6,322.8,1.58675736442991,4.429887308,0.543945742,23.1,4.276749099,3,6.95454545454545,3.77976314968462,-2.76353277
