adsorbate,surface,reaction energy (eV),site,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices,Coordination_Number,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy
H,Pt6Zr6,0.019610972,top|B,L1_o,['Zr'],[10],"['Zr', 'Zr', 'Pt', 'Zr', 'Zr', 'Pt', 'Pt']","[5, 6, 8, 9, 10, 11, 12]",1,357.81,11.555,1.33,6.634126,0.426,601
H,Pt6Zr6,0.175672613,bridge|A_A|B,L1_o,"['Pt', 'Pt']","[11, 12]","['Zr', 'Zr', 'Pt', 'Pt', 'Zr', 'Zr', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",2,357.81,11.555,2.28,8.95883,2.128,510
H,Pt6Zr6,-0.621889647,bridge|B_B|A,L1_o,"['Zr', 'Zr']","[9, 10]","['Zr', 'Zr', 'Pt', 'Pt', 'Zr', 'Zr', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",2,357.81,11.555,1.33,6.634126,0.426,601
H,Pt6Zr6,0.151275294,hollow|A_A_B|HCP,L1_o,"['Zr', 'Pt', 'Pt']","[9, 11, 12]","['Zr', 'Zr', 'Pt', 'Pt', 'Zr', 'Zr', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,357.81,11.555,1.905053215,8.183928667,1.560666667,540.3333333
H,Re12,0.056626618,top|A,A1,['Re'],[9],"['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[6, 7, 8, 9, 10, 11, 12]",1,276.1,8.86,1.9,7.83352,0.15,738
H,Re12,-0.338007973,bridge|A_A|A,A1,"['Re', 'Re']","[11, 12]","['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,276.1,8.86,1.9,7.83352,0.15,738
H,Re12,-0.491666032,hollow|A_A_A|HCP,A1,"['Re', 'Re', 'Re']","[10, 11, 12]","['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,276.1,8.86,1.9,7.83352,0.15,738
H,Re12,-0.511985045,hollow|A_A_A|FCC,A1,"['Re', 'Re', 'Re']","[9, 10, 11]","['Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,276.1,8.86,1.9,7.83352,0.15,738
H,Re6Rh6,-0.507218835,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,328.22,8.57,1.9,7.83352,0.15,738
H,Re6Rh6,-0.063186466,bridge|B_B|A,L1_o,"['Rh', 'Rh']","[9, 10]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,328.22,8.57,2.28,7.4589,1.137,516.7
H,Re6Rh6,-0.481455641,hollow|A_A_B|HCP,L1_o,"['Rh', 'Re', 'Re']","[10, 11, 12]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.019051281,7.708646667,0.479,664.2333333
H,Re6Rh6,-0.512898939,hollow|A_A_B|FCC,L1_o,"['Rh', 'Re', 'Re']","[9, 11, 12]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.019051281,7.708646667,0.479,664.2333333
H,Re6Rh6,-0.347090181,hollow|A_B_B|HCP,L1_o,"['Rh', 'Rh', 'Re']","[9, 10, 11]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.145562146,7.583773333,0.808,590.4666667
H,Re6Rh6,-0.339126225,hollow|A_B_B|FCC,L1_o,"['Rh', 'Rh', 'Re']","[9, 10, 12]","['Rh', 'Rh', 'Re', 'Re', 'Rh', 'Rh', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.22,8.57,2.145562146,7.583773333,0.808,590.4666667
H,Re6Ru6,-0.450272075,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,273.345,8.515,1.9,7.83352,0.15,738
H,Re6Ru6,-0.250877803,bridge|B_B|A,L1_o,"['Ru', 'Ru']","[9, 10]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,273.345,8.515,2.2,7.3605,1.05,605.7
H,Re6Ru6,-0.388520601,bridge|A_B|A,L1_o,"['Ru', 'Re']","[10, 11]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,273.345,8.515,2.04450483,7.59701,0.6,671.85
H,Re6Ru6,-0.326065169,bridge|A_B|B,L1_o,"['Ru', 'Re']","[10, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,273.345,8.515,2.04450483,7.59701,0.6,671.85
H,Re6Ru6,-0.498806435,hollow|A_A_B|HCP,L1_o,"['Ru', 'Re', 'Re']","[10, 11, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,1.995154939,7.675846667,0.45,693.9
H,Re6Ru6,-0.540946937,hollow|A_A_B|FCC,L1_o,"['Ru', 'Re', 'Re']","[9, 11, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,1.995154939,7.675846667,0.45,693.9
H,Re6Ru6,-0.456822399,hollow|A_B_B|HCP,L1_o,"['Ru', 'Ru', 'Re']","[9, 10, 11]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,2.095075384,7.518173333,0.75,649.8
H,Re6Ru6,-0.477412029,hollow|A_B_B|FCC,L1_o,"['Ru', 'Ru', 'Re']","[9, 10, 12]","['Ru', 'Ru', 'Re', 'Re', 'Ru', 'Ru', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,273.345,8.515,2.095075384,7.518173333,0.75,649.8
H,Re6Sc6,-0.694683909,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,303.5,11.93,1.9,7.83352,0.15,738
H,Re6Sc6,-0.541536199,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[9, 10]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,303.5,11.93,1.36,6.56149,0.188,334
H,Re6Sc6,-0.740848974,hollow|A_A_B|HCP,L1_o,"['Sc', 'Re', 'Re']","[10, 11, 12]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.5,11.93,1.699607753,7.40951,0.162666667,603.3333333
H,Re6Sc6,-0.620037368,hollow|A_B_B|HCP,L1_o,"['Sc', 'Sc', 'Re']","[9, 10, 11]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.5,11.93,1.520350796,6.9855,0.175333333,468.6666667
H,Re6Sc6,-0.679198046,hollow|A_B_B|FCC,L1_o,"['Sc', 'Sc', 'Re']","[9, 10, 12]","['Sc', 'Sc', 'Re', 'Re', 'Sc', 'Sc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.5,11.93,1.520350796,6.9855,0.175333333,468.6666667
H,Re6Ta6,0.393462053,top|B,L1_o,['Ta'],[10],"['Ta', 'Ta', 'Re', 'Ta', 'Ta', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,303.115,9.855,1.5,7.549571,0.322,771
H,Re6Ta6,-0.531238867,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Ta', 'Ta', 'Re', 'Re', 'Ta', 'Ta', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,303.115,9.855,1.9,7.83352,0.15,738
H,Re6Ta6,-0.557677992,hollow|A_A_B|HCP,L1_o,"['Ta', 'Re', 'Re']","[9, 11, 12]","['Ta', 'Ta', 'Re', 'Re', 'Ta', 'Ta', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.115,9.855,1.756033595,7.738870333,0.207333333,749
H,Re6Ta6,-0.868031989,hollow|A_B_B|FCC,L1_o,"['Ta', 'Ta', 'Re']","[9, 10, 11]","['Ta', 'Ta', 'Re', 'Re', 'Ta', 'Ta', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.115,9.855,1.622975783,7.644220667,0.264666667,760
H,Re6Tc6,0.024904403,top|A,L1_o,['Re'],[12],"['Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[6, 7, 8, 9, 10, 11, 12]",1,274.8,8.745,1.9,7.83352,0.15,738
H,Re6Tc6,0.226550281,top|B,L1_o,['Tc'],[10],"['Tc', 'Tc', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,274.8,8.745,1.9,7.11938,0.55,573
H,Re6Tc6,-0.411087274,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,274.8,8.745,1.9,7.83352,0.15,738
H,Re6Tc6,-0.549632947,hollow|A_A_B|HCP,L1_o,"['Tc', 'Re', 'Re']","[10, 11, 12]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.595473333,0.283333333,683
H,Re6Tc6,-0.549665328,hollow|A_A_B|FCC,L1_o,"['Tc', 'Re', 'Re']","[9, 11, 12]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.595473333,0.283333333,683
H,Re6Tc6,-0.533561903,hollow|A_B_B|HCP,L1_o,"['Tc', 'Tc', 'Re']","[9, 10, 11]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.357426667,0.416666667,628
H,Re6Tc6,-0.57872178,hollow|A_B_B|FCC,L1_o,"['Tc', 'Tc', 'Re']","[9, 10, 12]","['Tc', 'Tc', 'Re', 'Re', 'Tc', 'Tc', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,274.8,8.745,1.9,7.357426667,0.416666667,628
H,Re6Ti6,0.785886807,top|B,L1_o,['Ti'],[10],"['Ti', 'Ti', 'Re', 'Ti', 'Ti', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,285.59,9.75,1.54,6.82812,0.079,443.7
H,Re6Ti6,-0.742800574,hollow|A_A_B|HCP,L1_o,"['Ti', 'Re', 'Re']","[10, 11, 12]","['Ti', 'Ti', 'Re', 'Re', 'Ti', 'Ti', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,285.59,9.75,1.771506054,7.498386667,0.126333333,639.9
H,Re6Ti6,-0.937389452,hollow|A_B_B|HCP,L1_o,"['Ti', 'Ti', 'Re']","[9, 10, 11]","['Ti', 'Ti', 'Re', 'Re', 'Ti', 'Ti', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,285.59,9.75,1.651701948,7.163253333,0.102666667,541.8
H,Re6V6,-0.523229877,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['V', 'V', 'Re', 'Re', 'V', 'V', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,289.55,8.59,1.9,7.83352,0.15,738
H,Re6V6,-0.512070216,bridge|B_B|A,L1_o,"['V', 'V']","[9, 10]","['V', 'V', 'Re', 'Re', 'V', 'V', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,289.55,8.59,1.63,6.746187,0.525,475.8
H,Re6V6,-0.593409533,hollow|A_A_B|HCP,L1_o,"['V', 'Re', 'Re']","[10, 11, 12]","['V', 'V', 'Re', 'Re', 'V', 'V', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,289.55,8.59,1.805364654,7.471075667,0.275,650.6
H,Re6V6,-0.800375917,hollow|A_B_B|HCP,L1_o,"['V', 'V', 'Re']","[9, 10, 11]","['V', 'V', 'Re', 'Re', 'V', 'V', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,289.55,8.59,1.715442912,7.108631333,0.4,563.2
H,Re6W6,0.142856228,top|B,L1_o,['W'],[10],"['W', 'W', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,296.31,9.165,2.36,7.86403,0.81626,835
H,Re6W6,-0.746658468,hollow|A_A_B|HCP,L1_o,"['W', 'Re', 'Re']","[10, 11, 12]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.042394983,7.84369,0.372086667,770.3333333
H,Re6W6,-0.74220274,hollow|A_A_B|FCC,L1_o,"['W', 'Re', 'Re']","[9, 11, 12]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.042394983,7.84369,0.372086667,770.3333333
H,Re6W6,-0.762329504,hollow|A_B_B|HCP,L1_o,"['W', 'W', 'Re']","[9, 10, 11]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.195461719,7.85386,0.594173333,802.6666667
H,Re6W6,-0.802408607,hollow|A_B_B|FCC,L1_o,"['W', 'W', 'Re']","[9, 10, 12]","['W', 'W', 'Re', 'Re', 'W', 'W', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,296.31,9.165,2.195461719,7.85386,0.594173333,802.6666667
H,Re6Y6,0.538714379,4fold|A_A_B_B,L1_o,"['Y', 'Y', 'Re', 'Re']","[9, 10, 11, 12]","['Y', 'Y', 'Re', 'Re', 'Y', 'Y', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",5,320.42,14.37,1.522497947,7.02539,0.2285,564.7
H,Re6Y6,0.369483789,top-tilt|B,L1_o,['Y'],[10],"['Y', 'Y', 'Re', 'Y', 'Y', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,320.42,14.37,1.22,6.21726,0.307,391.4
H,Re6Zn6,-0.195690259,top|B,L1_o,['Zn'],[10],"['Zn', 'Zn', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,271.295,9.01,1.65,9.394197,0,126.35
H,Re6Zn6,-0.629777547,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Zn', 'Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,271.295,9.01,1.9,7.83352,0.15,738
H,Re6Zn6,-0.629076446,bridge|B_B|A,L1_o,"['Zn', 'Zn']","[9, 10]","['Zn', 'Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,271.295,9.01,1.65,9.394197,0,126.35
H,Re6Zn6,-0.200894572,top-tilt|A,L1_o,['Re'],[12],"['Zn', 'Re', 'Re', 'Zn', 'Zn', 'Re', 'Re']","[6, 7, 8, 9, 10, 11, 12]",1,271.295,9.01,1.9,7.83352,0.15,738
H,Re6Zr6,0.843005271,top|B,L1_o,['Zr'],[10],"['Zr', 'Zr', 'Re', 'Zr', 'Zr', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,299.65,11.44,1.33,6.634126,0.426,601
H,Re6Zr6,-0.76906092,bridge|A_A|B,L1_o,"['Re', 'Re']","[11, 12]","['Zr', 'Zr', 'Re', 'Re', 'Zr', 'Zr', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,299.65,11.44,1.9,7.83352,0.15,738
H,Re6Zr6,-0.445782197,bridge|B_B|A,L1_o,"['Zr', 'Zr']","[9, 10]","['Zr', 'Zr', 'Re', 'Re', 'Zr', 'Zr', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,299.65,11.44,1.33,6.634126,0.426,601
H,Re6Zr6,-1.009977451,hollow|A_B_B|FCC,L1_o,"['Zr', 'Zr', 'Re']","[9, 10, 12]","['Zr', 'Zr', 'Re', 'Re', 'Zr', 'Zr', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,299.65,11.44,1.497909681,7.033924,0.334,646.6666667
H,Rh12,-0.035285274,top|A,A1,['Rh'],[9],"['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 8, 9, 10, 11, 12]",1,380.34,8.28,2.28,7.4589,1.137,516.7
H,Rh12,-0.179943439,bridge|A_A|A,A1,"['Rh', 'Rh']","[11, 12]","['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,380.34,8.28,2.28,7.4589,1.137,516.7
H,Rh12,-0.245202188,hollow|A_A_A|HCP,A1,"['Rh', 'Rh', 'Rh']","[10, 11, 12]","['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,380.34,8.28,2.28,7.4589,1.137,516.7
H,Rh12,-0.284275014,hollow|A_A_A|FCC,A1,"['Rh', 'Rh', 'Rh']","[9, 10, 11]","['Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,380.34,8.28,2.28,7.4589,1.137,516.7
H,Rh6Ru6,-0.094716569,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[11, 12]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,325.465,8.225,2.28,7.4589,1.137,516.7
H,Rh6Ru6,-0.248700076,hollow|A_A_B|HCP,L1_o,"['Ru', 'Rh', 'Rh']","[10, 11, 12]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.253015217,7.4261,1.108,546.3666667
H,Rh6Ru6,-0.241558312,hollow|A_A_B|FCC,L1_o,"['Ru', 'Rh', 'Rh']","[9, 11, 12]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.253015217,7.4261,1.108,546.3666667
H,Rh6Ru6,-0.294773574,hollow|A_B_B|HCP,L1_o,"['Ru', 'Ru', 'Rh']","[9, 10, 11]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.22634981,7.3933,1.079,576.0333333
H,Rh6Ru6,-0.375418456,hollow|A_B_B|FCC,L1_o,"['Ru', 'Ru', 'Rh']","[9, 10, 12]","['Ru', 'Ru', 'Rh', 'Rh', 'Ru', 'Ru', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.465,8.225,2.22634981,7.3933,1.079,576.0333333
H,Rh6Sc6,0.831530366,top|B,L1_o,['Sc'],[10],"['Sc', 'Sc', 'Rh', 'Sc', 'Sc', 'Rh', 'Rh']","[5, 6, 8, 9, 10, 11, 12]",1,355.62,11.64,1.36,6.56149,0.188,334
H,Rh6Sc6,-0.458831416,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[11, 12]","['Sc', 'Sc', 'Rh', 'Rh', 'Sc', 'Sc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,355.62,11.64,2.28,7.4589,1.137,516.7
H,Rh6Sc6,-0.125602986,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[9, 10]","['Sc', 'Sc', 'Rh', 'Rh', 'Sc', 'Sc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,355.62,11.64,1.36,6.56149,0.188,334
H,Rh6Sc6,-0.615506673,hollow|A_B_B|FCC,L1_o,"['Sc', 'Sc', 'Rh']","[9, 10, 12]","['Sc', 'Sc', 'Rh', 'Rh', 'Sc', 'Sc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.62,11.64,1.615613802,6.860626667,0.504333333,394.9
H,Rh6Ta6,-0.55998266,bridge|B_B|A,L1_o,"['Ta', 'Ta']","[11, 12]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,355.235,9.565,1.5,7.549571,0.322,771
H,Rh6Ta6,-0.50004224,hollow|A_A_B|HCP,L1_o,"['Rh', 'Rh', 'Ta']","[9, 10, 11]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.235,9.565,1.982989057,7.489123667,0.865333333,601.4666667
H,Rh6Ta6,-0.4353767,hollow|A_A_B|FCC,L1_o,"['Rh', 'Rh', 'Ta']","[9, 10, 12]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.235,9.565,1.982989057,7.489123667,0.865333333,601.4666667
H,Rh6Ta6,-0.639022343,hollow|A_B_B|HCP,L1_o,"['Rh', 'Ta', 'Ta']","[10, 11, 12]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.235,9.565,1.724669124,7.519347333,0.593666667,686.2333333
H,Rh6Ta6,-0.689697014,hollow|A_B_B|FCC,L1_o,"['Rh', 'Ta', 'Ta']","[9, 11, 12]","['Rh', 'Rh', 'Ta', 'Ta', 'Rh', 'Rh', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,355.235,9.565,1.724669124,7.519347333,0.593666667,686.2333333
H,Rh6Tc6,-0.151129849,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[11, 12]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,326.92,8.455,2.28,7.4589,1.137,516.7
H,Rh6Tc6,-0.353206212,hollow|A_A_B|HCP,L1_o,"['Tc', 'Rh', 'Rh']","[10, 11, 12]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.145562146,7.345726667,0.941333333,535.4666667
H,Rh6Tc6,-0.346356154,hollow|A_A_B|FCC,L1_o,"['Tc', 'Rh', 'Rh']","[9, 11, 12]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.145562146,7.345726667,0.941333333,535.4666667
H,Rh6Tc6,-0.469338139,hollow|A_B_B|HCP,L1_o,"['Tc', 'Tc', 'Rh']","[9, 10, 11]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.019051281,7.232553333,0.745666667,554.2333333
H,Rh6Tc6,-0.537331904,hollow|A_B_B|FCC,L1_o,"['Tc', 'Tc', 'Rh']","[9, 10, 12]","['Tc', 'Tc', 'Rh', 'Rh', 'Tc', 'Tc', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.92,8.455,2.019051281,7.232553333,0.745666667,554.2333333
H,Rh6Ti6,-0.264709485,hollow|A_A_B|HCP,L1_o,"['Ti', 'Rh', 'Rh']","[10, 11, 12]","['Ti', 'Ti', 'Rh', 'Rh', 'Ti', 'Ti', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,337.71,9.46,2.000461227,7.24864,0.784333333,492.3666667
H,Rh6Ti6,-0.506506713,hollow|A_B_B|FCC,L1_o,"['Ti', 'Ti', 'Rh']","[9, 10, 12]","['Ti', 'Ti', 'Rh', 'Rh', 'Ti', 'Ti', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,337.71,9.46,1.755195228,7.03838,0.431666667,468.0333333
H,Rh6V6,-0.478592731,hollow|A_A_B|HCP,L1_o,"['V', 'Rh', 'Rh']","[10, 11, 12]","['V', 'V', 'Rh', 'Rh', 'V', 'V', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,341.67,8.3,2.038695822,7.221329,0.933,503.0666667
H,Rh6V6,-0.422033734,hollow|A_A_B|FCC,L1_o,"['V', 'Rh', 'Rh']","[9, 11, 12]","['V', 'V', 'Rh', 'Rh', 'V', 'V', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,341.67,8.3,2.038695822,7.221329,0.933,503.0666667
H,Rh6V6,-0.572969565,hollow|A_B_B|HCP,L1_o,"['V', 'V', 'Rh']","[9, 10, 11]","['V', 'V', 'Rh', 'Rh', 'V', 'V', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,341.67,8.3,1.822930111,6.983758,0.729,489.4333333
H,Rh6V6,-0.67713175,hollow|A_B_B|FCC,L1_o,"['V', 'V', 'Rh']","[9, 10, 12]","['V', 'V', 'Rh', 'Rh', 'V', 'V', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,341.67,8.3,1.822930111,6.983758,0.729,489.4333333
H,Rh6W6,-0.229402851,bridge|A_A|B,L1_o,"['Rh', 'Rh']","[9, 10]","['Rh', 'Rh', 'W', 'W', 'Rh', 'Rh', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",2,348.43,8.875,2.28,7.4589,1.137,516.7
H,Rh6W6,-0.577620943,bridge|B_B|A,L1_o,"['W', 'W']","[11, 12]","['Rh', 'Rh', 'W', 'W', 'Rh', 'Rh', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",2,348.43,8.875,2.36,7.86403,0.81626,835
