Metal,D-Band Center,D-Band Width,D-Band Filling,Adsorption Site
Ni2Cd2,-3.474366033,3.715532868,0.942968678,hollow|A_A_A|FCC
Ni2Cd2,-5.982277666,3.687874357,0.969584478,hollow|A_A_A|HCP
Ni2Cd2,-3.474229537,3.715504237,0.942966494,hollow|A_A_B|FCC
Ni2Cd2,-5.982627975,3.687433617,0.969632765,hollow|A_A_B|HCP
Ni2Cd2,-5.982277666,3.687874357,0.969584478,hollow|A_B_B|FCC
Ni2Cd2,-3.474366033,3.715532868,0.942968678,hollow|A_B_B|HCP
Ni2Cd2,-0.938141854,1.103266212,0.916093861,top|A
Ni2Cd2,-8.464220459,1.005056388,0.995971869,top|B
Ni2Cu2,-1.794612008,1.420465035,0.958487213,4fold|A_A_B_B
Ni2Cu2,-1.259702238,1.379299147,0.940645057,bridge|A_A|A
Ni2Cu2,-1.259702238,1.379299147,0.940645057,bridge|A_A|B
Ni2Cu2,-1.794482717,1.420474412,0.95848289,bridge|A_B|A
Ni2Cu2,-1.794476675,1.420472954,0.958482678,bridge|A_B|B
Ni2Cu2,-2.324282223,1.252178763,0.976153842,bridge|B_B|A
Ni2Cu2,-1.794670797,1.420464533,0.958484025,bridge|B_B|B
Ni2Cu2,-1.616881567,1.429307187,0.952556216,hollow|A_A_A|FCC
Ni2Cu2,-1.971773637,1.389151612,0.964394335,hollow|A_A_A|HCP
Ni2Cu2,-1.616886409,1.429308177,0.952556472,hollow|A_A_B|FCC
Ni2Cu2,-1.971648159,1.389171383,0.964393442,hollow|A_A_B|HCP
Ni2Cu2,-1.971773637,1.389151612,0.964394335,hollow|A_B_B|FCC
Ni2Cu2,-1.616881567,1.429307187,0.952556216,hollow|A_B_B|HCP
Ni2Cu2,-1.259554533,1.379248272,0.940644406,top|A
Ni2Cu2,-2.32429628,1.252184828,0.976152666,top|B
Ni2Hf2,-1.486101903,2.722372043,0.737994257,4fold|A_A_B_B
Ni2Hf2,-2.042612559,1.889573347,0.917516361,bridge|A_A|A
Ni2Hf2,-2.042612559,1.889573347,0.917516361,bridge|A_A|B
Ni2Hf2,-1.48643973,2.722244509,0.738075603,bridge|A_B|A
Ni2Hf2,-1.485735879,2.722460869,0.737925403,bridge|A_B|B
Ni2Hf2,-0.575704353,3.515540411,0.44430592,bridge|B_B|A
Ni2Hf2,-1.486566461,2.722265342,0.738096717,bridge|B_B|B
Ni2Hf2,-1.699009018,2.452365743,0.806700044,hollow|A_A_A|FCC
Ni2Hf2,-1.235813063,2.98943422,0.657241897,hollow|A_A_A|HCP
Ni2Hf2,-1.699468191,2.452145945,0.806801011,hollow|A_A_B|FCC
Ni2Hf2,-1.23570909,2.989417806,0.657223116,hollow|A_A_B|HCP
Ni2Hf2,-1.235813063,2.98943422,0.657241897,hollow|A_B_B|FCC
Ni2Hf2,-1.699009018,2.452365743,0.806700044,hollow|A_B_B|HCP
Ni2Hf2,-2.042515344,1.889610702,0.917498562,top|A
Ni2Hf2,-0.575001859,3.515345608,0.444180768,top|B
Ni2Hg2,-3.785642844,3.093449654,0.953367872,4fold|A_A_B_B
Ni2Hg2,-0.903436937,1.165078477,0.913672983,bridge|A_A|A
Ni2Hg2,-0.903436937,1.165078477,0.913672983,bridge|A_A|B
Ni2Hg2,-3.785671047,3.093449338,0.95336868,bridge|A_B|A
Ni2Hg2,-3.785648207,3.093437404,0.953369008,bridge|A_B|B
Ni2Hg2,-6.637253898,1.159197447,0.992635158,bridge|B_B|A
Ni2Hg2,-3.785675039,3.093424544,0.953369782,bridge|B_B|B
Ni2Hg2,-2.828436812,2.946992983,0.940184149,hollow|A_A_A|FCC
Ni2Hg2,-4.739665533,2.937295534,0.966505311,hollow|A_A_A|HCP
Ni2Hg2,-2.828461512,2.947009436,0.94018414,hollow|A_A_B|FCC
Ni2Hg2,-4.739666792,2.937313007,0.966504495,hollow|A_A_B|HCP
Ni2Hg2,-4.739665533,2.937295534,0.966505311,hollow|A_B_B|FCC
Ni2Hg2,-2.828436812,2.946992983,0.940184149,hollow|A_B_B|HCP
Ni2Hg2,-0.903403177,1.165075026,0.913673901,top|A
Ni2Hg2,-6.637246556,1.159175471,0.99263574,top|B
Ni2Ir2,-1.839552959,1.725865005,0.863454408,4fold|A_A_B_B
Ni2Ir2,-1.512535919,1.341849086,0.898476318,bridge|A_A|A
Ni2Ir2,-1.512535919,1.341849086,0.898476318,bridge|A_A|B
Ni2Ir2,-1.839553701,1.72590331,0.863438075,bridge|A_B|A
Ni2Ir2,-1.839557699,1.725893494,0.863438276,bridge|A_B|B
Ni2Ir2,-2.17868805,1.993613578,0.827117167,bridge|B_B|A
Ni2Ir2,-1.839548942,1.725861814,0.863446102,bridge|B_B|B
Ni2Ir2,-1.729259135,1.614028679,0.875269084,hollow|A_A_A|FCC
Ni2Ir2,-1.95117421,1.825352857,0.851484868,hollow|A_A_A|HCP
Ni2Ir2,-1.729258829,1.614034694,0.875268909,hollow|A_A_B|FCC
Ni2Ir2,-1.951201344,1.825369727,0.851485435,hollow|A_A_B|HCP
Ni2Ir2,-1.95117421,1.825352857,0.851484868,hollow|A_B_B|FCC
Ni2Ir2,-1.729259135,1.614028679,0.875269084,hollow|A_B_B|HCP
Ni2Ir2,-1.512561248,1.341885079,0.898475596,top|A
Ni2Ir2,-2.17873104,1.993614017,0.827117089,top|B
Ni2La2,-1.203212568,2.39726684,0.799609716,4fold|A_A_B_B
Ni2La2,-1.438952783,1.808786576,0.944817856,bridge|A_A|A
Ni2La2,-1.438952783,1.808786576,0.944817856,bridge|A_A|B
Ni2La2,-1.202970709,2.397080968,0.799602555,bridge|A_B|A
Ni2La2,-1.203001501,2.397338228,0.799604685,bridge|A_B|B
Ni2La2,-0.653401009,3.329888641,0.460927355,bridge|B_B|A
Ni2La2,-1.203418557,2.397220866,0.799605311,bridge|B_B|B
Ni2La2,-1.300284666,2.177527636,0.859396295,hollow|A_A_A|FCC
Ni2La2,-1.076438009,2.652072346,0.721432101,hollow|A_A_A|HCP
Ni2La2,-1.300290406,2.177347975,0.859402771,hollow|A_A_B|FCC
Ni2La2,-1.076102899,2.651935711,0.721432163,hollow|A_A_B|HCP
Ni2La2,-1.076438009,2.652072346,0.721432101,hollow|A_B_B|FCC
Ni2La2,-1.300284666,2.177527636,0.859396295,hollow|A_B_B|HCP
Ni2La2,-1.438616139,1.808721031,0.944809805,top|A
Ni2La2,-0.653410137,3.330094971,0.460932643,top|B
Ni2Mo2,-1.362011446,2.739369479,0.769580633,4fold|A_A_B_B
Ni2Mo2,-1.632415808,1.938156927,0.904458914,bridge|A_A|A
Ni2Mo2,-1.632415808,1.938156927,0.904458914,bridge|A_A|B
Ni2Mo2,-1.362103203,2.739377543,0.76960075,bridge|A_B|A
Ni2Mo2,-1.362034831,2.739381055,0.769577484,bridge|A_B|B
Ni2Mo2,-1.039811247,3.431998126,0.608867583,bridge|B_B|A
Ni2Mo2,-1.361924118,2.739359931,0.76958916,bridge|B_B|B
Ni2Mo2,-1.457180322,2.490106037,0.817073437,hollow|A_A_A|FCC
Ni2Mo2,-1.260989364,2.977591516,0.719213931,hollow|A_A_A|HCP
Ni2Mo2,-1.457234033,2.490087585,0.817089046,hollow|A_A_B|FCC
Ni2Mo2,-1.261100665,2.977603953,0.719220064,hollow|A_A_B|HCP
Ni2Mo2,-1.260989364,2.977591516,0.719213931,hollow|A_B_B|FCC
Ni2Mo2,-1.457180322,2.490106037,0.817073437,hollow|A_B_B|HCP
Ni2Mo2,-1.632558382,1.938159321,0.904466424,top|A
Ni2Mo2,-1.039681637,3.432049099,0.608831291,top|B
Ni2Nb2,-1.18004322,2.746550359,0.76009371,4fold|A_A_B_B
Ni2Nb2,-1.545716236,1.839604464,0.911399627,bridge|A_A|A
Ni2Nb2,-1.545716236,1.839604464,0.911399627,bridge|A_A|B
Ni2Nb2,-1.179948342,2.746407997,0.760115603,bridge|A_B|A
Ni2Nb2,-1.179807413,2.746457246,0.760086311,bridge|A_B|B
Ni2Nb2,-0.681059302,3.575819372,0.553648942,bridge|B_B|A
Ni2Nb2,-1.180278586,2.746500023,0.760127467,bridge|B_B|B
Ni2Nb2,-1.313785972,2.460248236,0.815454337,hollow|A_A_A|FCC
Ni2Nb2,-1.031875436,3.025569052,0.69874537,hollow|A_A_A|HCP
Ni2Nb2,-1.313877198,2.460191451,0.815474303,hollow|A_A_B|FCC
Ni2Nb2,-1.031646254,3.025500766,0.698739755,hollow|A_A_B|HCP
Ni2Nb2,-1.031875436,3.025569052,0.69874537,hollow|A_B_B|FCC
Ni2Nb2,-1.313785972,2.460248236,0.815454337,hollow|A_B_B|HCP
Ni2Nb2,-1.545443252,1.839515478,0.911392335,top|A
Ni2Nb2,-0.6809652,3.575869536,0.553632314,top|B
Ni2Os2,-1.694911939,3.028901311,0.804941071,4fold|A_A_B_B
Ni2Os2,-1.637160057,2.283771767,0.891574624,bridge|A_A|A
Ni2Os2,-1.637160057,2.283771767,0.891574624,bridge|A_A|B
Ni2Os2,-1.694995488,3.028761739,0.804942278,bridge|A_B|A
Ni2Os2,-1.694946009,3.02882651,0.804935951,bridge|A_B|B
Ni2Os2,-1.754777264,3.642839922,0.715143753,bridge|B_B|A
Ni2Os2,-1.694815629,3.028765327,0.804924132,bridge|B_B|B
Ni2Os2,-1.675406742,2.800011331,0.834157594,hollow|A_A_A|FCC
Ni2Os2,-1.714546826,3.244009013,0.775363504,hollow|A_A_A|HCP
Ni2Os2,-1.675440235,2.79996316,0.834161957,hollow|A_A_B|FCC
Ni2Os2,-1.714676545,3.244002949,0.775375398,hollow|A_A_B|HCP
Ni2Os2,-1.714546826,3.244009013,0.775363504,hollow|A_B_B|FCC
Ni2Os2,-1.675406742,2.800011331,0.834157594,hollow|A_B_B|HCP
Ni2Os2,-1.637338284,2.283804214,0.891579549,top|A
Ni2Os2,-1.754738624,3.642941218,0.715128785,top|B
Ni2Pd2,-1.887359782,1.352798321,0.96513428,4fold|A_A_B_B
Ni2Pd2,-1.622142362,1.153476196,0.970552333,bridge|A_A|A
Ni2Pd2,-1.622142362,1.153476196,0.970552333,bridge|A_A|B
Ni2Pd2,-1.887553052,1.352732553,0.965141688,bridge|A_B|A
Ni2Pd2,-1.887528149,1.352786566,0.965137512,bridge|A_B|B
Ni2Pd2,-2.15409168,1.480074238,0.959684845,bridge|B_B|A
Ni2Pd2,-1.887163235,1.352793456,0.965134513,bridge|B_B|B
Ni2Pd2,-1.798776838,1.295724098,0.96694421,hollow|A_A_A|FCC
Ni2Pd2,-1.975949878,1.402092977,0.963320178,hollow|A_A_A|HCP
Ni2Pd2,-1.798795057,1.295683425,0.966947438,hollow|A_A_B|FCC
Ni2Pd2,-1.976241591,1.402044044,0.963325061,hollow|A_A_B|HCP
Ni2Pd2,-1.975949878,1.402092977,0.963320178,hollow|A_B_B|FCC
Ni2Pd2,-1.798776838,1.295724098,0.96694421,hollow|A_B_B|HCP
Ni2Pd2,-1.622560413,1.153506627,0.970560048,top|A
Ni2Pd2,-2.154077258,1.480125824,0.959681738,top|B
Ni2Pt2,-2.041578912,1.587342361,0.950002348,4fold|A_A_B_B
Ni2Pt2,-1.647735874,1.224084991,0.961201178,bridge|A_A|A
Ni2Pt2,-1.647735874,1.224084991,0.961201178,bridge|A_A|B
Ni2Pt2,-2.041491884,1.587364376,0.949998762,bridge|A_B|A
Ni2Pt2,-2.041493885,1.587357179,0.949999048,bridge|A_B|B
Ni2Pt2,-2.440400511,1.799342435,0.938665444,bridge|B_B|A
Ni2Pt2,-2.041636313,1.587325874,0.950003931,bridge|B_B|B
Ni2Pt2,-1.909779658,1.487411732,0.953751197,hollow|A_A_A|FCC
Ni2Pt2,-2.17401661,1.671287229,0.946241848,hollow|A_A_A|HCP
Ni2Pt2,-1.909778038,1.487417304,0.953750942,hollow|A_A_B|FCC
Ni2Pt2,-2.173917567,1.671320564,0.946238186,hollow|A_A_B|HCP
Ni2Pt2,-2.17401661,1.671287229,0.946241848,hollow|A_B_B|FCC
Ni2Pt2,-1.909779658,1.487411732,0.953751197,hollow|A_B_B|HCP
Ni2Pt2,-1.647617296,1.224100702,0.961196067,top|A
Ni2Pt2,-2.440390356,1.799335881,0.938664501,top|B
Ni2Re2,-1.561426954,3.154918034,0.777759083,4fold|A_A_B_B
Ni2Re2,-1.717362194,2.176138671,0.892108674,bridge|A_A|A
Ni2Re2,-1.717362194,2.176138671,0.892108674,bridge|A_A|B
Ni2Re2,-1.561416519,3.154957372,0.777765627,bridge|A_B|A
Ni2Re2,-1.561299368,3.154936082,0.777746148,bridge|A_B|B
Ni2Re2,-1.390604415,3.951275036,0.652510172,bridge|B_B|A
Ni2Re2,-1.56152775,3.154985124,0.777769539,bridge|B_B|B
Ni2Re2,-1.614897378,2.85792737,0.81700166,hollow|A_A_A|FCC
Ni2Re2,-1.506276093,3.433320401,0.737295761,hollow|A_A_A|HCP
Ni2Re2,-1.614968632,2.857919051,0.817014211,hollow|A_A_B|FCC
Ni2Re2,-1.506206709,3.433300109,0.73729051,hollow|A_A_B|HCP
Ni2Re2,-1.506276093,3.433320401,0.737295761,hollow|A_B_B|FCC
Ni2Re2,-1.614897378,2.85792737,0.81700166,hollow|A_B_B|HCP
Ni2Re2,-1.717260166,2.176136863,0.892105596,top|A
Ni2Re2,-1.390480981,3.951270969,0.652495248,top|B
Ni2Rh2,-1.852750522,2.111579946,0.935405844,4fold|A_A_B_B
Ni2Rh2,-1.79060671,1.870496388,0.961101883,bridge|A_A|A
Ni2Rh2,-1.79060671,1.870496388,0.961101883,bridge|A_A|B
Ni2Rh2,-1.852642754,2.111501833,0.935400763,bridge|A_B|A
Ni2Rh2,-1.852649285,2.111490618,0.935401445,bridge|A_B|B
Ni2Rh2,-1.915750388,2.328990902,0.90935806,bridge|B_B|A
Ni2Rh2,-1.852776759,2.111526892,0.935407219,bridge|B_B|B
Ni2Rh2,-1.831965273,2.034218704,0.944014393,hollow|A_A_A|FCC
Ni2Rh2,-1.873651289,2.186308068,0.926761989,hollow|A_A_A|HCP
Ni2Rh2,-1.83195991,2.034230138,0.944013695,hollow|A_A_B|FCC
Ni2Rh2,-1.873575234,2.186304537,0.926758466,hollow|A_A_B|HCP
Ni2Rh2,-1.873651289,2.186308068,0.926761989,hollow|A_B_B|FCC
Ni2Rh2,-1.831965273,2.034218704,0.944014393,hollow|A_B_B|HCP
Ni2Rh2,-1.790468353,1.87038456,0.961096384,top|A
Ni2Rh2,-1.915758568,2.329000003,0.909356396,top|B
Ni2Ru2,-1.521017259,2.417514335,0.813976887,4fold|A_A_B_B
Ni2Ru2,-1.521668084,1.984130447,0.893245247,bridge|A_A|A
Ni2Ru2,-1.521668084,1.984130447,0.893245247,bridge|A_A|B
Ni2Ru2,-1.521084768,2.417518717,0.813985187,bridge|A_B|A
Ni2Ru2,-1.52107808,2.417528026,0.813984523,bridge|A_B|B
Ni2Ru2,-1.520378444,2.793389045,0.73258003,bridge|B_B|A
Ni2Ru2,-1.521021568,2.417454252,0.813986807,bridge|B_B|B
Ni2Ru2,-1.521272987,2.281022296,0.840641238,hollow|A_A_A|FCC
Ni2Ru2,-1.520805063,2.547821244,0.787088486,hollow|A_A_A|HCP
Ni2Ru2,-1.521277078,2.281029264,0.840641187,hollow|A_A_B|FCC
Ni2Ru2,-1.520846398,2.547853599,0.787083167,hollow|A_A_B|HCP
Ni2Ru2,-1.520805063,2.547821244,0.787088486,hollow|A_B_B|FCC
Ni2Ru2,-1.521272987,2.281022296,0.840641238,hollow|A_B_B|HCP
Ni2Ru2,-1.52170414,1.984157393,0.893240633,top|A
Ni2Ru2,-1.520396588,2.793421292,0.732580105,top|B
Ni2Ta2,-0.757270733,3.532941379,0.679150934,4fold|A_A_B_B
Ni2Ta2,-1.525676653,2.393064713,0.893094534,bridge|A_A|A
Ni2Ta2,-1.525676653,2.393064713,0.893094534,bridge|A_A|B
Ni2Ta2,-0.757287313,3.533043754,0.679150164,bridge|A_B|A
Ni2Ta2,-0.757617079,3.53289175,0.67919689,bridge|A_B|B
Ni2Ta2,0.111024935,4.323491603,0.437411808,bridge|B_B|A
Ni2Ta2,-0.756905258,3.532996872,0.679118257,bridge|B_B|B
Ni2Ta2,-1.023710897,3.205261117,0.753327702,hollow|A_A_A|FCC
Ni2Ta2,-0.479644095,3.824985367,0.601888751,hollow|A_A_A|HCP
Ni2Ta2,-1.023486523,3.205408054,0.753294534,hollow|A_A_B|FCC
Ni2Ta2,-0.47989973,3.825029959,0.601906555,hollow|A_A_B|HCP
Ni2Ta2,-0.479644095,3.824985367,0.601888751,hollow|A_B_B|FCC
Ni2Ta2,-1.023710897,3.205261117,0.753327702,hollow|A_B_B|HCP
Ni2Ta2,-1.526026974,2.392990129,0.893125479,top|A
Ni2Ta2,0.110718893,4.323512912,0.43743958,top|B
Ni2W2,-1.469206614,3.202843865,0.767511303,4fold|A_A_B_B
Ni2W2,-1.724814045,2.093511984,0.90069866,bridge|A_A|A
Ni2W2,-1.724814045,2.093511984,0.90069866,bridge|A_A|B
Ni2W2,-1.469239957,3.202830878,0.767503821,bridge|A_B|A
Ni2W2,-1.469296436,3.202731626,0.767512842,bridge|A_B|B
Ni2W2,-1.149832251,4.1724679,0.601143757,bridge|B_B|A
Ni2W2,-1.469020069,3.202801239,0.767491831,bridge|B_B|B
Ni2W2,-1.560477577,2.85909283,0.815068113,hollow|A_A_A|FCC
Ni2W2,-1.37078783,3.532910715,0.716300282,hollow|A_A_A|HCP
Ni2W2,-1.560432313,2.859171833,0.815060314,hollow|A_A_B|FCC
Ni2W2,-1.370941483,3.532956195,0.716305999,hollow|A_A_B|HCP
Ni2W2,-1.37078783,3.532910715,0.716300282,hollow|A_B_B|FCC
Ni2W2,-1.560477577,2.85909283,0.815068113,hollow|A_B_B|HCP
Ni2W2,-1.724999621,2.093593069,0.900705292,top|A
Ni2W2,-1.149870571,4.172564614,0.601151884,top|B
Ni2Y2,-0.970034662,2.246201654,0.749212175,4fold|A_A_B_B
Ni2Y2,-1.373362874,1.430395245,0.93217363,bridge|A_A|A
Ni2Y2,-1.373362874,1.430395245,0.93217363,bridge|A_A|B
Ni2Y2,-0.970233444,2.246160692,0.7492595,bridge|A_B|A
Ni2Y2,-0.970109649,2.246191196,0.749223614,bridge|A_B|B
Ni2Y2,-0.146130882,3.187687588,0.37549567,bridge|B_B|A
Ni2Y2,-0.970028206,2.246128603,0.749244992,bridge|B_B|B
Ni2Y2,-1.13199231,1.969708698,0.822696404,hollow|A_A_A|FCC
Ni2Y2,-0.766177338,2.537088673,0.65678013,hollow|A_A_A|HCP
Ni2Y2,-1.132072252,1.96966867,0.822719542,hollow|A_A_B|FCC
Ni2Y2,-0.766327431,2.537117074,0.656789494,hollow|A_A_B|HCP
Ni2Y2,-0.766177338,2.537088673,0.65678013,hollow|A_B_B|FCC
Ni2Y2,-1.13199231,1.969708698,0.822696404,hollow|A_B_B|HCP
Ni2Y2,-1.373515811,1.430385282,0.932187525,top|A
Ni2Y2,-0.146013463,3.187565035,0.375466026,top|B
Ni2Zn2,-3.999225837,3.10364477,0.952687206,4fold|A_A_B_B
Ni2Zn2,-1.108926005,1.377590187,0.908619034,bridge|A_A|A
Ni2Zn2,-1.108926005,1.377590187,0.908619034,bridge|A_A|B
Ni2Zn2,-3.999101527,3.10358912,0.952696561,bridge|A_B|A
Ni2Zn2,-3.999076009,3.103592635,0.952696102,bridge|A_B|B
Ni2Zn2,-6.83959906,0.977997336,0.995998744,bridge|B_B|A
Ni2Zn2,-3.99915831,3.10368665,0.952684508,bridge|B_B|B
Ni2Zn2,-3.041146834,2.986623785,0.938081686,hollow|A_A_A|FCC
Ni2Zn2,-4.95153887,2.91919751,0.967207184,hollow|A_A_A|HCP
Ni2Zn2,-3.041170197,2.986628465,0.938082105,hollow|A_A_B|FCC
Ni2Zn2,-4.951474009,2.919150883,0.967214779,hollow|A_A_B|HCP
Ni2Zn2,-4.95153887,2.91919751,0.967207184,hollow|A_B_B|FCC
Ni2Zn2,-3.041146834,2.986623785,0.938081686,hollow|A_B_B|HCP
Ni2Zn2,-1.109015164,1.377576964,0.908630098,top|A
Ni2Zn2,-6.839605315,0.977989721,0.995998817,top|B
Ni2Zr2,-1.369149511,2.39384665,0.736382476,4fold|A_A_B_B
Ni2Zr2,-1.910807252,1.815289388,0.915850814,bridge|A_A|A
Ni2Zr2,-1.910807252,1.815289388,0.915850814,bridge|A_A|B
Ni2Zr2,-1.368909312,2.393747204,0.736393018,bridge|A_B|A
Ni2Zr2,-1.368641887,2.393808715,0.736327128,bridge|A_B|B
Ni2Zr2,-0.506194255,2.89793457,0.450454299,bridge|B_B|A
Ni2Zr2,-1.369684424,2.393920498,0.736439923,bridge|B_B|B
Ni2Zr2,-1.57517996,2.207514827,0.804648326,hollow|A_A_A|FCC
Ni2Zr2,-1.129193658,2.573506906,0.656807215,hollow|A_A_A|HCP
Ni2Zr2,-1.575357805,2.20744138,0.804694109,hollow|A_A_B|FCC
Ni2Zr2,-1.128668323,2.573337675,0.656781592,hollow|A_A_B|HCP
Ni2Zr2,-1.129193658,2.573506906,0.656807215,hollow|A_B_B|FCC
Ni2Zr2,-1.57517996,2.207514827,0.804648326,hollow|A_B_B|HCP
Ni2Zr2,-1.910166555,1.815257395,0.915814704,top|A
Ni2Zr2,-0.505952786,2.897848431,0.450401473,top|B
Os2Ir2,-2.279553226,3.836436856,0.761803561,4fold|A_A_B_B
Os2Ir2,-1.927843593,3.736449603,0.711883143,bridge|A_A|A
Os2Ir2,-1.927843593,3.736449603,0.711883143,bridge|A_A|B
Os2Ir2,-2.279508952,3.836336011,0.761799537,bridge|A_B|A
Os2Ir2,-2.279536603,3.836329645,0.76180363,bridge|A_B|B
Os2Ir2,-2.623369195,3.901181994,0.810608767,bridge|B_B|A
Os2Ir2,-2.279502062,3.836338417,0.761799871,bridge|B_B|B
Os2Ir2,-2.163189524,3.807226483,0.745287199,hollow|A_A_A|FCC
Os2Ir2,-2.394964419,3.861768078,0.778186436,hollow|A_A_A|HCP
Os2Ir2,-2.16317357,3.807229891,0.745284921,hollow|A_A_B|FCC
Os2Ir2,-2.394972686,3.861819762,0.778186206,hollow|A_A_B|HCP
Os2Ir2,-2.394964419,3.861768078,0.778186436,hollow|A_B_B|FCC
Os2Ir2,-2.163189524,3.807226483,0.745287199,hollow|A_B_B|HCP
Os2Ir2,-1.927862109,3.736474398,0.711880075,top|A
Os2Ir2,-2.623398129,3.901160985,0.810612488,top|B
Pd2Hf2,-2.225053411,3.135469472,0.740379457,4fold|A_A_B_B
Pd2Hf2,-3.312753062,2.414177846,0.946405965,bridge|A_A|A
Pd2Hf2,-3.312753062,2.414177846,0.946405965,bridge|A_A|B
Pd2Hf2,-2.224886122,3.135610952,0.740344998,bridge|A_B|A
Pd2Hf2,-2.225314284,3.135324605,0.740430837,bridge|A_B|B
Pd2Hf2,-0.506963111,3.366475748,0.414955325,bridge|B_B|A
Pd2Hf2,-2.224891385,3.135605842,0.740345492,bridge|B_B|B
Pd2Hf2,-2.638310017,2.930695956,0.818655089,hollow|A_A_A|FCC
Pd2Hf2,-1.745069236,3.293226972,0.64946605,hollow|A_A_A|HCP
Pd2Hf2,-2.638014019,2.930991339,0.818595146,hollow|A_A_B|FCC
Pd2Hf2,-1.745063569,3.293230718,0.649465389,hollow|A_A_B|HCP
Pd2Hf2,-1.745069236,3.293226972,0.64946605,hollow|A_B_B|FCC
Pd2Hf2,-2.638310017,2.930695956,0.818655089,hollow|A_B_B|HCP
Pd2Hf2,-3.312750913,2.414147538,0.946404079,top|A
Pd2Hf2,-0.507282527,3.36644882,0.415022669,top|B
Pd2Ta2,-1.314293126,3.872729906,0.684530426,4fold|A_A_B_B
Pd2Ta2,-2.653227812,2.884010547,0.922771915,bridge|A_A|A
Pd2Ta2,-2.653227812,2.884010547,0.922771915,bridge|A_A|B
Pd2Ta2,-1.314196192,3.872622389,0.684520171,bridge|A_B|A
Pd2Ta2,-1.314303438,3.872581861,0.684532866,bridge|A_B|B
Pd2Ta2,0.163315003,4.266977502,0.421621465,bridge|B_B|A
Pd2Ta2,-1.314241647,3.872601463,0.684525957,bridge|B_B|B
Pd2Ta2,-1.775072801,3.619870835,0.766518146,hollow|A_A_A|FCC
Pd2Ta2,-0.838205783,4.06316344,0.599816753,hollow|A_A_A|HCP
Pd2Ta2,-1.774990669,3.619916951,0.766507952,hollow|A_A_B|FCC
Pd2Ta2,-0.838185146,4.063171084,0.599814337,hollow|A_A_B|HCP
Pd2Ta2,-0.838205783,4.06316344,0.599816753,hollow|A_B_B|FCC
Pd2Ta2,-1.775072801,3.619870835,0.766518146,hollow|A_B_B|HCP
Pd2Ta2,-2.653185946,2.884053961,0.922766652,top|A
Pd2Ta2,0.163194889,4.267031446,0.421629081,top|B
Re2Ir2,-2.111364065,3.895374723,0.768473717,4fold|A_A_B_B
Re2Ir2,-1.590244217,3.963074289,0.68446772,bridge|A_A|A
Re2Ir2,-1.590244217,3.963074289,0.68446772,bridge|A_A|B
Re2Ir2,-2.111298546,3.895324538,0.768460246,bridge|A_B|A
Re2Ir2,-2.111257607,3.895333069,0.768451716,bridge|A_B|B
Re2Ir2,-2.583456357,3.771461481,0.844577558,bridge|B_B|A
Re2Ir2,-2.111288589,3.895298614,0.768459175,bridge|B_B|B
Re2Ir2,-1.943406056,3.9248771,0.741398463,hollow|A_A_A|FCC
Re2Ir2,-2.273821931,3.859793063,0.794662117,hollow|A_A_A|HCP
Re2Ir2,-1.943425289,3.92487431,0.741403051,hollow|A_A_B|FCC
Re2Ir2,-2.273821147,3.859771406,0.794662554,hollow|A_A_B|HCP
Re2Ir2,-2.273821931,3.859793063,0.794662117,hollow|A_B_B|FCC
Re2Ir2,-1.943406056,3.9248771,0.741398463,hollow|A_B_B|HCP
Re2Ir2,-1.590230969,3.962956511,0.684467738,top|A
Re2Ir2,-2.583418084,3.771431868,0.84456585,top|B
Rh2Hf2,-1.594820833,5.185312771,0.669465361,4fold|A_A_B_B
Rh2Hf2,-2.291662778,3.171130449,0.879681863,bridge|A_A|A
Rh2Hf2,-2.291662778,3.171130449,0.879681863,bridge|A_A|B
Rh2Hf2,-1.594830252,5.185240377,0.669470329,bridge|A_B|A
Rh2Hf2,-1.594737225,5.185221872,0.669454427,bridge|A_B|B
Rh2Hf2,-0.680883345,6.891371213,0.393759137,bridge|B_B|A
Rh2Hf2,-1.594817991,5.185238759,0.669469141,bridge|B_B|B
Rh2Hf2,-1.847003184,4.572326833,0.745549905,hollow|A_A_A|FCC
Rh2Hf2,-1.318728732,5.768948318,0.586204421,hollow|A_A_A|HCP
Rh2Hf2,-1.847068172,4.572340088,0.745561293,hollow|A_A_B|FCC
Rh2Hf2,-1.31874486,5.768954565,0.586206189,hollow|A_A_B|HCP
Rh2Hf2,-1.318728732,5.768948318,0.586204421,hollow|A_B_B|FCC
Rh2Hf2,-1.847003184,4.572326833,0.745549905,hollow|A_B_B|HCP
Rh2Hf2,-2.29165577,3.171144959,0.879677122,top|A
Rh2Hf2,-0.680754229,6.891007013,0.393751007,top|B
Rh2Ir2,-2.029473449,3.044677496,0.804489915,4fold|A_A_B_B
Rh2Ir2,-1.900239806,2.677796996,0.810951279,bridge|A_A|A
Rh2Ir2,-1.900239806,2.677796996,0.810951279,bridge|A_A|B
Rh2Ir2,-2.029484318,3.044648972,0.804488835,bridge|A_B|A
Rh2Ir2,-2.029497518,3.044645239,0.804489632,bridge|A_B|B
Rh2Ir2,-2.158692558,3.366697144,0.798020919,bridge|B_B|A
Rh2Ir2,-2.029438936,3.044652777,0.804483795,bridge|B_B|B
Rh2Ir2,-1.986424145,2.928155009,0.806645058,hollow|A_A_A|FCC
Rh2Ir2,-2.072510991,3.156339852,0.802325848,hollow|A_A_A|HCP
