Metal,D-Band Center,D-Band Width,D-Band Filling,Adsorption Site,DOS at Fermi Energy
Cr2Fe2,-1.563744513,2.606350455,0.774609475,bridge|A_B|A,18.616
Cr2Fe2,-1.564457332,2.606226624,0.774802927,bridge|A_B|B,18.616
Cr2Fe2,-1.253885639,2.673682121,0.699933639,hollow|A_A_B|FCC,18.616
Cr2Fe2,-1.253977225,2.673660331,0.699950762,hollow|A_A_B|HCP,18.616
Cr2Fe2,-1.82855688,2.517411514,0.838472732,hollow|A_B_B|FCC,18.616
Cr2Fe2,-1.828073399,2.517585427,0.838344271,hollow|A_B_B|HCP,18.616
Cr2Fe2,-0.438137047,2.676856431,0.503293457,top|A,18.616
Fe2La2,-1.923720102,2.321615645,0.894492314,4fold|A_A_B_B,20.399
Fe2La2,-2.142776357,1.779823869,0.98575511,bridge|A_A|B,20.399
Fe2La2,-1.107053907,3.582398164,0.554193586,bridge|B_B|A,20.399
Fe2La2,-2.020312418,2.10285447,0.934733082,hollow|A_A_B|HCP,20.399
Fe2La2,-1.781396509,2.604813226,0.835116528,hollow|A_B_B|FCC,20.399
Fe2La2,-2.14302936,1.779798646,0.985751971,top|A,20.399
Fe2La2,-1.106863934,3.58213697,0.554151185,top|B,20.399
Fe2Ag2,-4.349028096,0.977372645,0.99588192,bridge|A_A|B,10.143
Fe2Ag2,-2.631558375,0.92911503,0.992554831,bridge|B_B|A,10.143
Fe2Ag2,-3.777291208,1.256927137,0.99477302,hollow|A_A_B|FCC,10.143
Fe2Ag2,-3.777457729,1.256757516,0.994774746,hollow|A_A_B|HCP,10.143
Fe2Ag2,-3.204892136,1.244972466,0.993665043,hollow|A_B_B|FCC,10.143
Fe2Ag2,-3.204894121,1.244969009,0.993665567,hollow|A_B_B|HCP,10.143
Fe2Ag2,-2.63184226,0.929101064,0.992557803,top|B,10.143
Fe2Au2,-2.783493512,1.076133567,0.992617687,bridge|B_B|A,11.347
Fe2Au2,-3.589489457,1.334677435,0.992483232,hollow|A_A_B|FCC,11.347
Fe2Au2,-3.589617115,1.334515226,0.992484339,hollow|A_A_B|HCP,11.347
Fe2Au2,-3.185435197,1.277190457,0.992551052,hollow|A_B_B|HCP,11.347
Fe2Au2,-3.995813512,1.265982433,0.992416116,top|A,11.347
Fe2Au2,-2.783712211,1.076000228,0.992619337,top|B,11.347
Fe2Cd2,-2.432995357,0.933439692,0.98365833,bridge|B_B|A,7.565
Fe2Cd2,-6.573764253,3.028682459,0.993717192,hollow|A_A_B|FCC,7.565
Fe2Cd2,-6.573719757,3.028723489,0.993710211,hollow|A_A_B|HCP,7.565
Fe2Cd2,-8.617262336,0.795157633,0.998678994,top|A,7.565
Fe2Cd2,-2.432992699,0.933553604,0.983648058,top|B,7.565
Fe2Cu2,-2.72123108,1.031429926,0.990403783,hollow|A_A_B|FCC,7.845
Fe2Cu2,-2.721218948,1.031362839,0.990410467,hollow|A_A_B|HCP,7.845
Fe2Cu2,-2.64990533,1.083267183,0.989017219,hollow|A_B_B|FCC,7.845
Fe2Cu2,-2.64992282,1.083226448,0.989022085,hollow|A_B_B|HCP,7.845
Fe2Cu2,-2.578194641,1.128366209,0.987636707,top|B,7.845
Fe2Hf2,-1.373362889,2.826317912,0.811032305,4fold|A_A_B_B,14.869
Fe2Hf2,-1.562300843,2.126816352,0.919936466,bridge|A_A|B,14.869
Fe2Hf2,-0.946025467,3.945213589,0.56469494,bridge|B_B|A,14.869
Fe2Hf2,-1.272771221,3.130231869,0.753190062,hollow|A_B_B|FCC,14.869
Fe2Hf2,-1.561602956,2.126960621,0.919819427,top|A,14.869
Fe2Hf2,-0.945389236,3.944914357,0.564555359,top|B,14.869
Fe2Hg2,-2.550658771,1.019326919,0.986532312,bridge|A_A|B,21.095
Fe2Hg2,-4.670921994,2.335715662,0.992036138,bridge|A_B|B,21.095
Fe2Hg2,-2.550577668,1.019286947,0.986533283,top|A,21.095
Fe2Ir2,-2.677244757,1.263892328,0.993651761,bridge|A_A|B,0.00007249
Fe2Ir2,-2.536187548,1.75415152,0.968202744,bridge|B_B|A,0.00007249
Fe2Ir2,-2.63450774,1.432194087,0.985915534,hollow|A_A_B|FCC,0.00007249
Fe2Ir2,-2.634186562,1.432363797,0.985915583,hollow|A_A_B|HCP,0.00007249
Fe2Ir2,-2.587574505,1.594654651,0.977468217,hollow|A_B_B|FCC,0.00007249
Fe2Ir2,-2.587497542,1.594688472,0.977465835,hollow|A_B_B|HCP,0.00007249
Fe2Ir2,-2.677328519,1.26384314,0.993655488,top|A,0.00007249
Fe2Ir2,-2.535671656,1.754304376,0.968206669,top|B,0.00007249
Fe2Ni2,-1.922539024,1.077759545,0.994508154,bridge|B_B|A,11.672
Fe2Ni2,-2.380478159,1.163611864,0.996027783,hollow|A_A_B|FCC,11.672
Fe2Ni2,-2.38055871,1.163502769,0.996049233,hollow|A_A_B|HCP,11.672
Fe2Ni2,-2.152746959,1.144769407,0.995293315,hollow|A_B_B|FCC,11.672
Fe2Ni2,-2.152641893,1.14492176,0.995262537,hollow|A_B_B|HCP,11.672
Fe2Ni2,-2.60626369,1.137433585,0.996838621,top|A,11.672
Fe2Ni2,-1.92265921,1.077631423,0.994541128,top|B,11.672
Fe2Os2,-2.347819453,2.716530979,0.937164389,bridge|A_A|B,11.394
Fe2Os2,-2.265710108,3.089822397,0.872259054,bridge|A_B|A,11.394
Fe2Os2,-2.170758326,3.467798024,0.797480078,bridge|B_B|A,11.394
Fe2Os2,-2.294194639,2.965258812,0.89487991,hollow|A_A_B|FCC,11.394
Fe2Os2,-2.294233005,2.965252983,0.894890411,hollow|A_A_B|HCP,11.394
Fe2Os2,-2.235344348,3.214866012,0.84851478,hollow|A_B_B|FCC,11.394
Fe2Os2,-2.235600673,3.214869395,0.848532066,hollow|A_B_B|HCP,11.394
Fe2Pd2,-2.82247711,1.010986563,0.997330094,bridge|A_A|B,8.868
Fe2Pd2,-2.706151728,1.124855111,0.995946804,bridge|A_B|A,8.868
Fe2Pd2,-2.586587173,1.219587552,0.994492774,bridge|B_B|A,8.868
Fe2Pd2,-2.745207806,1.089336668,0.996404339,hollow|A_A_B|FCC,8.868
Fe2Pd2,-2.74518795,1.089371427,0.996397936,hollow|A_A_B|HCP,8.868
Fe2Pd2,-2.666580534,1.15847346,0.995448986,hollow|A_B_B|FCC,8.868
Fe2Pd2,-2.66663769,1.158383635,0.995464017,hollow|A_B_B|HCP,8.868
Fe2Pt2,-2.871742181,1.153355172,0.996912646,bridge|A_A|B,10.9829
Fe2Pt2,-2.797325989,1.53463308,0.994052857,bridge|B_B|A,10.9829
Fe2Pt2,-2.847737439,1.289530378,0.996009435,hollow|A_A_B|FCC,10.9829
Fe2Pt2,-2.847572604,1.289720225,0.995965796,hollow|A_A_B|HCP,10.9829
Fe2Pt2,-2.822790028,1.415881581,0.995039011,hollow|A_B_B|FCC,10.9829
Fe2Pt2,-2.822971977,1.415850892,0.995029409,hollow|A_B_B|HCP,10.9829
Fe2Pt2,-2.871452177,1.153419036,0.996926486,top|A,10.9829
Fe2Rh2,-2.626812542,1.958656933,0.987083653,4fold|A_A_B_B,11.992
Fe2Rh2,-3.086885418,2.058495951,0.994586245,bridge|A_A|B,11.992
Fe2Rh2,-2.782687475,2.004906355,0.98962523,hollow|A_A_B|FCC,11.992
Fe2Rh2,-2.782684242,2.004906577,0.989625853,hollow|A_A_B|HCP,11.992
Fe2Rh2,-2.468575528,1.897498404,0.984499983,hollow|A_B_B|HCP,11.992
Fe2Rh2,-3.086235512,2.058541835,0.994583877,top|A,11.992
Fe2Rh2,-2.143378972,1.720163447,0.979199428,top|B,11.992
Fe2Ru2,-2.468756135,2.338255485,0.959874387,bridge|A_A|B,15.401
Fe2Ru2,-2.152076007,2.523171999,0.889766496,bridge|A_B|A,15.401
Fe2Ru2,-2.151916157,2.523088943,0.889764752,bridge|A_B|B,15.401
Fe2Ru2,-1.79446459,2.672018751,0.81063383,bridge|B_B|A,15.401
Fe2Ru2,-2.261757352,2.465199512,0.91406268,hollow|A_A_B|FCC,15.401
Fe2Ru2,-2.26175503,2.465211944,0.914062772,hollow|A_A_B|HCP,15.401
Fe2Ru2,-2.03765763,2.577019884,0.864476486,hollow|A_B_B|FCC,15.401
Fe2Ru2,-2.037764243,2.577085983,0.864475261,hollow|A_B_B|HCP,15.401
Fe2Ru2,-2.468606738,2.338158201,0.959874705,top|A,15.401
Fe2Ta2,-0.633907654,3.236136242,0.597132124,4fold|A_A_B_B,19.036
Fe2Ta2,-0.850034311,3.003856143,0.704770631,bridge|A_A|B,19.036
Fe2Ta2,-0.372742602,3.478217381,0.467068757,bridge|B_B|A,19.036
Fe2Ta2,-0.552492437,3.31560411,0.556594262,hollow|A_B_B|FCC,19.036
Fe2Ta2,-0.849968642,3.003851793,0.704756061,top|A,19.036
Fe2Ta2,-0.372845846,3.478268104,0.467080974,top|B,19.036
Fe2Tc2,-2.230516894,2.371067323,0.939277561,bridge|A_A|B,16.291
Fe2Tc2,-2.05337594,2.624124991,0.884798207,hollow|A_A_B|FCC,16.291
Fe2Tc2,-2.053178032,2.624160982,0.88473674,hollow|A_A_B|HCP,16.291
Fe2Tc2,-1.848847573,2.874952447,0.821916624,hollow|A_B_B|FCC,16.291
Fe2Tc2,-1.848960073,2.874991727,0.821928564,hollow|A_B_B|HCP,16.291
Fe2Y2,-1.92579624,2.051697961,0.899909599,4fold|A_A_B_B,24.995
Fe2Y2,-2.148413897,1.318936984,0.986102966,bridge|A_A|B,24.995
Fe2Y2,-1.925825191,2.051733403,0.899895427,bridge|A_B|B,24.995
Fe2Y2,-1.010180347,3.650230314,0.545398931,bridge|B_B|A,24.995
Fe2Y2,-2.025046952,1.766541153,0.938337662,hollow|A_A_B|HCP,24.995
Fe2Y2,-1.776040379,2.411473524,0.84190388,hollow|A_B_B|FCC,24.995
Fe2Y2,-1.01011749,3.650252643,0.545381522,top|B,24.995
Fe2Zr2,-1.480550599,2.490011988,0.815771351,4fold|A_A_B_B,13.206
Fe2Zr2,-1.764509079,2.037521251,0.935697179,bridge|A_A|B,13.206
Fe2Zr2,-0.826709624,3.210083844,0.539618864,bridge|B_B|A,13.206
Fe2Zr2,-1.328630757,2.689002715,0.751606776,hollow|A_B_B|FCC,13.206
Fe2Zr2,-1.764548784,2.037503749,0.935686267,top|A,13.206
Fe2Zr2,-0.827033334,3.210125072,0.539704933,top|B,13.206
Cr2Zn2,-0.341823703,2.762625975,0.536808031,bridge|A_A|A,12.22
Cr2Zn2,-0.341823703,2.762625975,0.536808031,bridge|A_A|B,12.22
Cr2Zn2,-4.842564206,3.53236291,0.851226857,hollow|A_B_B|FCC,12.22
Cr2Zn2,-4.842464304,3.532397001,0.85121456,hollow|A_B_B|HCP,12.22
Cr2Zn2,-0.341861776,2.76269343,0.536815634,top|A,12.22
Cr2Zn2,-6.928126582,0.993133417,0.996933186,top|B,12.22
Cu2Zn2,-2.712129617,1.150868018,0.975580305,bridge|A_A|B,9.048
Cu2Zn2,-4.180207472,2.335888447,0.982485523,hollow|A_A_B|FCC,9.048
Cu2Zn2,-4.18021606,2.335899424,0.982485408,hollow|A_A_B|HCP,9.048
Cu2Zn2,-5.64427104,2.298770063,0.989365219,hollow|A_B_B|FCC,9.048
Cu2Zn2,-5.644263931,2.298766841,0.989365538,hollow|A_B_B|HCP,9.048
Cu2Zn2,-2.712137856,1.150863806,0.975580674,top|A,9.048
Cu2Zn2,-7.103872218,0.919550789,0.996225023,top|B,9.048
Sc2Zn2,-4.377657751,3.75597897,0.739803572,4fold|A_A_B_B,8.622
Sc2Zn2,0.221123255,1.975694269,0.300445577,bridge|A_A|B,8.622
Sc2Zn2,-7.068788263,0.678609707,0.996909658,bridge|B_B|A,8.622
Sc2Zn2,-3.137686084,3.93962736,0.621348009,hollow|A_A_B|FCC,8.622
Sc2Zn2,-3.137730379,3.939645672,0.621350222,hollow|A_A_B|HCP,8.622
Sc2Zn2,-5.4187264,3.247375821,0.839271629,hollow|A_B_B|HCP,8.622
Sc2Zn2,0.220803281,1.9757204,0.30050723,top|A,8.622
Ti2Zn2,0.015628625,2.233542521,0.400882331,bridge|A_A|A,15.9
Ti2Zn2,0.015628625,2.233542521,0.400882331,bridge|A_A|B,15.9
Ti2Zn2,-6.959460386,0.873368099,0.996359773,bridge|B_B|A,15.9
Ti2Zn2,-2.883028486,3.879198012,0.648366228,hollow|A_A_B|FCC,15.9
Ti2Zn2,-2.882984009,3.879194676,0.648362599,hollow|A_A_B|HCP,15.9
Ti2Zn2,-5.143970073,3.351235975,0.84134039,hollow|A_B_B|FCC,15.9
Ti2Zn2,-5.144984004,3.350439321,0.841472799,hollow|A_B_B|HCP,15.9
V2Zn2,-0.130077229,2.682592483,0.476980264,bridge|A_A|A,19.82
V2Zn2,-0.130077229,2.682592483,0.476980264,bridge|A_A|B,19.82
V2Zn2,-2.685686232,3.9481172,0.673149257,hollow|A_A_B|FCC,19.82
V2Zn2,-2.685628289,3.948120633,0.673144164,hollow|A_A_B|HCP,19.82
V2Zn2,-4.922410956,3.494894644,0.844808269,hollow|A_B_B|FCC,19.82
V2Zn2,-4.923477838,3.4941181,0.844939821,hollow|A_B_B|HCP,19.82
Zn2Ag2,-5.762847097,1.669650811,0.990681613,4fold|A_A_B_B,3.599
Zn2Ag2,-4.396367536,1.181209557,0.983545543,bridge|A_A|B,3.599
Zn2Ag2,-5.762955405,1.669639823,0.990681484,bridge|A_B|A,3.599
Zn2Ag2,-5.762947734,1.669683316,0.990680316,bridge|A_B|B,3.599
Zn2Ag2,-7.122105307,0.684009816,0.997780353,bridge|B_B|A,3.599
Zn2Ag2,-5.308160319,1.654984269,0.988306551,hollow|A_A_B|FCC,3.599
Zn2Ag2,-6.216717166,1.556938574,0.993051861,hollow|A_B_B|FCC,3.599
Zn2Ag2,-6.216721021,1.556906146,0.993052649,hollow|A_B_B|HCP,3.599
Zn2Ag2,-7.122107868,0.683993829,0.997780442,top|B,3.599
Fe2Zn2,-2.352473753,1.139647665,0.973470259,bridge|A_A|B,6.431
Fe2Zn2,-3.911893208,2.414411743,0.98185387,hollow|A_A_B|FCC,6.431
Fe2Zn2,-3.911855402,2.414399524,0.981853777,hollow|A_A_B|HCP,6.431
Fe2Zn2,-5.452213666,2.351549006,0.990138748,hollow|A_B_B|FCC,6.431
Fe2Zn2,-5.452203732,2.351578925,0.990138104,hollow|A_B_B|HCP,6.431
Fe2Zn2,-2.352495906,1.139640477,0.973469931,top|A,6.431
Zn2Cd2,-7.98449996,1.058038927,0.997438329,bridge|A_B|B,0.9518
Zn2Cd2,-7.193708122,0.592699572,0.997786905,bridge|B_B|A,0.9518
Zn2Cd2,-8.248224619,1.047611011,0.997322121,hollow|A_A_B|FCC,0.9518
Zn2Cd2,-8.248201989,1.047609538,0.997322162,hollow|A_A_B|HCP,0.9518
Zn2Cd2,-7.720866732,1.001146938,0.997554743,hollow|A_B_B|FCC,0.9518
Zn2Cd2,-7.720859516,1.001147022,0.997554641,hollow|A_B_B|HCP,0.9518
Zn2Cd2,-7.193712967,0.592673141,0.997787146,top|B,0.9518
Zn2Hf2,-4.310001792,4.015220709,0.774532055,4fold|A_A_B_B,15.09
Zn2Hf2,-0.202133741,3.296210383,0.435564441,bridge|A_A|B,15.09
Zn2Hf2,-3.1458681,4.249726437,0.678464368,hollow|A_A_B|FCC,15.09
Zn2Hf2,-3.145836853,4.249726782,0.678461958,hollow|A_A_B|HCP,15.09
Zn2Hf2,-5.322166738,3.497924905,0.858051824,hollow|A_B_B|HCP,15.09
Zn2Hf2,-6.996115736,1.144807161,0.996181267,top|B,15.09
Zn2Ir2,-3.989928588,2.97235484,0.925542837,4fold|A_A_B_B,7.964
Zn2Ir2,-1.413176695,2.008983432,0.852294268,bridge|A_A|B,7.964
Zn2Ir2,-3.990085598,2.97231538,0.925548599,bridge|A_B|A,7.964
Zn2Ir2,-3.990059211,2.97235534,0.925546431,bridge|A_B|B,7.964
Zn2Ir2,-6.465930253,0.967286902,0.995924068,bridge|B_B|A,7.964
Zn2Ir2,-3.142560051,2.953344676,0.901454518,hollow|A_A_B|FCC,7.964
Zn2Ir2,-4.826257463,2.745527499,0.949314619,hollow|A_B_B|HCP,7.964
Zn2Ir2,-1.413110487,2.008973894,0.852290524,top|A,7.964
Zn2Ir2,-6.46594052,0.967261489,0.99592453,top|B,7.964
Zn2La2,-5.248916471,3.450643652,0.856520864,4fold|A_A_B_B,14.37
Zn2La2,-0.581934824,2.860270502,0.500277766,bridge|A_A|A,14.37
Zn2La2,-0.581934824,2.860270502,0.500277766,bridge|A_A|B,14.37
Zn2La2,-7.109117563,1.11787537,0.998519528,bridge|B_B|A,14.37
Zn2La2,-4.213514609,3.852346835,0.777488122,hollow|A_A_B|FCC,14.37
Zn2Mo2,-0.590941068,3.52639495,0.567735087,bridge|A_A|A,7.171
Zn2Mo2,-0.590941068,3.52639495,0.567735087,bridge|A_A|B,7.171
Zn2Mo2,-6.846316584,1.338444426,0.996135414,bridge|B_B|A,7.171
Zn2Mo2,-2.816622033,4.197372702,0.720161955,hollow|A_A_B|FCC,7.171
Zn2Mo2,-2.816717991,4.197382043,0.720167895,hollow|A_A_B|HCP,7.171
Zn2Mo2,-4.897338986,3.67437773,0.862660983,hollow|A_B_B|FCC,7.171
Zn2Mo2,-4.89728427,3.674434347,0.862652494,hollow|A_B_B|HCP,7.171
Zn2Mo2,-0.590986064,3.526526235,0.567739546,top|A,7.171
Co2Zn2,-2.231173602,1.733469739,0.959224651,bridge|A_A|B,8.722
Co2Zn2,-3.828381944,2.724273339,0.971863414,hollow|A_A_B|FCC,8.722
Co2Zn2,-3.828334784,2.724263598,0.971863019,hollow|A_A_B|HCP,8.722
Co2Zn2,-5.416821714,2.598714965,0.984436186,hollow|A_B_B|FCC,8.722
Co2Zn2,-5.416659313,2.598956679,0.984433285,hollow|A_B_B|HCP,8.722
Co2Zn2,-2.231523526,1.733763406,0.959229148,top|A,8.722
Zn2Os2,-1.640529374,3.856644308,0.708992273,bridge|A_A|B,9.338
Zn2Os2,-7.010183972,1.645196606,0.996269955,bridge|B_B|A,9.338
Zn2Os2,-3.469676549,4.147901579,0.806859394,hollow|A_A_B|FCC,9.338
Zn2Os2,-3.469677403,4.147907493,0.806859126,hollow|A_A_B|HCP,9.338
Zn2Os2,-5.259160361,3.607065601,0.902590277,hollow|A_B_B|FCC,9.338
Zn2Os2,-5.259155581,3.60709424,0.902587769,hollow|A_B_B|HCP,9.338
Zn2Os2,-1.640511632,3.856668108,0.708996931,top|A,9.338
Zn2Os2,-7.010166083,1.645244421,0.996268982,top|B,9.338
Zn2Pd2,-2.298452163,1.545029916,0.941497126,bridge|A_A|B,2.364
Zn2Pd2,-3.846439245,2.55206877,0.960386223,hollow|A_A_B|FCC,2.364
Zn2Pd2,-3.846427598,2.552064234,0.960386156,hollow|A_A_B|HCP,2.364
Zn2Pd2,-5.378627501,2.42431947,0.979083053,hollow|A_B_B|FCC,2.364
Zn2Pt2,-2.165052309,1.839595202,0.923214522,bridge|A_A|B,1.965
Zn2Pt2,-3.708110952,2.677237805,0.948180992,hollow|A_A_B|FCC,1.965
Zn2Pt2,-3.708082504,2.677239908,0.948180297,hollow|A_A_B|HCP,1.965
Zn2Pt2,-5.22836427,2.497580785,0.972784218,hollow|A_B_B|FCC,1.965
Zn2Pt2,-2.165085366,1.839624467,0.923214439,top|A,1.965
Zn2Re2,-1.032510544,4.088770444,0.642535659,bridge|A_A|A,13.19
Zn2Re2,-1.032510544,4.088770444,0.642535659,bridge|A_A|B,13.19
Zn2Re2,-6.934477304,1.510616493,0.995999829,bridge|B_B|A,13.19
Zn2Re2,-3.083064319,4.427128702,0.765338299,hollow|A_A_B|FCC,13.19
Zn2Re2,-3.083039003,4.427136825,0.765336291,hollow|A_A_B|HCP,13.19
Zn2Re2,-5.0484277,3.803854618,0.883046688,hollow|A_B_B|FCC,13.19
Zn2Re2,-5.048290027,3.803919953,0.883033516,hollow|A_B_B|HCP,13.19
Zn2Re2,-1.032603944,4.088736722,0.642548402,top|A,13.19
Zn2Re2,-6.934471322,1.510665429,0.995998719,top|B,13.19
Zn2Rh2,-3.830196634,3.166302929,0.932074429,4fold|A_A_B_B,13.8
Zn2Rh2,-1.108848935,2.029412647,0.865312314,bridge|A_A|B,13.8
Zn2Rh2,-2.931343188,3.11649391,0.910024191,hollow|A_A_B|FCC,13.8
Zn2Rh2,-4.72090014,2.956613642,0.95392848,hollow|A_B_B|FCC,13.8
Zn2Rh2,-4.720917117,2.956594333,0.953929516,hollow|A_B_B|HCP,13.8
Zn2Rh2,-1.108828375,2.029409028,0.865308617,top|A,13.8
Zn2Rh2,-6.478289259,1.246846176,0.997043269,top|B,13.8
Zn2Ta2,0.221425485,4.133592182,0.431854461,bridge|A_A|A,11.84
Zn2Ta2,0.221425485,4.133592182,0.431854461,bridge|A_A|B,11.84
Zn2Ta2,-3.483887046,4.727117883,0.727127305,bridge|A_B|B,11.84
Zn2Ta2,-2.290214575,4.863104234,0.63200343,hollow|A_A_B|FCC,11.84
Zn2Ta2,-2.290199658,4.863096553,0.632002865,hollow|A_A_B|HCP,11.84
Zn2Ta2,-4.636102458,4.287530837,0.818960811,hollow|A_B_B|FCC,11.84
Zn2Ta2,-4.636134836,4.28749307,0.818963853,hollow|A_B_B|HCP,11.84
Zn2Ta2,0.22142805,4.133552207,0.431857019,top|A,11.84
Zn2Ta2,-6.829768099,1.871182386,0.993770617,top|B,11.84
Ni2Zn2,-1.108926005,1.377590187,0.908619034,bridge|A_A|B,5.126
Ni2Zn2,-3.041170197,2.986628465,0.938082105,hollow|A_A_B|FCC,5.126
Ni2Zn2,-3.041146834,2.986623785,0.938081686,hollow|A_A_B|HCP,5.126
Ni2Zn2,-4.951474009,2.919150883,0.967214779,hollow|A_B_B|FCC,5.126
Ni2Zn2,-4.95153887,2.91919751,0.967207184,hollow|A_B_B|HCP,5.126
Zn2Tc2,-0.990666879,3.457922067,0.641299304,bridge|A_A|B,17.18
Zn2Tc2,-4.041610008,3.954625373,0.8234158,bridge|A_B|A,17.18
Zn2Tc2,-3.042962454,4.059915641,0.763814943,hollow|A_A_B|FCC,17.18
Zn2Tc2,-3.043004905,4.059915628,0.763817433,hollow|A_A_B|HCP,17.18
Zn2Tc2,-5.022914285,3.58684617,0.882016505,hollow|A_B_B|FCC,17.18
Zn2Tc2,-5.022679136,3.587062806,0.881987412,hollow|A_B_B|HCP,17.18
Zn2Tc2,-0.990915042,3.45786448,0.641339698,top|A,17.18
Zn2W2,-0.602774079,4.260394274,0.556107756,bridge|A_A|B,10.58
Zn2W2,-2.865376438,4.610580608,0.715986049,hollow|A_A_B|FCC,10.58
Zn2W2,-2.865327671,4.610592356,0.715982129,hollow|A_A_B|HCP,10.58
Zn2W2,-4.928081645,3.895146759,0.861737917,hollow|A_B_B|FCC,10.58
Zn2W2,-4.928072555,3.895151591,0.86173723,hollow|A_B_B|HCP,10.58
Zn2W2,-0.60279236,4.260315039,0.556112324,top|A,10.58
Zn2Y2,-4.560525694,3.85886316,0.770695708,4fold|A_A_B_B,16.2
Zn2Y2,0.087613434,2.785524629,0.352503058,bridge|A_A|B,16.2
Zn2Y2,-7.07665926,0.851476121,0.99707012,bridge|B_B|A,16.2
Zn2Y2,-3.35231641,4.14643565,0.661984944,hollow|A_A_B|FCC,16.2
Zn2Y2,-3.352300379,4.146435927,0.661983625,hollow|A_A_B|HCP,16.2
Zn2Y2,-7.076657057,0.851503552,0.9970695,top|B,16.2
Zn2Zr2,-4.238060268,3.841107173,0.776678137,4fold|A_A_B_B,13.51
Zn2Zr2,-0.136546513,2.682820459,0.445530462,bridge|B_B|A,13.51
Zn2Zr2,-5.260961151,3.375852043,0.859272623,hollow|A_A_B|HCP,13.51
Zn2Zr2,-3.068170436,4.003538892,0.682226384,hollow|A_B_B|FCC,13.51
Zn2Zr2,-3.068007259,4.00352876,0.682214215,hollow|A_B_B|HCP,13.51
Zn2Zr2,-6.962709925,1.084041123,0.996659673,top|A,13.51
Zn2Ru2,-3.808171725,3.385089115,0.879702288,4fold|A_A_B_B,22.82
Zn2Ru2,-0.920322705,2.258796467,0.758876337,bridge|A_A|B,22.82
Zn2Ru2,-2.857746938,3.347857176,0.839931691,hollow|A_A_B|FCC,22.82
Zn2Ru2,-2.857731497,3.347855778,0.839931006,hollow|A_A_B|HCP,22.82
Zn2Ru2,-6.588822066,1.348079052,0.996037404,top|B,22.82
Zn2Au2,-5.477775508,1.988300494,0.986088375,bridge|A_B|A,3.224
Zn2Au2,-5.477769307,1.988286792,0.986089009,bridge|A_B|B,3.224
Zn2Au2,-7.102217726,0.766834888,0.997700516,bridge|B_B|A,3.224
Zn2Au2,-4.932866633,1.974881862,0.982192297,hollow|A_A_B|FCC,3.224
Zn2Au2,-4.932875415,1.974886362,0.982192253,hollow|A_A_B|HCP,3.224
Zn2Au2,-6.020967029,1.848062267,0.98997115,hollow|A_B_B|FCC,3.224
Zn2Au2,-6.020972304,1.8480701,0.989970734,hollow|A_B_B|HCP,3.224
Zn2Nb2,-0.286152456,3.301623915,0.499506828,bridge|A_A|B,16.73
Zn2Nb2,-2.815337898,4.193362341,0.690756548,hollow|A_A_B|FCC,16.73
Zn2Nb2,-2.815323033,4.193363756,0.690755398,hollow|A_A_B|HCP,16.73
Zn2Nb2,-4.976442464,3.627423344,0.854171226,hollow|A_B_B|FCC,16.73
Zn2Nb2,-4.975993449,3.627822901,0.854123721,hollow|A_B_B|HCP,16.73
Zn2Nb2,-0.286496586,3.301675925,0.499555298,top|A,16.73
Mn2Zn2,-2.374547552,1.533423649,0.968778667,bridge|A_A|B,6.308
Mn2Zn2,-3.974951811,2.623744172,0.978834142,hollow|A_A_B|FCC,6.308
Mn2Zn2,-3.97499236,2.623755388,0.978834467,hollow|A_A_B|HCP,6.308
Mn2Zn2,-5.55560801,2.516475171,0.988765782,hollow|A_B_B|FCC,6.308
Mn2Zn2,-5.555639184,2.516418746,0.98876578,hollow|A_B_B|HCP,6.308
Mn2Zn2,-2.37444867,1.533394372,0.968777988,top|A,6.308
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
